ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,VOICE_GENERATOR,MUSIC_GENERATOR,SNR_DB,ORIGINAL_SPLIT,SOURCE_FILE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,EVAL_CELL,CHANNEL,SPLIT,VOICE_SPEAKER,MUSIC_GROUP_ID,OVERLAP_FRACTION,ORDER,DURATION,FILE_EXTENSION,GENERATOR,GROUP_ID,VOCODER,SPEAKER,PARENT_ID,STRESS_VARIANT,CATEGORY,GENDER,AGE,VOICE_SCREEN,MUSIC_SCREEN,FMA_TRACK_ID,ORIGINAL_AUDIO,GENERATION_TYPE,GENRE,BASE_ID,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE,CELL_V57,LAYOUT_V57,CHANNEL_V57,VOICE_GENERATOR_V57,MUSIC_GENERATOR_V57,MUSIC_FAKE_PROB
pmv3_0043__g711_ulaw,0,0.0,0.0,1,1,mixed,,,,LA_E_6826863,003271,bonafide,FMA,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0043__g711_ulaw.flac,partial_overlap,RR,partial_overlap__RR,g711_ulaw,,LA_0044,fma:3271,0.5,music_first,10.409375,,,,,,pmv3_0043,,,,,,,,,,,pmv3_0043,RS_ASVspoof_LA_E_6826863,unmixed_dataset/eval/RS_ASVspoof_LA_E_6826863.wav,unscreened_real_noncausal,RM_003_003271,unmixed_dataset/eval/RM_003_003271.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,g711_ulaw,bonafide,FMA,0.004320250824093819
pmv3_0043__g722_wb,0,0.0,0.0,1,1,mixed,,,,LA_E_6826863,003271,bonafide,FMA,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0043__g722_wb.flac,partial_overlap,RR,partial_overlap__RR,g722_wb,,LA_0044,fma:3271,0.5,music_first,10.409375,,,,,,pmv3_0043,,,,,,,,,,,pmv3_0043,RS_ASVspoof_LA_E_6826863,unmixed_dataset/eval/RS_ASVspoof_LA_E_6826863.wav,unscreened_real_noncausal,RM_003_003271,unmixed_dataset/eval/RM_003_003271.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,g722_wb,bonafide,FMA,0.026431897655129433
pmv3_0043__opus_nb_8k,0,0.0,0.0,1,1,mixed,,,,LA_E_6826863,003271,bonafide,FMA,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0043__opus_nb_8k.flac,partial_overlap,RR,partial_overlap__RR,opus_nb_8k,,LA_0044,fma:3271,0.5,music_first,10.409375,,,,,,pmv3_0043,,,,,,,,,,,pmv3_0043,RS_ASVspoof_LA_E_6826863,unmixed_dataset/eval/RS_ASVspoof_LA_E_6826863.wav,unscreened_real_noncausal,RM_003_003271,unmixed_dataset/eval/RM_003_003271.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,opus_nb_8k,bonafide,FMA,0.013619528152048588
pmv3_0043__transcode_g711_opus,0,0.0,0.0,1,1,mixed,,,,LA_E_6826863,003271,bonafide,FMA,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0043__transcode_g711_opus.flac,partial_overlap,RR,partial_overlap__RR,transcode_g711_opus,,LA_0044,fma:3271,0.5,music_first,10.409375,,,,,,pmv3_0043,,,,,,,,,,,pmv3_0043,RS_ASVspoof_LA_E_6826863,unmixed_dataset/eval/RS_ASVspoof_LA_E_6826863.wav,unscreened_real_noncausal,RM_003_003271,unmixed_dataset/eval/RM_003_003271.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,transcode_g711_opus,bonafide,FMA,0.04005948826670647
pmv3_0044__clean,0,0.0,0.0,1,1,mixed,,,,LA_E_3759204,080427,bonafide,FMA,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0044__clean.flac,partial_overlap,RR,partial_overlap__RR,clean,,LA_0001,fma:80427,0.5,music_first,9.0656875,,,,,,pmv3_0044,,,,,,,,,,,pmv3_0044,RS_ASVspoof_LA_E_3759204,unmixed_dataset/eval/RS_ASVspoof_LA_E_3759204.wav,unscreened_real_noncausal,RM_080_080427,unmixed_dataset/eval/RM_080_080427.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,clean,bonafide,FMA,0.9986526966094971
pmv3_0044__g711_ulaw,0,0.0,0.0,1,1,mixed,,,,LA_E_3759204,080427,bonafide,FMA,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0044__g711_ulaw.flac,partial_overlap,RR,partial_overlap__RR,g711_ulaw,,LA_0001,fma:80427,0.5,music_first,9.06575,,,,,,pmv3_0044,,,,,,,,,,,pmv3_0044,RS_ASVspoof_LA_E_3759204,unmixed_dataset/eval/RS_ASVspoof_LA_E_3759204.wav,unscreened_real_noncausal,RM_080_080427,unmixed_dataset/eval/RM_080_080427.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,g711_ulaw,bonafide,FMA,0.8493850231170654
pmv3_0044__g722_wb,0,0.0,0.0,1,1,mixed,,,,LA_E_3759204,080427,bonafide,FMA,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0044__g722_wb.flac,partial_overlap,RR,partial_overlap__RR,g722_wb,,LA_0001,fma:80427,0.5,music_first,9.06575,,,,,,pmv3_0044,,,,,,,,,,,pmv3_0044,RS_ASVspoof_LA_E_3759204,unmixed_dataset/eval/RS_ASVspoof_LA_E_3759204.wav,unscreened_real_noncausal,RM_080_080427,unmixed_dataset/eval/RM_080_080427.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,g722_wb,bonafide,FMA,0.9995144605636597
pmv3_0044__opus_nb_8k,0,0.0,0.0,1,1,mixed,,,,LA_E_3759204,080427,bonafide,FMA,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0044__opus_nb_8k.flac,partial_overlap,RR,partial_overlap__RR,opus_nb_8k,,LA_0001,fma:80427,0.5,music_first,9.06575,,,,,,pmv3_0044,,,,,,,,,,,pmv3_0044,RS_ASVspoof_LA_E_3759204,unmixed_dataset/eval/RS_ASVspoof_LA_E_3759204.wav,unscreened_real_noncausal,RM_080_080427,unmixed_dataset/eval/RM_080_080427.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,opus_nb_8k,bonafide,FMA,0.9998838901519775
pmv3_0044__transcode_g711_opus,0,0.0,0.0,1,1,mixed,,,,LA_E_3759204,080427,bonafide,FMA,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0044__transcode_g711_opus.flac,partial_overlap,RR,partial_overlap__RR,transcode_g711_opus,,LA_0001,fma:80427,0.5,music_first,9.06575,,,,,,pmv3_0044,,,,,,,,,,,pmv3_0044,RS_ASVspoof_LA_E_3759204,unmixed_dataset/eval/RS_ASVspoof_LA_E_3759204.wav,unscreened_real_noncausal,RM_080_080427,unmixed_dataset/eval/RM_080_080427.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,transcode_g711_opus,bonafide,FMA,0.9999681711196899
pmv3_0045__clean,0,0.0,0.0,1,1,mixed,,,,LA_E_5483860,104088,bonafide,FMA,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0045__clean.flac,partial_overlap,RR,partial_overlap__RR,clean,,LA_0024,fma:104088,0.25,music_first,11.32075,,,,,,pmv3_0045,,,,,,,,,,,pmv3_0045,RS_ASVspoof_LA_E_5483860,unmixed_dataset/eval/RS_ASVspoof_LA_E_5483860.wav,unscreened_real_noncausal,RM_104_104088,unmixed_dataset/eval/RM_104_104088.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,clean,bonafide,FMA,0.8934528231620789
pmv3_0045__g711_ulaw,0,0.0,0.0,1,1,mixed,,,,LA_E_5483860,104088,bonafide,FMA,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0045__g711_ulaw.flac,partial_overlap,RR,partial_overlap__RR,g711_ulaw,,LA_0024,fma:104088,0.25,music_first,11.32075,,,,,,pmv3_0045,,,,,,,,,,,pmv3_0045,RS_ASVspoof_LA_E_5483860,unmixed_dataset/eval/RS_ASVspoof_LA_E_5483860.wav,unscreened_real_noncausal,RM_104_104088,unmixed_dataset/eval/RM_104_104088.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,g711_ulaw,bonafide,FMA,0.08273717761039734
pmv3_0045__g722_wb,0,0.0,0.0,1,1,mixed,,,,LA_E_5483860,104088,bonafide,FMA,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0045__g722_wb.flac,partial_overlap,RR,partial_overlap__RR,g722_wb,,LA_0024,fma:104088,0.25,music_first,11.32075,,,,,,pmv3_0045,,,,,,,,,,,pmv3_0045,RS_ASVspoof_LA_E_5483860,unmixed_dataset/eval/RS_ASVspoof_LA_E_5483860.wav,unscreened_real_noncausal,RM_104_104088,unmixed_dataset/eval/RM_104_104088.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,g722_wb,bonafide,FMA,0.9901047348976135
pmv3_0045__opus_nb_8k,0,0.0,0.0,1,1,mixed,,,,LA_E_5483860,104088,bonafide,FMA,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0045__opus_nb_8k.flac,partial_overlap,RR,partial_overlap__RR,opus_nb_8k,,LA_0024,fma:104088,0.25,music_first,11.32075,,,,,,pmv3_0045,,,,,,,,,,,pmv3_0045,RS_ASVspoof_LA_E_5483860,unmixed_dataset/eval/RS_ASVspoof_LA_E_5483860.wav,unscreened_real_noncausal,RM_104_104088,unmixed_dataset/eval/RM_104_104088.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,opus_nb_8k,bonafide,FMA,0.9785471558570862
pmv3_0045__transcode_g711_opus,0,0.0,0.0,1,1,mixed,,,,LA_E_5483860,104088,bonafide,FMA,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0045__transcode_g711_opus.flac,partial_overlap,RR,partial_overlap__RR,transcode_g711_opus,,LA_0024,fma:104088,0.25,music_first,11.32075,,,,,,pmv3_0045,,,,,,,,,,,pmv3_0045,RS_ASVspoof_LA_E_5483860,unmixed_dataset/eval/RS_ASVspoof_LA_E_5483860.wav,unscreened_real_noncausal,RM_104_104088,unmixed_dataset/eval/RM_104_104088.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,transcode_g711_opus,bonafide,FMA,0.9964098334312439
pmv3_0046__clean,0,0.0,0.0,1,1,mixed,,,,LA_E_2912526,000767,bonafide,FMA,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0046__clean.flac,partial_overlap,RR,partial_overlap__RR,clean,,LA_0015,fma:767,0.5,voice_first,9.001375,,,,,,pmv3_0046,,,,,,,,,,,pmv3_0046,RS_ASVspoof_LA_E_2912526,unmixed_dataset/eval/RS_ASVspoof_LA_E_2912526.wav,unscreened_real_noncausal,RM_000_000767,unmixed_dataset/eval/RM_000_000767.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,clean,bonafide,FMA,0.9999921321868896
pmv3_0046__g711_ulaw,0,0.0,0.0,1,1,mixed,,,,LA_E_2912526,000767,bonafide,FMA,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0046__g711_ulaw.flac,partial_overlap,RR,partial_overlap__RR,g711_ulaw,,LA_0015,fma:767,0.5,voice_first,9.001375,,,,,,pmv3_0046,,,,,,,,,,,pmv3_0046,RS_ASVspoof_LA_E_2912526,unmixed_dataset/eval/RS_ASVspoof_LA_E_2912526.wav,unscreened_real_noncausal,RM_000_000767,unmixed_dataset/eval/RM_000_000767.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,g711_ulaw,bonafide,FMA,0.9948666095733643
pmv3_0046__g722_wb,0,0.0,0.0,1,1,mixed,,,,LA_E_2912526,000767,bonafide,FMA,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0046__g722_wb.flac,partial_overlap,RR,partial_overlap__RR,g722_wb,,LA_0015,fma:767,0.5,voice_first,9.001375,,,,,,pmv3_0046,,,,,,,,,,,pmv3_0046,RS_ASVspoof_LA_E_2912526,unmixed_dataset/eval/RS_ASVspoof_LA_E_2912526.wav,unscreened_real_noncausal,RM_000_000767,unmixed_dataset/eval/RM_000_000767.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,g722_wb,bonafide,FMA,0.9999982118606567
pmv3_0046__opus_nb_8k,0,0.0,0.0,1,1,mixed,,,,LA_E_2912526,000767,bonafide,FMA,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0046__opus_nb_8k.flac,partial_overlap,RR,partial_overlap__RR,opus_nb_8k,,LA_0015,fma:767,0.5,voice_first,9.001375,,,,,,pmv3_0046,,,,,,,,,,,pmv3_0046,RS_ASVspoof_LA_E_2912526,unmixed_dataset/eval/RS_ASVspoof_LA_E_2912526.wav,unscreened_real_noncausal,RM_000_000767,unmixed_dataset/eval/RM_000_000767.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,opus_nb_8k,bonafide,FMA,0.9997398257255554
pmv3_0046__transcode_g711_opus,0,0.0,0.0,1,1,mixed,,,,LA_E_2912526,000767,bonafide,FMA,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0046__transcode_g711_opus.flac,partial_overlap,RR,partial_overlap__RR,transcode_g711_opus,,LA_0015,fma:767,0.5,voice_first,9.001375,,,,,,pmv3_0046,,,,,,,,,,,pmv3_0046,RS_ASVspoof_LA_E_2912526,unmixed_dataset/eval/RS_ASVspoof_LA_E_2912526.wav,unscreened_real_noncausal,RM_000_000767,unmixed_dataset/eval/RM_000_000767.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,transcode_g711_opus,bonafide,FMA,0.9997318387031555
pmv3_0047__clean,0,0.0,0.0,1,1,mixed,,,,LA_E_1350300,029740,bonafide,FMA,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0047__clean.flac,partial_overlap,RR,partial_overlap__RR,clean,,LA_0008,fma:29740,0.25,voice_first,10.48925,,,,,,pmv3_0047,,,,,,,,,,,pmv3_0047,RS_ASVspoof_LA_E_1350300,unmixed_dataset/eval/RS_ASVspoof_LA_E_1350300.wav,unscreened_real_noncausal,RM_029_029740,unmixed_dataset/eval/RM_029_029740.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,clean,bonafide,FMA,0.09498438984155655
pmv3_0047__g711_ulaw,0,0.0,0.0,1,1,mixed,,,,LA_E_1350300,029740,bonafide,FMA,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0047__g711_ulaw.flac,partial_overlap,RR,partial_overlap__RR,g711_ulaw,,LA_0008,fma:29740,0.25,voice_first,10.48925,,,,,,pmv3_0047,,,,,,,,,,,pmv3_0047,RS_ASVspoof_LA_E_1350300,unmixed_dataset/eval/RS_ASVspoof_LA_E_1350300.wav,unscreened_real_noncausal,RM_029_029740,unmixed_dataset/eval/RM_029_029740.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,g711_ulaw,bonafide,FMA,0.04535995051264763
pmv3_0047__g722_wb,0,0.0,0.0,1,1,mixed,,,,LA_E_1350300,029740,bonafide,FMA,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0047__g722_wb.flac,partial_overlap,RR,partial_overlap__RR,g722_wb,,LA_0008,fma:29740,0.25,voice_first,10.48925,,,,,,pmv3_0047,,,,,,,,,,,pmv3_0047,RS_ASVspoof_LA_E_1350300,unmixed_dataset/eval/RS_ASVspoof_LA_E_1350300.wav,unscreened_real_noncausal,RM_029_029740,unmixed_dataset/eval/RM_029_029740.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,g722_wb,bonafide,FMA,0.5312927961349487
pmv3_0047__opus_nb_8k,0,0.0,0.0,1,1,mixed,,,,LA_E_1350300,029740,bonafide,FMA,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0047__opus_nb_8k.flac,partial_overlap,RR,partial_overlap__RR,opus_nb_8k,,LA_0008,fma:29740,0.25,voice_first,10.48925,,,,,,pmv3_0047,,,,,,,,,,,pmv3_0047,RS_ASVspoof_LA_E_1350300,unmixed_dataset/eval/RS_ASVspoof_LA_E_1350300.wav,unscreened_real_noncausal,RM_029_029740,unmixed_dataset/eval/RM_029_029740.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,opus_nb_8k,bonafide,FMA,0.22517798840999603
pmv3_0047__transcode_g711_opus,0,0.0,0.0,1,1,mixed,,,,LA_E_1350300,029740,bonafide,FMA,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0047__transcode_g711_opus.flac,partial_overlap,RR,partial_overlap__RR,transcode_g711_opus,,LA_0008,fma:29740,0.25,voice_first,10.48925,,,,,,pmv3_0047,,,,,,,,,,,pmv3_0047,RS_ASVspoof_LA_E_1350300,unmixed_dataset/eval/RS_ASVspoof_LA_E_1350300.wav,unscreened_real_noncausal,RM_029_029740,unmixed_dataset/eval/RM_029_029740.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,transcode_g711_opus,bonafide,FMA,0.11620182543992996
pmv3_0048__clean,0,0.0,0.0,1,1,mixed,,,,LA_E_7516959,018040,bonafide,FMA,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0048__clean.flac,partial_overlap,RR,partial_overlap__RR,clean,,LA_0022,fma:18040,0.5,music_first,10.89975,,,,,,pmv3_0048,,,,,,,,,,,pmv3_0048,RS_ASVspoof_LA_E_7516959,unmixed_dataset/eval/RS_ASVspoof_LA_E_7516959.wav,unscreened_real_noncausal,RM_018_018040,unmixed_dataset/eval/RM_018_018040.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,clean,bonafide,FMA,0.00013116518675815314
pmv3_0048__g711_ulaw,0,0.0,0.0,1,1,mixed,,,,LA_E_7516959,018040,bonafide,FMA,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0048__g711_ulaw.flac,partial_overlap,RR,partial_overlap__RR,g711_ulaw,,LA_0022,fma:18040,0.5,music_first,10.89975,,,,,,pmv3_0048,,,,,,,,,,,pmv3_0048,RS_ASVspoof_LA_E_7516959,unmixed_dataset/eval/RS_ASVspoof_LA_E_7516959.wav,unscreened_real_noncausal,RM_018_018040,unmixed_dataset/eval/RM_018_018040.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,g711_ulaw,bonafide,FMA,0.0005023650010116398
pmv3_0048__g722_wb,0,0.0,0.0,1,1,mixed,,,,LA_E_7516959,018040,bonafide,FMA,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0048__g722_wb.flac,partial_overlap,RR,partial_overlap__RR,g722_wb,,LA_0022,fma:18040,0.5,music_first,10.89975,,,,,,pmv3_0048,,,,,,,,,,,pmv3_0048,RS_ASVspoof_LA_E_7516959,unmixed_dataset/eval/RS_ASVspoof_LA_E_7516959.wav,unscreened_real_noncausal,RM_018_018040,unmixed_dataset/eval/RM_018_018040.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,g722_wb,bonafide,FMA,0.0002211692917626351
pmv3_0048__opus_nb_8k,0,0.0,0.0,1,1,mixed,,,,LA_E_7516959,018040,bonafide,FMA,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0048__opus_nb_8k.flac,partial_overlap,RR,partial_overlap__RR,opus_nb_8k,,LA_0022,fma:18040,0.5,music_first,10.89975,,,,,,pmv3_0048,,,,,,,,,,,pmv3_0048,RS_ASVspoof_LA_E_7516959,unmixed_dataset/eval/RS_ASVspoof_LA_E_7516959.wav,unscreened_real_noncausal,RM_018_018040,unmixed_dataset/eval/RM_018_018040.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,opus_nb_8k,bonafide,FMA,0.022224677726626396
pmv3_0048__transcode_g711_opus,0,0.0,0.0,1,1,mixed,,,,LA_E_7516959,018040,bonafide,FMA,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0048__transcode_g711_opus.flac,partial_overlap,RR,partial_overlap__RR,transcode_g711_opus,,LA_0022,fma:18040,0.5,music_first,10.89975,,,,,,pmv3_0048,,,,,,,,,,,pmv3_0048,RS_ASVspoof_LA_E_7516959,unmixed_dataset/eval/RS_ASVspoof_LA_E_7516959.wav,unscreened_real_noncausal,RM_018_018040,unmixed_dataset/eval/RM_018_018040.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,transcode_g711_opus,bonafide,FMA,0.00987168774008751
pmv3_0049__clean,0,0.0,0.0,1,1,mixed,,,,LA_E_5942271,015993,bonafide,FMA,-10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0049__clean.flac,partial_overlap,RR,partial_overlap__RR,clean,,LA_0033,fma:15993,0.25,voice_first,9.7294375,,,,,,pmv3_0049,,,,,,,,,,,pmv3_0049,RS_ASVspoof_LA_E_5942271,unmixed_dataset/eval/RS_ASVspoof_LA_E_5942271.wav,unscreened_real_noncausal,RM_015_015993,unmixed_dataset/eval/RM_015_015993.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,clean,bonafide,FMA,0.003114658873528242
pmv3_0049__g711_ulaw,0,0.0,0.0,1,1,mixed,,,,LA_E_5942271,015993,bonafide,FMA,-10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0049__g711_ulaw.flac,partial_overlap,RR,partial_overlap__RR,g711_ulaw,,LA_0033,fma:15993,0.25,voice_first,9.7295,,,,,,pmv3_0049,,,,,,,,,,,pmv3_0049,RS_ASVspoof_LA_E_5942271,unmixed_dataset/eval/RS_ASVspoof_LA_E_5942271.wav,unscreened_real_noncausal,RM_015_015993,unmixed_dataset/eval/RM_015_015993.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,g711_ulaw,bonafide,FMA,0.000350369286024943
pmv3_0049__g722_wb,0,0.0,0.0,1,1,mixed,,,,LA_E_5942271,015993,bonafide,FMA,-10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0049__g722_wb.flac,partial_overlap,RR,partial_overlap__RR,g722_wb,,LA_0033,fma:15993,0.25,voice_first,9.7295,,,,,,pmv3_0049,,,,,,,,,,,pmv3_0049,RS_ASVspoof_LA_E_5942271,unmixed_dataset/eval/RS_ASVspoof_LA_E_5942271.wav,unscreened_real_noncausal,RM_015_015993,unmixed_dataset/eval/RM_015_015993.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,g722_wb,bonafide,FMA,0.004360342398285866
pmv3_0049__opus_nb_8k,0,0.0,0.0,1,1,mixed,,,,LA_E_5942271,015993,bonafide,FMA,-10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0049__opus_nb_8k.flac,partial_overlap,RR,partial_overlap__RR,opus_nb_8k,,LA_0033,fma:15993,0.25,voice_first,9.7295,,,,,,pmv3_0049,,,,,,,,,,,pmv3_0049,RS_ASVspoof_LA_E_5942271,unmixed_dataset/eval/RS_ASVspoof_LA_E_5942271.wav,unscreened_real_noncausal,RM_015_015993,unmixed_dataset/eval/RM_015_015993.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,opus_nb_8k,bonafide,FMA,0.002371819457039237
pmv3_0049__transcode_g711_opus,0,0.0,0.0,1,1,mixed,,,,LA_E_5942271,015993,bonafide,FMA,-10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0049__transcode_g711_opus.flac,partial_overlap,RR,partial_overlap__RR,transcode_g711_opus,,LA_0033,fma:15993,0.25,voice_first,9.7295,,,,,,pmv3_0049,,,,,,,,,,,pmv3_0049,RS_ASVspoof_LA_E_5942271,unmixed_dataset/eval/RS_ASVspoof_LA_E_5942271.wav,unscreened_real_noncausal,RM_015_015993,unmixed_dataset/eval/RM_015_015993.wav,0.0,MixFake_official_eval,strict,RR,partial_overlap,transcode_g711_opus,bonafide,FMA,0.003768224734812975
pmv3_0050__clean,1,0.0,1.0,1,1,mixed,,,,LA_E_9104210,FM_audioldm2_5tRNPTLRZqI,bonafide,audioldm2,0.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0050__clean.flac,partial_overlap,RF,partial_overlap__RF,clean,,LA_0006,fmc:5tRNPTLRZqI,0.25,music_first,10.9103125,,,,,,pmv3_0050,,,,,,,,,,,pmv3_0050,RS_ASVspoof_LA_E_9104210,unmixed_dataset/eval/RS_ASVspoof_LA_E_9104210.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_audioldm2_5tRNPTLRZqI,unmixed_dataset/eval/FM_audioldm2_5tRNPTLRZqI.wav,0.0,MixFake_official_eval,strict,RF,partial_overlap,clean,bonafide,audioldm2,1.0
