ID,SPEAR_BINARY_VOICE_PROB,SPEAR_BINARY_MUSIC_PROB,SPEAR_JOINT_VOICE_PROB,SPEAR_JOINT_MUSIC_PROB,SPEAR_JOINT_FILE_PROB,SPEAR_EXISTING_VOICE_PROB,SPEAR_EXISTING_MUSIC_PROB
factorial_0822,1.1024521e-05,0.0032201707,9.1925206e-10,0.00016268801,0.00016272068,0.15203637,0.86992425
factorial_0823,0.5959126,0.019017871,0.8940035,0.002711665,0.8965243,0.0336639,0.24370208
factorial_0824,3.2137002e-08,4.9269e-06,2.6075356e-10,6.0665807e-05,6.067753e-05,0.0062646368,0.19723043
factorial_0825,0.9810643,0.91725373,0.731596,0.6009152,0.9726489,0.2091361,0.9192161
factorial_0826,0.43963355,5.048103e-07,0.44472632,6.1260524e-11,0.4447263,0.38454738,0.005262115
factorial_0827,0.9998772,0.9962947,1.0,1.0,1.0,0.34951058,0.9807576
factorial_0828,0.08134874,1.2586081e-07,0.015909571,5.0747865e-12,0.015909612,0.050767023,1.8005459e-06
factorial_0829,0.9963636,0.020096181,0.99790776,3.178183e-05,0.99790883,0.3646073,0.23718904
factorial_0830,0.9648991,0.022107951,0.998064,0.00078587653,0.99880654,0.71910304,8.168333e-07
factorial_0831,0.69198775,0.98827225,0.8563014,0.89647996,0.9999123,0.031696785,0.91918427
factorial_0832,0.9724697,0.0028674544,0.9998817,4.531453e-06,0.9998834,0.67142445,0.008867726
factorial_0833,0.8650666,0.8056004,0.9996185,0.9999587,0.9999614,0.60768133,0.9545027
factorial_0834,0.22629629,5.413346e-08,0.15297775,4.2741544e-12,0.15297782,0.038388014,1.6758561e-06
factorial_0835,0.88720965,0.9594777,0.99997926,0.9999744,0.99997985,0.36431274,0.9778502
factorial_0836,0.90601313,0.074167415,0.9981535,0.0032446715,0.9996856,0.25596216,0.11528167
factorial_0837,0.98447084,0.9948513,0.9679112,0.99736464,0.9993028,0.58969027,0.99425393
factorial_0838,0.08334792,0.006656147,0.015416339,0.001345542,0.016489387,0.20115666,0.0030809243
factorial_0839,0.3107391,1.6768634e-09,0.5040931,3.7652273e-13,0.50409305,0.4658638,3.1882173e-05
factorial_0840,0.010379407,0.84866494,0.00021426397,0.84855163,0.8485519,0.26831904,0.002367787
factorial_0841,0.040336527,0.00063325546,0.10847404,2.1200678e-05,0.108495235,0.05908015,0.00016082208
factorial_0842,0.9985713,0.007684459,0.99046034,0.18624935,0.9904803,0.8911337,7.026961e-05
factorial_0843,0.883922,0.9938134,0.42619878,0.9845499,0.9930842,0.5566003,0.9938753
factorial_0844,0.9148009,0.04784263,0.9783969,0.9500774,0.9783972,0.67032933,0.49193457
factorial_0845,0.010081965,0.07145151,0.002383565,0.77427775,0.7745695,0.16897784,0.3422761
factorial_0846,0.09605607,0.9432583,0.055292647,0.8495127,0.87400925,0.7298084,0.028005632
factorial_0847,0.81524944,0.0030465862,0.99941015,3.3230522e-06,0.9994132,0.02234131,0.99552554
factorial_0848,0.80923295,0.78860223,0.5751897,0.57528514,0.57545084,0.18057661,0.021449605
factorial_0849,0.99124396,0.7407185,0.9993992,0.23520412,0.999639,0.89652866,0.40955678
factorial_0850,0.1925773,0.93718576,0.14428782,0.9429693,0.9995827,0.979395,0.9952146
factorial_0851,0.97545797,0.9139087,0.9905959,0.2886325,0.9999641,0.90411437,0.94797593
factorial_0852,0.6363093,0.05451473,0.9991756,0.00010699681,0.999251,0.94192713,0.20232753
factorial_0853,0.99509984,0.97967714,0.99999124,0.9998527,0.99999994,0.9475165,0.7991362
factorial_0854,0.05144758,0.25971228,0.96159947,0.032175217,0.99374,0.86893547,0.9663644
factorial_0855,0.9999976,0.06046999,0.99999994,0.0024265226,0.99999994,0.99606776,0.6179085
factorial_0856,0.98833245,0.014553131,0.99842757,0.044232696,0.9984422,0.9832466,0.74620986
factorial_0857,0.61890566,0.9960098,0.0027910017,0.9987577,0.9999994,0.9027774,0.9950819
factorial_0858,0.12427886,0.9637686,0.17137897,0.9982975,0.9999935,0.8511979,0.96925473
factorial_0859,0.9198341,0.42673665,0.9999797,4.540749e-05,0.99999964,0.9791058,0.6005506
factorial_0860,0.98095006,0.7052046,0.9467006,0.056845933,0.9996079,0.9479944,0.9887121
factorial_0861,0.99956447,0.006774295,0.99999344,5.06443e-05,0.99999344,0.9861627,0.43396604
factorial_0862,0.99998736,0.813446,0.99999994,0.9984447,1.0,0.97592306,0.921368
factorial_0863,0.036490273,0.111927785,0.95157087,0.031193124,0.9826862,0.96079797,0.9624825
factorial_0864,0.99582016,0.9361281,0.9928851,0.03830977,0.9999869,0.7409637,0.82506317
factorial_0865,0.96972466,0.75954145,0.99634767,0.060449064,0.9999224,0.9032358,0.8704096
factorial_0866,0.98095006,0.7052046,0.9467006,0.056845933,0.9996079,0.9479944,0.9887121
factorial_0867,0.63694596,0.6966582,0.8090748,0.9580755,0.99705756,0.23118013,0.848324
factorial_0868,0.0035591791,0.27017283,0.018958757,0.012880807,0.03128755,0.93727934,0.33318782
factorial_0869,0.25158435,0.72414446,0.997124,0.004285951,0.99937254,0.92889345,0.9563811
factorial_0870,0.9828856,0.99846363,0.9851366,0.9997034,1.0,0.8994341,0.90130085
factorial_0871,0.98389786,0.99882144,0.85494643,0.9980844,0.99999905,0.1227112,0.91350436
factorial_0872,0.41286007,0.24849659,0.39389527,0.23058543,0.46631825,0.9766566,0.9728951
factorial_0873,0.99956447,0.006774295,0.99999344,5.06443e-05,0.99999344,0.9861627,0.43396604
factorial_0874,0.9766724,0.006852365,0.99983656,6.4181804e-05,0.99983674,0.96639776,0.78491807
factorial_0875,0.99938786,0.9743134,0.9991296,0.99913454,0.99986637,0.62063956,0.03672464
factorial_0876,0.99906033,0.9999645,0.9991999,1.0,1.0,0.5314398,0.99631727
factorial_0877,0.9472735,0.0034486265,0.0054033855,0.0034164547,0.005438745,0.26461443,0.98823094
factorial_0878,0.029151011,0.9999666,0.0039701518,0.9999999,0.99999994,0.13642052,0.5921981
factorial_0879,0.9958709,1.0,0.9991284,0.99999994,1.0,0.22185329,0.9999999
factorial_0880,0.96966124,0.9910885,0.70849913,0.9988327,0.9991995,0.29116422,0.009600331
factorial_0881,0.08051656,0.071853325,8.2618164e-05,0.00010119458,0.00010347366,0.8799054,0.9202721
factorial_0882,0.00018076418,0.8185583,2.46483e-07,0.7359418,0.7359419,0.12579684,0.002141875
factorial_0883,0.96330386,0.99521554,0.999164,0.99998355,0.9999992,0.6944359,0.999846
factorial_0884,0.99482334,0.99999166,0.9990897,1.0,1.0,0.19517116,0.99990165
factorial_0885,0.9999423,0.99915004,0.9999992,0.9998642,1.0,0.021407096,0.96302915
factorial_0886,0.0010765503,0.99930084,0.00092050165,0.999743,0.9997431,0.0047486643,0.9437311
factorial_0887,0.90649503,0.97415644,0.96079344,0.9347881,0.9999979,0.90681607,0.9969061
factorial_0888,0.0008803163,0.9756166,0.00050388154,0.9978972,0.99789757,0.048377823,0.91059965
factorial_0889,0.03400313,0.99999845,0.050654035,0.9999999,1.0,0.05750333,0.99561286
factorial_0890,0.1500108,0.78465325,0.029028317,0.029962663,0.034389615,0.30365822,0.6173114
factorial_0891,0.99929607,0.9998698,0.99795437,0.9999982,1.0,0.17305976,0.99325234
factorial_0892,0.925179,0.99999964,0.9993037,1.0,1.0,0.9126443,0.9608146
factorial_0893,0.8183045,0.9999938,0.8712176,0.9999943,0.9999999,0.41742477,0.9989145
factorial_0894,0.000697011,0.9975222,0.0020836936,0.99799746,0.99966687,0.13798475,0.99669063
factorial_0895,0.9573381,0.99997604,0.9662065,0.9999665,0.99999976,0.5514706,0.9981336
factorial_0896,0.24354662,0.9663281,0.48913816,0.9924882,0.9996718,0.7769981,0.9978561
factorial_0897,0.99941707,0.9999999,0.9996269,0.99999994,1.0,0.5565715,0.99990094
factorial_0898,0.76875216,0.047295872,0.00011847321,9.765334e-05,0.00011897087,0.06322187,0.00027073588
factorial_0899,0.98994315,0.21600147,0.99104965,0.81632334,0.991077,0.85833997,0.0059847026
factorial_0900,5.3965515e-08,0.91081333,5.3165254e-09,0.8768059,0.8768059,0.030094706,0.09288145
factorial_0901,0.033424795,6.6821617e-06,0.054245092,2.9891195e-10,0.054245055,0.82888156,0.00013823669
factorial_0902,0.00026184833,0.21114556,3.720071e-08,0.006259198,0.0062591434,0.09568897,0.17456934
factorial_0903,0.9150888,0.8399308,0.9755603,0.116469584,0.99773526,0.8981237,0.39632803
factorial_0904,7.891633e-06,0.0001350677,3.0462013e-06,5.546138e-07,3.695488e-06,0.18447098,0.00022477121
factorial_0905,0.000108719694,5.4238404e-07,2.1279843e-06,3.1211747e-10,2.1457672e-06,0.079794325,0.0005047813
factorial_0906,8.4200365e-06,5.515183e-07,5.7169126e-07,1.8826715e-10,5.9604645e-07,0.079825595,8.570798e-05
factorial_0907,2.2009397e-05,0.0006086677,0.0053529767,9.8516626e-05,0.0054515004,0.0038901079,0.057465818
factorial_0908,0.00012137558,0.66068417,7.9627964e-05,0.06979065,0.06983411,0.43914503,0.5525921
factorial_0909,0.9696684,0.90737545,0.9991418,0.007467705,0.99992806,0.13894373,0.7491831
factorial_0910,0.024408545,1.5513553e-05,0.8266752,6.172965e-07,0.82667583,0.28550708,0.0001297154
factorial_0911,0.994484,0.07746396,0.99983835,3.902077e-05,0.9998598,0.66699433,0.98979247
factorial_0912,0.90267,0.9897362,0.97479254,0.9903488,0.9908571,0.77714735,0.13497129
factorial_0913,0.0006377544,0.011194587,7.973008e-05,6.762336e-05,8.702278e-05,0.3231032,0.7667891
factorial_0914,0.6966665,0.6654862,0.8304436,0.08361817,0.91364586,0.78637487,0.9934323
factorial_0915,0.9941606,0.970401,0.9993044,0.9983581,0.99979067,0.10588758,0.8553156
factorial_0916,1.7114226e-06,0.011385864,2.0037163e-07,0.00022098034,0.00022119284,0.0035752368,0.00048292542
factorial_0917,2.139012e-06,0.99374604,2.6621854e-07,0.99821967,0.9982197,0.2231266,0.79518586
factorial_0918,0.00096716743,0.679817,2.4616398e-05,0.73952615,0.739539,0.38370067,0.01778472
factorial_0919,6.663564e-05,9.327666e-07,0.0024990377,9.701308e-10,0.002499044,0.3300228,0.14541095
factorial_0920,0.0024399606,0.0010407135,0.0017935706,6.6381006e-05,0.0018597841,0.8632085,0.00014470264
factorial_0921,0.6780724,0.014190792,0.0041374145,2.2220195e-06,0.004139483,0.2787305,0.12682994
factorial_0922,0.005343606,0.0006735678,0.80798817,6.3814127e-06,0.80799454,0.38038418,0.034453724
factorial_0923,0.00084425206,0.0004556274,2.0956913e-05,1.9355511e-08,2.0980835e-05,0.07100964,9.1532465e-06
factorial_0924,0.00022749799,3.3972583e-08,0.00050256227,1.974773e-11,0.00050258636,0.09094208,0.00030244526
factorial_0925,1.5981252e-07,0.9977222,8.474597e-10,0.9998833,0.99988323,0.017145118,0.43372932
factorial_0926,0.0014883477,0.9973345,6.0735114e-05,0.99964315,0.99964374,0.2809321,0.00041969673
factorial_0927,0.23710231,0.09240904,0.10557226,0.01725844,0.12265462,0.8337142,0.49732125
factorial_0928,8.959575e-05,0.68150336,0.00044507094,0.008654023,0.008654177,0.6877427,0.96988916
factorial_0929,0.0007778866,0.04883718,7.1449e-06,0.0023780658,0.0023850203,0.026038354,0.00084567
factorial_0930,0.97039616,0.20071475,0.9999818,4.0641946e-05,0.9999996,0.5188845,0.006921836
factorial_0931,0.0059429617,0.1114919,0.00012617298,0.023059707,0.023122191,0.20392467,0.21615778
factorial_0932,1.1629791e-05,0.13340057,6.367429e-05,0.40518078,0.40524447,0.4450698,0.072414525
factorial_0933,0.34318987,0.053370535,0.27052155,0.0073593617,0.2765323,0.49315837,0.34973678
factorial_0934,0.00036887242,0.99969697,0.008273907,0.99879354,0.99879354,0.5513881,0.013991556
factorial_0935,0.110722214,0.97775877,0.6567662,0.7208917,0.7209424,0.057680324,0.11575097
factorial_0936,0.49283457,0.9075547,0.025862237,0.96519107,0.9907387,0.15624821,0.022530125
factorial_0937,0.011904775,9.893719e-06,0.20527683,3.6148023e-07,0.2052772,0.0965109,0.40159774
factorial_0938,0.0001306083,0.9991209,1.6619936e-07,0.99994797,0.9999479,0.22603804,0.0065028
factorial_0939,0.99991,4.7954934e-05,0.9975933,1.7505128e-07,0.9975933,0.17923652,0.024186281
factorial_0940,0.4903076,0.002064244,8.661335e-05,6.934554e-05,9.417534e-05,0.48845732,0.0010147551
factorial_0941,0.62927765,0.48768777,0.9999466,0.9997925,0.9999809,0.9491629,0.0020960555
factorial_0942,0.25917903,0.00015943189,0.00024113657,1.7177439e-07,0.00024122,0.15889809,0.4245761
factorial_0943,0.00088712753,0.9991574,1.8691161e-06,0.99999714,0.9999973,0.11035142,0.2354558
factorial_0944,8.611445e-06,0.76313853,8.242543e-07,0.0848865,0.08488643,0.29660872,0.75414634
factorial_0945,0.7357126,0.9834473,0.5882886,0.614612,0.6152508,0.88078696,0.9955069
factorial_0946,0.049209896,0.00020941434,0.015612708,1.3496021e-06,0.0156136155,0.06892477,0.48457155
factorial_0947,0.9999219,0.02357778,0.9986216,0.001248762,0.9986286,0.8953796,0.00019258744
factorial_0948,8.405229e-05,0.21466845,0.05089009,0.4273383,0.47822815,0.08618344,0.37683678
factorial_0949,0.064337514,0.9934256,0.014515898,0.9413808,0.9423455,0.80555403,0.7905853
factorial_0950,0.98693544,0.850885,0.98356944,0.9775243,0.9895019,0.71932876,0.11414695
factorial_0951,0.3994318,0.9860049,0.14330539,0.9940923,0.99452186,0.2832503,0.56933725
factorial_0952,0.007904637,3.5153934e-07,0.16017312,2.1785098e-08,0.16017312,0.30048442,1.2122786e-05
factorial_0953,0.011329905,2.9563814e-06,0.36997077,1.7426072e-07,0.36997092,0.35977373,4.6483394e-05
factorial_0954,0.027397655,0.00013263583,0.117505156,2.7523929e-05,0.11753231,0.025732772,0.0011094285
factorial_0955,0.0002494584,0.6252635,0.003238659,0.664993,0.66823125,0.29196504,0.044807244
factorial_0956,0.09190255,0.5834129,0.12203219,0.2817472,0.28181833,0.5608718,0.39336154
factorial_0957,0.516687,0.9838882,0.5324478,0.8843533,0.990788,0.7809927,0.99112517
factorial_0958,9.7075235e-06,0.9999622,3.8562934e-08,1.0,1.0,0.15812,0.28506213
factorial_0959,1.4216545e-05,0.00070589373,2.139933e-05,6.01593e-06,2.7418137e-05,0.06021994,0.7167911
factorial_0960,0.0004270226,1.5399964e-05,0.00022040539,4.9485777e-10,0.00022035837,0.164307,2.4730332e-05
factorial_0961,0.33966216,0.0731532,0.34290335,0.11101833,0.34355944,0.69006276,0.27103359
factorial_0962,0.08996186,1.965795e-09,0.1840757,3.4782695e-12,0.18407565,0.28216574,0.00043899092
factorial_0963,0.003543389,0.001556187,0.006772683,3.6464386e-05,0.006809175,0.30420154,0.089272074
factorial_0964,0.87095857,0.4911903,0.65031207,0.06013083,0.6509297,0.8954751,0.03451844
factorial_0965,0.32198393,0.99624616,0.001873051,0.9993065,0.99999744,0.44262183,0.9565807
factorial_0966,0.15336467,1.3783544e-05,0.72979474,3.2127474e-07,0.7297951,0.5406351,0.00019503078
factorial_0967,6.26512e-05,2.9226516e-10,5.832132e-06,5.0339386e-17,5.841255e-06,0.090222366,0.0059148776
factorial_0968,0.002066285,0.003200884,4.7536236e-05,1.5850992e-05,6.330013e-05,0.45469263,0.0034861595
factorial_0969,0.99676466,8.698018e-06,0.99999535,2.246441e-07,0.99999535,0.25337255,0.0063565164
factorial_0970,0.96050227,0.809614,0.93004996,0.93461007,0.99359185,0.49940193,0.050892107
factorial_0971,0.98704183,0.0006707509,0.99994445,0.00011271448,0.9999447,0.4891518,0.003623434
factorial_0972,0.005226741,0.0007882318,0.010183077,6.4200214e-09,0.010183096,0.39190033,0.006066477
factorial_0973,0.5233049,0.022809166,0.002592938,0.003253655,0.0036964417,0.8268402,0.0011648074
factorial_0974,0.39865717,0.3178695,0.08933774,0.87924594,0.96734715,0.3543093,0.22618276
factorial_0975,0.9999995,0.36813182,0.99993956,0.17713167,0.9999396,0.8334544,0.002878983
factorial_0976,0.998139,0.99981827,0.9999613,0.9999999,1.0,0.850979,0.99988306
factorial_0977,0.08150032,0.9999895,0.20575576,1.0,1.0,0.56491375,0.99674773
factorial_0978,0.8555035,0.28746483,0.8060469,0.64910704,0.8261697,0.58918977,0.55510664
factorial_0979,0.04191296,0.6709843,0.09849399,0.42269406,0.51628935,0.27687508,0.9855951
factorial_0980,0.8874563,0.9759937,0.15732464,0.7406494,0.7481275,0.3001802,0.9365368
factorial_0981,0.9999845,0.9999989,0.9999995,1.0,1.0,0.98557436,0.9999012
factorial_0982,0.0013425114,0.77689743,1.160924e-05,0.8020325,0.8020404,0.63226086,0.4937302
factorial_0983,0.6845981,0.4679886,0.37025642,0.08088466,0.3729512,0.6482907,0.8003952
factorial_0984,0.6712499,0.9810801,0.07592963,0.99850357,0.99870384,0.695997,0.9712036
factorial_0985,0.0001452915,0.9999771,1.3701802e-05,0.99999404,0.99999404,0.8603549,0.99930215
factorial_0986,0.08482115,0.012787749,0.38504094,0.017231312,0.40226907,0.23439205,0.23798366
factorial_0987,0.97436506,0.57011807,0.7406456,0.69442403,0.74084085,0.27928588,0.24917023
factorial_0988,0.10491169,0.0042543225,0.9919038,0.0006001918,0.9925028,0.61347294,0.3466787
factorial_0989,0.1516868,0.0062369546,0.0028013866,0.000104614315,0.0028147101,0.2067742,0.012432693
factorial_0990,0.15072776,0.8211041,0.13942273,0.8315781,0.9707257,0.4305792,0.28137946
factorial_0991,0.71000147,0.13687785,0.32754967,0.05394144,0.32765782,0.7291344,0.2348387
factorial_0992,0.0044838614,0.07181925,0.6142473,0.3400798,0.9543269,0.81827766,0.98371094
factorial_0993,0.7205049,0.3209857,0.3653377,0.049114242,0.381136,0.64497006,0.9674028
factorial_0994,0.96038985,0.99931836,0.9999709,1.0,1.0,0.6757257,0.9998927
factorial_0995,0.010981379,0.9999956,0.010428651,1.0,1.0,0.4400702,0.9959122
factorial_0996,0.000115100076,0.22564684,0.00048786346,0.8052673,0.8057551,0.06399494,0.031000521
factorial_0997,0.829836,0.6349974,0.6917579,0.08988813,0.6935642,0.36325938,0.112725474
factorial_0998,0.009430159,0.9949758,0.00034394494,0.9997939,0.99983233,0.17628081,0.95974356
factorial_0999,0.9999981,0.99999774,0.99999917,1.0,1.0,0.22844866,0.634813
factorial_1000,0.009404767,0.0013563316,1.9990845e-05,1.6619191e-05,3.540516e-05,0.37637207,0.6671795
factorial_1001,2.0583022e-06,1.4768373e-10,4.3000904e-07,1.1890445e-15,4.7683716e-07,0.26171184,5.303956e-05
factorial_1002,0.0018340207,3.5172488e-06,0.0002802921,3.2638542e-07,0.00028067827,0.3054228,0.0007013314
factorial_1003,0.8502208,0.18037198,0.9797262,0.008390284,0.9879642,0.5157826,0.33775297
factorial_1004,0.038045205,0.8253695,0.011676705,0.044348713,0.044458628,0.23127681,0.12585266
factorial_1005,0.93469936,0.98023,0.9980262,0.99964553,0.99969965,0.1962513,0.75497234
factorial_1006,0.023264512,0.0018116343,0.0044174306,8.110472e-05,0.0044979453,0.34223327,0.021560535
factorial_1007,0.025794322,0.00045989716,0.03584529,1.7357e-05,0.035862565,0.23072505,0.01704134
factorial_1008,3.6246933e-05,0.027471079,7.41794e-07,1.4081397e-06,2.1457672e-06,0.43642795,0.00025463713
factorial_1009,0.014640881,0.0009561619,0.0002851889,1.7561455e-07,0.00028532743,0.2776003,8.958156e-05
factorial_1010,3.3359167e-05,8.5827793e-07,1.4563048e-05,9.168069e-10,1.4543533e-05,0.33468354,0.0024510603
factorial_1011,0.9999634,0.29867205,0.9999979,0.0034312783,0.99999887,0.33304265,0.08758876
factorial_1012,3.0777243e-05,0.9801011,5.3384575e-08,0.9999681,0.99996805,0.3172407,0.7157311
factorial_1013,0.121158294,8.015372e-06,0.01820732,9.55267e-10,0.018207371,0.24606411,4.475583e-05
factorial_1014,0.66331786,6.862969e-05,0.0013354123,5.5175683e-06,0.001339078,0.9200281,8.7015724e-05
factorial_1015,0.008561127,0.00013428218,0.0002440233,7.311113e-08,0.00024420023,0.34450576,0.00053898647
factorial_1016,0.13169883,0.001061208,0.69271123,0.00012615336,0.6928358,0.34815767,0.033334695
factorial_1017,0.9177897,0.5034977,0.71885335,0.049022496,0.7375721,0.5039371,0.52599865
factorial_1018,0.018480094,0.5373967,0.03588584,0.07770132,0.08141303,0.5459863,0.042824067
factorial_1019,0.00024131929,5.0901624e-05,8.482646e-05,2.481614e-06,8.72612e-05,0.18551846,0.0026306428
factorial_1020,0.23781437,0.012920966,0.3579759,0.09311462,0.4506718,0.36024955,0.13888909
factorial_1021,0.003584476,0.27466172,0.0011673317,0.0094777355,0.009897947,0.14007758,0.71704936
factorial_1022,0.03734767,0.09802857,0.0004726859,0.041234523,0.041635454,0.9126815,0.08175957
factorial_1023,0.4278135,0.9998661,0.08232118,0.99998343,0.9999878,0.020162882,0.9469652
factorial_1024,0.015878828,5.573664e-07,0.7646099,1.5464758e-08,0.76460993,0.27241448,0.00043249622
factorial_1025,0.009873822,0.93991566,0.0041035507,0.9941183,0.9941247,0.10819687,0.8292239
factorial_1026,0.00010267455,0.77307934,1.2324358e-06,0.57416654,0.5741666,0.045203097,0.0010188994
factorial_1027,0.99781394,1.0,0.9999492,1.0,1.0,0.06610392,0.9997209
factorial_1028,0.019425955,0.89759177,0.00026632915,0.9845317,0.98463804,0.3499054,0.45681006
factorial_1029,0.037371837,0.45566437,0.15294322,0.14299028,0.27880865,0.8807807,0.97001565
factorial_1030,0.93168825,0.9998623,0.94931024,0.99999964,0.9999998,0.28630635,0.9981458
factorial_1031,0.018981494,0.45262247,0.022821626,0.9491263,0.9718006,0.6837474,0.8487805
factorial_1032,0.005145207,0.96527094,0.00024068743,0.99784523,0.9978499,0.84527886,0.84968734
factorial_1033,0.00024797817,0.056670114,1.9385677e-06,0.00015423963,0.00015616417,0.6831635,0.9193476
factorial_1034,0.0002805997,0.47140476,7.444927e-06,0.0060193557,0.0060198307,0.40587524,0.08067229
factorial_1035,0.99761176,0.9984475,0.9999935,0.9999737,0.9999995,0.8436805,0.9958853
factorial_1036,0.9790475,0.14304578,0.74557775,0.14802127,0.746792,0.3322179,0.0089910915
factorial_1037,0.6754949,0.013247264,0.019135874,0.0013257542,0.020161152,0.20576353,0.9883073
factorial_1038,0.012200717,0.08449061,0.0009097571,0.018806329,0.019704282,0.34339812,0.011501599
factorial_1039,0.039184995,0.08846531,4.1056046e-05,3.664189e-05,7.760525e-05,0.05655907,0.015441304
factorial_1040,0.006300658,0.8171485,0.0002774171,0.46510467,0.46511388,0.2693563,0.26715925
factorial_1041,0.40897056,0.96681887,0.7552168,0.9414012,0.97278666,0.66893977,0.3785848
factorial_1042,0.4188039,0.99989736,0.023727464,0.9999936,0.99999356,0.3368158,0.9778867
factorial_1043,4.7534457e-05,0.98760134,0.00018337127,0.93747455,0.9374745,0.025526447,0.8993714
factorial_1044,0.021640928,0.9704131,0.13064148,0.9762498,0.97626835,0.10541781,0.95810753
factorial_1045,0.5027788,0.41289368,0.7586294,0.016960504,0.7752785,0.44014534,0.35645822
factorial_1046,3.948854e-05,0.021513116,0.00015916118,0.011502014,0.011661172,0.48571038,0.17492947
factorial_1047,0.95082986,0.63905686,0.9797913,0.8090679,0.9809613,0.60494304,0.8788928
factorial_1048,0.39106745,0.36538875,0.089940324,0.32528818,0.34173512,0.100750126,0.08075517
factorial_1049,0.10920253,0.99789965,0.14865857,0.99717945,0.9972218,0.15333387,0.18145564
factorial_1050,0.9957616,0.20615388,0.9982942,0.0050248574,0.9983475,0.21041554,2.7059777e-05
factorial_1051,0.50702196,0.5948851,0.5397693,0.024901628,0.5562159,0.68811196,0.99266255
factorial_1052,0.020549856,0.045462176,0.08562891,0.23518354,0.31944323,0.50408417,0.281406
factorial_1053,0.99999607,0.9995783,1.0,0.9999909,1.0,0.71764046,0.98582155
factorial_1054,0.5833551,0.0014107533,0.4139485,6.081444e-05,0.4140092,0.24824324,0.039918125
factorial_1055,0.04278794,0.0030219909,0.0051129097,0.0011657394,0.0062630177,0.471013,0.0050313417
factorial_1056,0.8931318,0.0036557605,0.9929695,9.684683e-08,0.9929696,0.8184338,0.0027601647
factorial_1057,0.10888523,0.00014198382,0.9162177,1.716132e-06,0.9162194,0.67886794,0.008298824
factorial_1058,0.60006607,0.0001300312,0.9975504,2.6483627e-07,0.99755067,0.52195895,0.003639563
factorial_1059,0.9962813,0.004556925,0.9913458,0.0012356684,0.99134606,0.90705705,0.22391129
factorial_1060,0.21341588,0.9394421,0.9878992,0.9960332,0.9960576,0.14586191,0.93961525
factorial_1061,0.27964076,0.012049753,0.17730014,0.03411538,0.17931992,0.8385,0.015925264
factorial_1062,0.00022935073,1.0801949e-10,9.5125106e-05,1.2890791e-15,9.512901e-05,0.11651129,0.0013500275
factorial_1063,0.84082663,0.45848235,0.91565555,0.031999014,0.92683005,0.55729765,0.89028007
factorial_1064,0.94004184,0.9999242,0.9860308,0.99995196,0.99998534,0.79180455,0.6300428
factorial_1065,0.9992416,9.957978e-05,0.99312806,0.0007522908,0.993128,0.4263889,0.9569049
factorial_1066,0.024266921,7.1390677e-06,0.00016691114,1.996883e-09,0.000166893,0.48859766,2.0069103e-05
factorial_1067,0.0017910012,0.0020193215,0.00089755876,0.00052473025,0.001414895,0.4992904,0.005862942
factorial_1068,0.99494547,9.222865e-07,0.9991116,4.7020677e-13,0.9991116,0.743585,0.00021875308
factorial_1069,0.0045465436,0.0014574224,0.67764205,0.00030934476,0.67795134,0.106239274,0.33271033
factorial_1070,0.98370737,0.6789682,0.98852986,0.98426044,0.9885733,0.5904827,0.9245291
factorial_1071,0.99993825,0.78903216,0.9999157,0.99789864,0.9999296,0.76183176,0.025692314
factorial_1072,0.67781967,0.2903242,0.9927041,0.95397,0.994029,0.9462751,0.7826714
factorial_1073,0.97882754,0.3154902,0.99327385,0.03995654,0.99351627,0.7061836,0.25493565
factorial_1074,0.9901751,0.14864308,0.65740174,0.22883926,0.6581651,0.6084879,0.04749835
factorial_1075,0.7144264,0.9999863,0.9933476,1.0,1.0,0.075029396,0.99996006
factorial_1076,0.03233656,0.028403768,0.3406886,0.04410001,0.38478732,0.5861979,0.5994461
factorial_1077,0.9864776,0.9345806,0.9967245,0.9798528,0.99935234,0.79981315,0.9924804
factorial_1078,0.44010466,0.9999999,0.9988802,1.0,1.0,0.22444782,0.99823713
factorial_1079,0.55162674,0.99999,0.9939859,0.9999984,0.9999984,0.16345868,0.98995775
factorial_1080,0.37588254,0.010368094,0.26634786,0.00026747142,0.2665758,0.18471882,0.045664106
factorial_1081,0.20387222,0.99680567,0.990119,0.99963033,0.9998014,0.55505705,0.96677446
factorial_1082,0.7244699,0.99594986,0.09001394,0.99719346,0.9999936,0.49798778,0.9470343
factorial_1083,0.9999999,0.18599196,1.0,0.3273627,1.0,0.98474693,0.23901582
factorial_1084,0.16140224,0.99940467,0.063320674,0.9999442,0.9999857,0.81824625,0.9768868
factorial_1085,0.9240172,0.99601763,0.83921355,0.99948394,0.99998116,0.17198089,0.9989856
factorial_1086,0.004471546,0.0799522,0.003802303,0.012906661,0.016705513,0.33699173,0.047783732
factorial_1087,0.00063358503,0.98378825,0.00026733425,0.99511236,0.99518824,0.23153624,0.846344
factorial_1088,0.9975915,0.9379489,0.9888271,0.3070747,0.99977636,0.9283316,0.4578455
factorial_1089,0.99953496,0.79446715,0.99992025,0.64957935,0.9999239,0.7963999,0.9776407
factorial_1090,0.9960383,0.99997675,0.9991821,0.99999994,1.0,0.4463185,0.99948573
factorial_1091,0.42581117,0.9983132,0.01011386,0.9999184,0.99992496,0.6746124,0.07711977
factorial_1092,0.002940958,4.790941e-05,0.027550267,8.434297e-05,0.02763468,0.13897985,0.5310428
