ID,SOURCE_DATASET,SINGER_ID,ATTACK,VOICE_FAKE,SPLIT,AUTHENTICITY,UNUSED_PROTOCOL_FIELD
CtrSVDD_0058_T_0070466,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070467,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070468,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070469,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070470,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070471,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070472,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070473,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070474,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070475,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070476,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070477,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070478,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070479,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070480,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070481,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070482,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070483,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070484,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070485,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070486,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070487,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070488,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070489,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070490,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070491,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070492,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070493,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070494,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070495,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070496,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070497,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070498,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070499,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070500,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070501,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070502,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070503,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070504,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070505,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070506,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070507,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070508,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070509,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070510,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070511,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070512,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070513,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070514,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070515,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070516,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070517,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070518,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070519,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070520,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070521,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070522,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070523,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070524,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070525,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070526,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070527,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070528,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070529,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070530,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070531,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070532,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070533,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070534,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070535,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070536,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070537,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070538,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070539,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070540,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070541,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070542,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070543,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070544,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070545,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070546,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070547,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070548,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070549,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070550,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070551,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070552,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070553,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070554,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070555,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070556,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070557,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070558,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070559,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070560,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070561,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070562,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070563,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070564,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070565,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070566,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070567,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070568,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070569,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070570,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070571,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070572,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070573,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070574,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070575,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070576,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070577,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070578,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070579,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070580,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070581,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070582,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070583,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070584,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070585,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070586,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070587,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070588,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070589,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070590,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070591,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070592,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070593,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070594,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070595,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070596,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070597,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070598,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070599,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070600,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070601,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070602,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070603,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070604,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070605,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070606,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070607,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070608,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070609,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070610,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070611,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070612,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070613,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070614,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070615,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070616,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070617,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070618,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070619,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070620,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070621,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070622,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070623,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070624,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070625,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070626,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070627,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070628,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070629,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070630,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070631,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070632,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070633,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070634,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070635,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070636,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070637,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070638,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070639,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070640,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070641,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070642,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070643,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070644,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070645,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070646,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070647,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070648,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070649,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070650,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070651,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070652,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070653,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070654,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070655,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070656,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070657,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070658,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070659,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070660,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070661,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070662,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070663,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070664,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070665,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070666,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070667,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070668,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070669,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070670,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070671,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070672,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070673,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070674,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070675,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070676,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070677,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070678,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070679,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070680,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070681,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070682,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070683,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070684,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070685,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070686,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070687,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070688,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070689,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070690,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070691,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070692,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070693,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070694,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070695,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070696,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070697,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070698,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070699,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070700,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070701,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070702,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070703,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070704,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070705,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070706,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070707,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070708,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070709,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070710,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070711,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070712,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070713,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070714,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070715,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070716,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070717,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070718,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070719,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070720,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070721,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070722,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070723,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070724,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070725,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070726,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070727,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070728,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070729,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070730,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070731,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070732,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070733,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070734,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070735,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070736,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070737,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070738,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070739,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070740,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070741,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070742,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070743,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070744,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070745,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070746,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070747,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070748,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070749,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070750,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070751,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070752,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070753,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070754,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070755,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070756,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070757,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070758,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070759,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070760,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
CtrSVDD_0058_T_0070761,opencpop,CtrSVDD_0058,A08,1,train,deepfake,-
