ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,SNR_DB,PARENT_ID,CHANNEL,SOURCE_DATASET,GENERATOR,GROUP_ID,SPLIT,VOCODER,SPEAKER,DURATION,SOFIA_MERT_FAKE_PROB
voice_0025__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0025,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,VCC2SF2,4.096,0.5242087244987488
voice_0025__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0025,g726_24k,asvspoof_voice_v1,-,,,bonafide,VCC2SF2,4.096,0.6510562896728516
voice_0025__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2018,oggm4a,,,,voice_0025,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,VCC2SF2,4.096,0.2826176583766937
voice_0026__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0026,resample8k,asvspoof_voice_v1,-,,,bonafide,TMF1,7.168,0.971631646156311
voice_0026__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0026,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TMF1,7.168,0.513645589351654
voice_0026__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0026,g726_24k,asvspoof_voice_v1,-,,,bonafide,TMF1,7.168,0.476993590593338
voice_0026__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0026,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TMF1,7.168,0.14265455305576324
voice_0027__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,oggm4a,,,,voice_0027,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0045,4.672,0.5424163937568665
voice_0027__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,oggm4a,,,,voice_0027,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0045,4.672,0.6391545534133911
voice_0027__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,oggm4a,,,,voice_0027,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0045,4.672,0.8101991415023804
voice_0027__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,oggm4a,,,,voice_0027,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0045,4.672,0.37038058042526245
voice_0028__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,voice_0028,resample8k,asvspoof_voice_v1,-,,,bonafide,VCC2SF2,6.225625,0.38914769887924194
voice_0028__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,voice_0028,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,VCC2SF2,6.225625,0.2390882819890976
voice_0028__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,voice_0028,g726_24k,asvspoof_voice_v1,-,,,bonafide,VCC2SF2,6.225625,0.6917912364006042
voice_0028__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2018,high_mp3,,,,voice_0028,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,VCC2SF2,6.225625,0.1896170675754547
voice_0029__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,voice_0029,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0046,5.224,0.5037316083908081
voice_0029__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,voice_0029,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0046,5.224,0.4418463408946991
voice_0029__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,voice_0029,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0046,5.224,0.679561197757721
voice_0029__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,low_ogg,,,,voice_0029,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0046,5.224,0.256468802690506
voice_0030__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0030,resample8k,asvspoof_voice_v1,-,,,bonafide,TFM1,4.888,0.35885927081108093
voice_0030__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0030,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TFM1,4.888,0.38608747720718384
voice_0030__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0030,g726_24k,asvspoof_voice_v1,-,,,bonafide,TFM1,4.888,0.4718480706214905
voice_0030__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0030,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TFM1,4.888,0.25661322474479675
voice_0031__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,mp3m4a,,,,voice_0031,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0009,5.12,0.5119310021400452
voice_0031__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,mp3m4a,,,,voice_0031,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0009,5.12,0.4302089512348175
voice_0031__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,mp3m4a,,,,voice_0031,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0009,5.12,0.6704959273338318
voice_0031__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,mp3m4a,,,,voice_0031,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0009,5.12,0.20575904846191406
voice_0032__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0032,resample8k,asvspoof_voice_v1,-,,,bonafide,TGM1,5.248,0.6287803649902344
voice_0032__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0032,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TGM1,5.248,0.31608062982559204
voice_0032__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0032,g726_24k,asvspoof_voice_v1,-,,,bonafide,TGM1,5.248,0.7800211310386658
voice_0032__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,oggm4a,,,,voice_0032,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TGM1,5.248,0.3714480698108673
voice_0033__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,high_mp3,,,,voice_0033,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0011,4.8659375,0.40053659677505493
voice_0033__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,high_mp3,,,,voice_0033,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0011,4.8659375,0.5705931782722473
voice_0033__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,high_mp3,,,,voice_0033,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0011,4.8659375,0.5611392855644226
voice_0033__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,high_mp3,,,,voice_0033,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0011,4.8659375,0.27295222878456116
voice_0034__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,high_m4a,,,,voice_0034,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0011,4.544,0.33153459429740906
voice_0034__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,high_m4a,,,,voice_0034,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0011,4.544,0.2920650541782379
voice_0034__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,high_m4a,,,,voice_0034,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0011,4.544,0.360921710729599
voice_0034__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,high_m4a,,,,voice_0034,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0011,4.544,0.19113287329673767
voice_0035__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,low_mp3,,,,voice_0035,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0030,5.33625,0.18807518482208252
voice_0035__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,low_mp3,,,,voice_0035,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0030,5.33625,0.2408556342124939
voice_0035__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,low_mp3,,,,voice_0035,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0030,5.33625,0.39974233508110046
voice_0035__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,low_mp3,,,,voice_0035,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0030,5.33625,0.1871795654296875
voice_0036__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0036,resample8k,asvspoof_voice_v1,-,,,bonafide,TGF1,4.85875,0.8429609537124634
voice_0036__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0036,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TGF1,4.85875,0.22663380205631256
voice_0036__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0036,g726_24k,asvspoof_voice_v1,-,,,bonafide,TGF1,4.85875,0.26980286836624146
voice_0036__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0036,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TGF1,4.85875,0.13312330842018127
voice_0037__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0037,resample8k,asvspoof_voice_v1,-,,,bonafide,TGF1,4.48,0.739018976688385
voice_0037__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0037,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TGF1,4.48,0.17887525260448456
voice_0037__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0037,g726_24k,asvspoof_voice_v1,-,,,bonafide,TGF1,4.48,0.22768492996692657
voice_0037__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,high_m4a,,,,voice_0037,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TGF1,4.48,0.07844135165214539
voice_0038__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,mp3m4a,,,,voice_0038,resample8k,asvspoof_voice_v1,-,,,bonafide,SEF2,4.288,0.7338115572929382
voice_0038__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,mp3m4a,,,,voice_0038,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,SEF2,4.288,0.19099164009094238
voice_0038__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,mp3m4a,,,,voice_0038,g726_24k,asvspoof_voice_v1,-,,,bonafide,SEF2,4.288,0.25075387954711914
voice_0038__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,mp3m4a,,,,voice_0038,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,SEF2,4.288,0.09226739406585693
voice_0039__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2018,low_m4a,,,,voice_0039,resample8k,asvspoof_voice_v1,-,,,bonafide,VCC2SM3,4.352,0.771299421787262
voice_0039__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2018,low_m4a,,,,voice_0039,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,VCC2SM3,4.352,0.24406656622886658
voice_0039__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2018,low_m4a,,,,voice_0039,g726_24k,asvspoof_voice_v1,-,,,bonafide,VCC2SM3,4.352,0.5209403038024902
voice_0039__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2018,low_m4a,,,,voice_0039,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,VCC2SM3,4.352,0.13455450534820557
voice_0040__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2018,nocodec,,,,voice_0040,resample8k,asvspoof_voice_v1,-,,,bonafide,VCC2SF1,4.3179375,0.3829419016838074
voice_0040__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2018,nocodec,,,,voice_0040,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,VCC2SF1,4.3179375,0.2202645093202591
voice_0040__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2018,nocodec,,,,voice_0040,g726_24k,asvspoof_voice_v1,-,,,bonafide,VCC2SF1,4.3179375,0.47628021240234375
voice_0040__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2018,nocodec,,,,voice_0040,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,VCC2SF1,4.3179375,0.19163799285888672
voice_0041__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0041,resample8k,asvspoof_voice_v1,-,,,bonafide,TEM2,4.36,0.8312958478927612
voice_0041__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0041,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TEM2,4.36,0.33873724937438965
voice_0041__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0041,g726_24k,asvspoof_voice_v1,-,,,bonafide,TEM2,4.36,0.4962506890296936
voice_0041__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,low_ogg,,,,voice_0041,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TEM2,4.36,0.15275435149669647
voice_0042__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,low_mp3,,,,voice_0042,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0013,5.33725,0.3152718245983124
voice_0042__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,low_mp3,,,,voice_0042,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0013,5.33725,0.3179973065853119
voice_0042__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,low_mp3,,,,voice_0042,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0013,5.33725,0.37431761622428894
voice_0042__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,low_mp3,,,,voice_0042,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0013,5.33725,0.1408386081457138
voice_0043__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,low_mp3,,,,voice_0043,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0030,5.3349375,0.26374390721321106
voice_0043__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,low_mp3,,,,voice_0043,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0030,5.3349375,0.20310454070568085
voice_0043__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,low_mp3,,,,voice_0043,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0030,5.3349375,0.20938023924827576
voice_0043__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,low_mp3,,,,voice_0043,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0030,5.3349375,0.11598685383796692
voice_0044__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,low_m4a,,,,voice_0044,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0002,4.864,0.4244874119758606
voice_0044__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,low_m4a,,,,voice_0044,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0002,4.864,0.45733776688575745
voice_0044__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,low_m4a,,,,voice_0044,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0002,4.864,0.39094170928001404
voice_0044__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,low_m4a,,,,voice_0044,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0002,4.864,0.360015869140625
voice_0045__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0045,resample8k,asvspoof_voice_v1,-,,,bonafide,TFF1,4.768,0.39511096477508545
voice_0045__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0045,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TFF1,4.768,0.5775095224380493
voice_0045__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0045,g726_24k,asvspoof_voice_v1,-,,,bonafide,TFF1,4.768,0.4096863567829132
voice_0045__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,nocodec,,,,voice_0045,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TFF1,4.768,0.4712667167186737
voice_0046__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2020,high_ogg,,,,voice_0046,resample8k,asvspoof_voice_v1,-,,,bonafide,TMF1,5.512,0.6901564002037048
voice_0046__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2020,high_ogg,,,,voice_0046,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,TMF1,5.512,0.316102534532547
voice_0046__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2020,high_ogg,,,,voice_0046,g726_24k,asvspoof_voice_v1,-,,,bonafide,TMF1,5.512,0.31280896067619324
voice_0046__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2020,high_ogg,,,,voice_0046,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,TMF1,5.512,0.15742024779319763
voice_0047__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,oggm4a,,,,voice_0047,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0002,8.768,0.2821739614009857
voice_0047__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,oggm4a,,,,voice_0047,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0002,8.768,0.4551616311073303
voice_0047__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,oggm4a,,,,voice_0047,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0002,8.768,0.45699837803840637
voice_0047__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,oggm4a,,,,voice_0047,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0002,8.768,0.2603748142719269
voice_0048__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,vcc2018,high_m4a,,,,voice_0048,resample8k,asvspoof_voice_v1,-,,,bonafide,VCC2SF3,4.352,0.5902760028839111
voice_0048__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,vcc2018,high_m4a,,,,voice_0048,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,VCC2SF3,4.352,0.31738340854644775
voice_0048__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,vcc2018,high_m4a,,,,voice_0048,g726_24k,asvspoof_voice_v1,-,,,bonafide,VCC2SF3,4.352,0.5106407403945923
voice_0048__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,vcc2018,high_m4a,,,,voice_0048,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,VCC2SF3,4.352,0.19455431401729584
voice_0049__phonefact_resample8k,0,0.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0049,resample8k,asvspoof_voice_v1,-,,,bonafide,LA_0022,4.737,0.20202898979187012
voice_0049__phonefact_g711_ulaw,0,0.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0049,g711_ulaw,asvspoof_voice_v1,-,,,bonafide,LA_0022,4.737,0.2584954500198364
voice_0049__phonefact_g726_24k,0,0.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0049,g726_24k,asvspoof_voice_v1,-,,,bonafide,LA_0022,4.737,0.367764413356781
voice_0049__phonefact_opus_nb_8k,0,0.0,,1,0,voice,speech_only,asvspoof,nocodec,,,,voice_0049,opus_nb_8k,asvspoof_voice_v1,-,,,bonafide,LA_0022,4.737,0.21695560216903687
voice_0100__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,high_ogg,,,,voice_0100,resample8k,asvspoof_voice_v1,HUB-D04,,,traditional_vocoder,VCC2TM2,6.216,0.3288328945636749
voice_0100__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,high_ogg,,,,voice_0100,g711_ulaw,asvspoof_voice_v1,HUB-D04,,,traditional_vocoder,VCC2TM2,6.216,0.4387768805027008
voice_0100__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,high_ogg,,,,voice_0100,g726_24k,asvspoof_voice_v1,HUB-D04,,,traditional_vocoder,VCC2TM2,6.216,0.8235660791397095
voice_0100__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,high_ogg,,,,voice_0100,opus_nb_8k,asvspoof_voice_v1,HUB-D04,,,traditional_vocoder,VCC2TM2,6.216,0.3092239201068878
voice_0101__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,low_mp3,,,,voice_0101,resample8k,asvspoof_voice_v1,SPO-N05,,,traditional_vocoder,VCC2TF2,5.295875,0.8741099834442139
voice_0101__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,low_mp3,,,,voice_0101,g711_ulaw,asvspoof_voice_v1,SPO-N05,,,traditional_vocoder,VCC2TF2,5.295875,0.44257184863090515
voice_0101__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,low_mp3,,,,voice_0101,g726_24k,asvspoof_voice_v1,SPO-N05,,,traditional_vocoder,VCC2TF2,5.295875,0.785934567451477
voice_0101__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,low_mp3,,,,voice_0101,opus_nb_8k,asvspoof_voice_v1,SPO-N05,,,traditional_vocoder,VCC2TF2,5.295875,0.1945519745349884
voice_0102__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,high_ogg,,,,voice_0102,resample8k,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TF2,5.08,0.95215904712677
voice_0102__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,high_ogg,,,,voice_0102,g711_ulaw,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TF2,5.08,0.9237210154533386
voice_0102__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,high_ogg,,,,voice_0102,g726_24k,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TF2,5.08,0.9849479794502258
voice_0102__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,high_ogg,,,,voice_0102,opus_nb_8k,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TF2,5.08,0.7336728572845459
voice_0103__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0103,resample8k,asvspoof_voice_v1,HUB-D01,,,traditional_vocoder,VCC2TM1,4.8,0.14909911155700684
voice_0103__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0103,g711_ulaw,asvspoof_voice_v1,HUB-D01,,,traditional_vocoder,VCC2TM1,4.8,0.1653708666563034
voice_0103__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0103,g726_24k,asvspoof_voice_v1,HUB-D01,,,traditional_vocoder,VCC2TM1,4.8,0.20918110013008118
voice_0103__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,mp3m4a,,,,voice_0103,opus_nb_8k,asvspoof_voice_v1,HUB-D01,,,traditional_vocoder,VCC2TM1,4.8,0.14542502164840698
voice_0104__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2020,low_mp3,,,,voice_0104,resample8k,asvspoof_voice_v1,Task2-team16,,,neural_vocoder_nonautoregressive,TMF1,4.485,0.5053849816322327
voice_0104__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2020,low_mp3,,,,voice_0104,g711_ulaw,asvspoof_voice_v1,Task2-team16,,,neural_vocoder_nonautoregressive,TMF1,4.485,0.31819674372673035
voice_0104__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2020,low_mp3,,,,voice_0104,g726_24k,asvspoof_voice_v1,Task2-team16,,,neural_vocoder_nonautoregressive,TMF1,4.485,0.2949942350387573
voice_0104__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2020,low_mp3,,,,voice_0104,opus_nb_8k,asvspoof_voice_v1,Task2-team16,,,neural_vocoder_nonautoregressive,TMF1,4.485,0.08411020040512085
voice_0105__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,high_m4a,,,,voice_0105,resample8k,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TM2,4.032,0.9814984202384949
voice_0105__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,high_m4a,,,,voice_0105,g711_ulaw,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TM2,4.032,0.9310156106948853
voice_0105__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,high_m4a,,,,voice_0105,g726_24k,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TM2,4.032,0.9777576327323914
voice_0105__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,high_m4a,,,,voice_0105,opus_nb_8k,asvspoof_voice_v1,SPO-N18,,,traditional_vocoder,VCC2TM2,4.032,0.5056120753288269
voice_0106__phonefact_resample8k,1,1.0,,1,0,voice,speech_only,vcc2018,nocodec,,,,voice_0106,resample8k,asvspoof_voice_v1,SPO-N06,,,traditional_vocoder,VCC2TF1,5.3401875,0.19171132147312164
voice_0106__phonefact_g711_ulaw,1,1.0,,1,0,voice,speech_only,vcc2018,nocodec,,,,voice_0106,g711_ulaw,asvspoof_voice_v1,SPO-N06,,,traditional_vocoder,VCC2TF1,5.3401875,0.14352452754974365
voice_0106__phonefact_g726_24k,1,1.0,,1,0,voice,speech_only,vcc2018,nocodec,,,,voice_0106,g726_24k,asvspoof_voice_v1,SPO-N06,,,traditional_vocoder,VCC2TF1,5.3401875,0.21125143766403198
voice_0106__phonefact_opus_nb_8k,1,1.0,,1,0,voice,speech_only,vcc2018,nocodec,,,,voice_0106,opus_nb_8k,asvspoof_voice_v1,SPO-N06,,,traditional_vocoder,VCC2TF1,5.3401875,0.05985890328884125
