COMBINED_ID,DATASET_KEY,ROLE,ROW_INDEX,ORIGINAL_ID,AUDIO_FILENAME,SOURCE_AUDIO,AUDIO_SHA256
v47c_000_0000212_8c7de8e39ef7b0ff3515,codec_mixed_blind_v5,locked_eval,212,cmbv5_0042__g722_wb,v47c_000_0000212_8c7de8e39ef7b0ff3515.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0042__g722_wb.flac,5faa226900b1b2e41ecc95aa84a88a74729bda9bdfd81dbf4640cd0c6641c111
v47c_000_0000213_0946de6bf5c4a34c19bb,codec_mixed_blind_v5,locked_eval,213,cmbv5_0042__opus_nb_8k,v47c_000_0000213_0946de6bf5c4a34c19bb.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0042__opus_nb_8k.flac,57ce6ea89ab44e4ae82be48f220f0311dadff5bf88cd5e8c23fb7a91a3e67391
v47c_000_0000214_b289fdefe30befca02fd,codec_mixed_blind_v5,locked_eval,214,cmbv5_0042__transcode_g711_opus,v47c_000_0000214_b289fdefe30befca02fd.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0042__transcode_g711_opus.flac,dbb5a490b241dafd0bc12dc6b14dd6113f910900b64a53a735fcd399417fc1de
v47c_000_0000215_55e239336b595fe22a30,codec_mixed_blind_v5,locked_eval,215,cmbv5_0043__clean,v47c_000_0000215_55e239336b595fe22a30.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0043__clean.flac,e679459aa8d1735af12bf852cf090fa02931945f264577152898de0ea113a98c
v47c_000_0000216_bf5f13173dd7df073519,codec_mixed_blind_v5,locked_eval,216,cmbv5_0043__g711_ulaw,v47c_000_0000216_bf5f13173dd7df073519.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0043__g711_ulaw.flac,78ab83ad8faf7179aa08e68c92321c0bb62c3ec40c72fd80f862e07ad3b00a00
v47c_000_0000217_42177650de302dec7f86,codec_mixed_blind_v5,locked_eval,217,cmbv5_0043__g722_wb,v47c_000_0000217_42177650de302dec7f86.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0043__g722_wb.flac,92b927b105d07dbfe5345780e31bedf0f7b57dbb17006da51d29a61ccc963436
v47c_000_0000218_82b7e720006116472600,codec_mixed_blind_v5,locked_eval,218,cmbv5_0043__opus_nb_8k,v47c_000_0000218_82b7e720006116472600.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0043__opus_nb_8k.flac,d363bdaf71c422ce64456e4fa6f7eb03e686858e21b3ba88de02e06088da5d5b
v47c_000_0000219_5c7adf1594421fda42ea,codec_mixed_blind_v5,locked_eval,219,cmbv5_0043__transcode_g711_opus,v47c_000_0000219_5c7adf1594421fda42ea.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0043__transcode_g711_opus.flac,76e82df3d8f389d12a878d29ead9d160e10555e7767947e97337a9950d15d283
v47c_000_0000220_a6bc959813e689c4d6c0,codec_mixed_blind_v5,locked_eval,220,cmbv5_0044__clean,v47c_000_0000220_a6bc959813e689c4d6c0.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0044__clean.flac,1db8c6f7c83924f4c46fc4d698fb2413bc6e406acdf773b910ed4a600f1ce3de
v47c_000_0000221_1010864788246e32dfbe,codec_mixed_blind_v5,locked_eval,221,cmbv5_0044__g711_ulaw,v47c_000_0000221_1010864788246e32dfbe.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0044__g711_ulaw.flac,d8ba022b016fa0d4744818f26bb4df898e913bb397ea32b30553edbf225002de
v47c_000_0000222_e81dda3098214b6812c7,codec_mixed_blind_v5,locked_eval,222,cmbv5_0044__g722_wb,v47c_000_0000222_e81dda3098214b6812c7.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0044__g722_wb.flac,6326498ec9c033b6e8617a477d1d1a09e45dcf214629482580283e8977368475
v47c_000_0000223_3db5b7d006795007b30f,codec_mixed_blind_v5,locked_eval,223,cmbv5_0044__opus_nb_8k,v47c_000_0000223_3db5b7d006795007b30f.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0044__opus_nb_8k.flac,f0bcd575391854eb09952fed31493501eae050272b818588f0f16f5318b289fb
v47c_000_0000224_fac9f6fcd788887ad7f8,codec_mixed_blind_v5,locked_eval,224,cmbv5_0044__transcode_g711_opus,v47c_000_0000224_fac9f6fcd788887ad7f8.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0044__transcode_g711_opus.flac,c8090a75738b9ec00445bb426da13081d55f7ae71c581c31b44bd1b99bb0626d
v47c_000_0000225_4cf1c4d79a274caf6333,codec_mixed_blind_v5,locked_eval,225,cmbv5_0045__clean,v47c_000_0000225_4cf1c4d79a274caf6333.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0045__clean.flac,7f83524a0d7a3ac438f083a31f73489aedbbd5fea73f63ef5d5553699857840f
v47c_000_0000226_04f55e23abb55f3ee910,codec_mixed_blind_v5,locked_eval,226,cmbv5_0045__g711_ulaw,v47c_000_0000226_04f55e23abb55f3ee910.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0045__g711_ulaw.flac,cdf5c5a80c0cab467fd9b7ae0ee21653ae80df90a82c5da6c1a74b39737bff86
v47c_000_0000227_4c53edb30e27779e5108,codec_mixed_blind_v5,locked_eval,227,cmbv5_0045__g722_wb,v47c_000_0000227_4c53edb30e27779e5108.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0045__g722_wb.flac,612ea75ed056b4c76cfce6972e3fab8d79c5f8987335f70166305136eb27aebf
v47c_000_0000228_37f1437693d248cc523c,codec_mixed_blind_v5,locked_eval,228,cmbv5_0045__opus_nb_8k,v47c_000_0000228_37f1437693d248cc523c.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0045__opus_nb_8k.flac,90834aeb029c86182f493e4d0c05af82a2b593b0e27a66534c670e2da0ec7828
v47c_000_0000229_5c95273946777ebd34f6,codec_mixed_blind_v5,locked_eval,229,cmbv5_0045__transcode_g711_opus,v47c_000_0000229_5c95273946777ebd34f6.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0045__transcode_g711_opus.flac,92f57a543dcae0449d8de478251b650c011f33306ce22c3f8cc807061c23378b
v47c_000_0000230_ffb37faa4601d6e086f8,codec_mixed_blind_v5,locked_eval,230,cmbv5_0046__clean,v47c_000_0000230_ffb37faa4601d6e086f8.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0046__clean.flac,72a7f9b012346060ddd3478aedb3115971dd1f81f9058686337e0eb888fec829
v47c_000_0000231_1e4cdd8e9931cf341c46,codec_mixed_blind_v5,locked_eval,231,cmbv5_0046__g711_ulaw,v47c_000_0000231_1e4cdd8e9931cf341c46.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0046__g711_ulaw.flac,ddd2d0431446c11d7c8874f2de108f83b76a693cb0af5a18d75ceb73ea9ffdd7
v47c_000_0000232_c69e5fe8d3b41571f754,codec_mixed_blind_v5,locked_eval,232,cmbv5_0046__g722_wb,v47c_000_0000232_c69e5fe8d3b41571f754.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0046__g722_wb.flac,cfcf072c3bb322828395570d11aa25d5d227dbab84a878d8844a8dab50f0d0d8
v47c_000_0000233_a730eb2f078dd9e10b18,codec_mixed_blind_v5,locked_eval,233,cmbv5_0046__opus_nb_8k,v47c_000_0000233_a730eb2f078dd9e10b18.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0046__opus_nb_8k.flac,9a3a07fb3e594d49fc185511e24eade43ab784a74451e01f684cfa2206354026
v47c_000_0000234_ad5759992a2b697ddcc8,codec_mixed_blind_v5,locked_eval,234,cmbv5_0046__transcode_g711_opus,v47c_000_0000234_ad5759992a2b697ddcc8.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0046__transcode_g711_opus.flac,f67a548eb2ceff67b07cf6c47bff928ab41321661297c63b9d335650f9a54b1d
v47c_000_0000235_c087007a6dafa822a203,codec_mixed_blind_v5,locked_eval,235,cmbv5_0047__clean,v47c_000_0000235_c087007a6dafa822a203.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0047__clean.flac,5a426e661dd35484239cc291590883933f98f78e461877a9bc62760633bf0e06
v47c_000_0000236_b88a7b534072468729df,codec_mixed_blind_v5,locked_eval,236,cmbv5_0047__g711_ulaw,v47c_000_0000236_b88a7b534072468729df.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0047__g711_ulaw.flac,b3f61bc6be5e9f36e79ad13938ea0aa62633d8daf4076f33acac05768c6facfe
v47c_000_0000237_61049fa6bb67d266a27e,codec_mixed_blind_v5,locked_eval,237,cmbv5_0047__g722_wb,v47c_000_0000237_61049fa6bb67d266a27e.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0047__g722_wb.flac,b13d74688ff492ab73bd779940eae5869cd6502c7f1e646155f71f3f83347c34
v47c_000_0000238_68e2134963215d5dee39,codec_mixed_blind_v5,locked_eval,238,cmbv5_0047__opus_nb_8k,v47c_000_0000238_68e2134963215d5dee39.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0047__opus_nb_8k.flac,f20c559903685758ea781bca9b31363a5daef9b1e5991cb14005a0679e780366
v47c_000_0000239_ebe0c0bbb66e2751afb0,codec_mixed_blind_v5,locked_eval,239,cmbv5_0047__transcode_g711_opus,v47c_000_0000239_ebe0c0bbb66e2751afb0.flac,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_blind_v5/audio/cmbv5_0047__transcode_g711_opus.flac,e5f7ecc2070ec27e83db133182c42cf6d56af74be74bbeaba0e38581703f387b
