DATASET,ID,LINKED_MUSIC_SOURCE_HAS_VOICE_REVIEW_FLAG,VOICE_ABSENCE_TARGET_REQUIRES_REVIEW,VOICE_REAL_TARGET_WITH_FLAGGED_FAKE_BACKGROUND,MIXFAKE_RF_SUNO_UDIO_BACKGROUND_UNVERIFIED,MUSIC_SOURCE_ID
channel_invariant_factorial_train_v1,channel_inv_0452__packetloss_g711,False,False,False,False,mgm_real_0005
channel_invariant_factorial_train_v1,channel_inv_0453__clean,False,False,False,False,mgm_fake_0082
channel_invariant_factorial_train_v1,channel_inv_0453__resample8k,False,False,False,False,mgm_fake_0082
channel_invariant_factorial_train_v1,channel_inv_0453__pstn_bandpass,False,False,False,False,mgm_fake_0082
channel_invariant_factorial_train_v1,channel_inv_0454__clean,False,False,False,False,mgm_real_0187
channel_invariant_factorial_train_v1,channel_inv_0454__g711_alaw,False,False,False,False,mgm_real_0187
channel_invariant_factorial_train_v1,channel_inv_0454__g726_24k,False,False,False,False,mgm_real_0187
channel_invariant_factorial_train_v1,channel_inv_0455__clean,False,False,False,False,mgm_fake_0015
channel_invariant_factorial_train_v1,channel_inv_0455__opus_nb_12k,False,False,False,False,mgm_fake_0015
channel_invariant_factorial_train_v1,channel_inv_0455__random_bandpass,False,False,False,False,mgm_fake_0015
channel_invariant_factorial_train_v1,channel_inv_0456__clean,False,False,False,False,mgm_real_0204
channel_invariant_factorial_train_v1,channel_inv_0456__packetloss_g711,False,False,False,False,mgm_real_0204
channel_invariant_factorial_train_v1,channel_inv_0456__resample8k,False,False,False,False,mgm_real_0204
channel_invariant_factorial_train_v1,channel_inv_0457__clean,False,False,False,False,mgm_fake_0220
channel_invariant_factorial_train_v1,channel_inv_0457__opus_nb_8k,False,False,False,False,mgm_fake_0220
channel_invariant_factorial_train_v1,channel_inv_0457__opus_nb_12k,False,False,False,False,mgm_fake_0220
channel_invariant_factorial_train_v1,channel_inv_0458__clean,False,False,False,False,mgm_real_0165
channel_invariant_factorial_train_v1,channel_inv_0458__g711_ulaw,False,False,False,False,mgm_real_0165
channel_invariant_factorial_train_v1,channel_inv_0458__g711_alaw,False,False,False,False,mgm_real_0165
channel_invariant_factorial_train_v1,channel_inv_0459__clean,False,False,False,False,mgm_fake_0027
channel_invariant_factorial_train_v1,channel_inv_0459__mulaw_numpy,False,False,False,False,mgm_fake_0027
channel_invariant_factorial_train_v1,channel_inv_0459__fft_narrowband,False,False,False,False,mgm_fake_0027
channel_invariant_factorial_train_v1,channel_inv_0460__clean,False,False,False,False,mgm_real_0174
channel_invariant_factorial_train_v1,channel_inv_0460__g711_ulaw,False,False,False,False,mgm_real_0174
channel_invariant_factorial_train_v1,channel_inv_0460__g711_alaw,False,False,False,False,mgm_real_0174
channel_invariant_factorial_train_v1,channel_inv_0461__clean,False,False,False,False,mgm_fake_0035
channel_invariant_factorial_train_v1,channel_inv_0461__resample8k,False,False,False,False,mgm_fake_0035
channel_invariant_factorial_train_v1,channel_inv_0461__pstn_bandpass,False,False,False,False,mgm_fake_0035
channel_invariant_factorial_train_v1,channel_inv_0462__clean,False,False,False,False,mgm_real_0014
channel_invariant_factorial_train_v1,channel_inv_0462__resample8k,False,False,False,False,mgm_real_0014
channel_invariant_factorial_train_v1,channel_inv_0462__pstn_bandpass,False,False,False,False,mgm_real_0014
channel_invariant_factorial_train_v1,channel_inv_0463__clean,False,False,False,False,mgm_fake_0109
channel_invariant_factorial_train_v1,channel_inv_0463__packetloss_g711,False,False,False,False,mgm_fake_0109
channel_invariant_factorial_train_v1,channel_inv_0463__resample8k,False,False,False,False,mgm_fake_0109
channel_invariant_factorial_train_v1,channel_inv_0464__clean,False,False,False,False,mgm_real_0232
channel_invariant_factorial_train_v1,channel_inv_0464__g726_24k,False,False,False,False,mgm_real_0232
channel_invariant_factorial_train_v1,channel_inv_0464__opus_nb_8k,False,False,False,False,mgm_real_0232
channel_invariant_factorial_train_v1,channel_inv_0465__clean,False,False,False,False,mgm_fake_0207
channel_invariant_factorial_train_v1,channel_inv_0465__g711_alaw,False,False,False,False,mgm_fake_0207
channel_invariant_factorial_train_v1,channel_inv_0465__g726_24k,False,False,False,False,mgm_fake_0207
channel_invariant_factorial_train_v1,channel_inv_0466__clean,False,False,False,False,mgm_real_0220
channel_invariant_factorial_train_v1,channel_inv_0466__packetloss_g711,False,False,False,False,mgm_real_0220
channel_invariant_factorial_train_v1,channel_inv_0466__resample8k,False,False,False,False,mgm_real_0220
channel_invariant_factorial_train_v1,channel_inv_0467__clean,False,False,False,False,mgm_fake_0049
channel_invariant_factorial_train_v1,channel_inv_0467__packetloss_g711,False,False,False,False,mgm_fake_0049
channel_invariant_factorial_train_v1,channel_inv_0467__resample8k,False,False,False,False,mgm_fake_0049
channel_invariant_factorial_train_v1,channel_inv_0468__clean,False,False,False,False,mgm_real_0145
channel_invariant_factorial_train_v1,channel_inv_0468__random_bandpass,False,False,False,False,mgm_real_0145
channel_invariant_factorial_train_v1,channel_inv_0468__mulaw_numpy,False,False,False,False,mgm_real_0145
channel_invariant_factorial_train_v1,channel_inv_0469__clean,False,False,False,False,mgm_fake_0040
channel_invariant_factorial_train_v1,channel_inv_0469__pstn_bandpass,False,False,False,False,mgm_fake_0040
channel_invariant_factorial_train_v1,channel_inv_0469__g711_ulaw,False,False,False,False,mgm_fake_0040
channel_invariant_factorial_train_v1,channel_inv_0470__clean,False,False,False,False,mgm_real_0212
channel_invariant_factorial_train_v1,channel_inv_0470__packetloss_opus_nb,False,False,False,False,mgm_real_0212
channel_invariant_factorial_train_v1,channel_inv_0470__packetloss_g711,False,False,False,False,mgm_real_0212
channel_invariant_factorial_train_v1,channel_inv_0471__clean,False,False,False,False,mgm_fake_0029
channel_invariant_factorial_train_v1,channel_inv_0471__g711_alaw,False,False,False,False,mgm_fake_0029
channel_invariant_factorial_train_v1,channel_inv_0471__g726_24k,False,False,False,False,mgm_fake_0029
channel_invariant_factorial_train_v1,channel_inv_0472__clean,False,False,False,False,mgm_real_0078
channel_invariant_factorial_train_v1,channel_inv_0472__g711_alaw,False,False,False,False,mgm_real_0078
channel_invariant_factorial_train_v1,channel_inv_0472__g726_24k,False,False,False,False,mgm_real_0078
channel_invariant_factorial_train_v1,channel_inv_0473__clean,False,False,False,False,mgm_fake_0079
channel_invariant_factorial_train_v1,channel_inv_0473__opus_nb_12k,False,False,False,False,mgm_fake_0079
channel_invariant_factorial_train_v1,channel_inv_0473__random_bandpass,False,False,False,False,mgm_fake_0079
channel_invariant_factorial_train_v1,channel_inv_0474__clean,False,False,False,False,mgm_real_0152
channel_invariant_factorial_train_v1,channel_inv_0474__pstn_bandpass,False,False,False,False,mgm_real_0152
channel_invariant_factorial_train_v1,channel_inv_0474__g711_ulaw,False,False,False,False,mgm_real_0152
channel_invariant_factorial_train_v1,channel_inv_0475__clean,False,False,False,False,mgm_fake_0056
channel_invariant_factorial_train_v1,channel_inv_0475__packetloss_opus_nb,False,False,False,False,mgm_fake_0056
channel_invariant_factorial_train_v1,channel_inv_0475__packetloss_g711,False,False,False,False,mgm_fake_0056
channel_invariant_factorial_train_v1,channel_inv_0476__clean,False,False,False,False,mgm_real_0116
channel_invariant_factorial_train_v1,channel_inv_0476__pstn_bandpass,False,False,False,False,mgm_real_0116
channel_invariant_factorial_train_v1,channel_inv_0476__g711_ulaw,False,False,False,False,mgm_real_0116
channel_invariant_factorial_train_v1,channel_inv_0477__clean,False,False,False,False,mgm_fake_0097
channel_invariant_factorial_train_v1,channel_inv_0477__random_bandpass,False,False,False,False,mgm_fake_0097
channel_invariant_factorial_train_v1,channel_inv_0477__mulaw_numpy,False,False,False,False,mgm_fake_0097
channel_invariant_factorial_train_v1,channel_inv_0478__clean,False,False,False,False,mgm_real_0206
channel_invariant_factorial_train_v1,channel_inv_0478__random_bandpass,False,False,False,False,mgm_real_0206
channel_invariant_factorial_train_v1,channel_inv_0478__mulaw_numpy,False,False,False,False,mgm_real_0206
channel_invariant_factorial_train_v1,channel_inv_0479__clean,False,False,False,False,mgm_fake_0225
channel_invariant_factorial_train_v1,channel_inv_0479__opus_nb_8k,False,False,False,False,mgm_fake_0225
channel_invariant_factorial_train_v1,channel_inv_0479__opus_nb_12k,False,False,False,False,mgm_fake_0225
channel_invariant_factorial_train_v1,channel_inv_0480__clean,False,False,False,False,mgm_real_0005
channel_invariant_factorial_train_v1,channel_inv_0480__fft_narrowband,False,False,False,False,mgm_real_0005
channel_invariant_factorial_train_v1,channel_inv_0480__packetloss_opus_nb,False,False,False,False,mgm_real_0005
channel_invariant_factorial_train_v1,channel_inv_0481__clean,False,False,False,False,mgm_fake_0134
channel_invariant_factorial_train_v1,channel_inv_0481__opus_nb_12k,False,False,False,False,mgm_fake_0134
channel_invariant_factorial_train_v1,channel_inv_0481__random_bandpass,False,False,False,False,mgm_fake_0134
channel_invariant_factorial_train_v1,channel_inv_0482__clean,False,False,False,False,mgm_real_0010
channel_invariant_factorial_train_v1,channel_inv_0482__g726_24k,False,False,False,False,mgm_real_0010
channel_invariant_factorial_train_v1,channel_inv_0482__opus_nb_8k,False,False,False,False,mgm_real_0010
channel_invariant_factorial_train_v1,channel_inv_0483__clean,False,False,False,False,mgm_fake_0094
channel_invariant_factorial_train_v1,channel_inv_0483__g711_alaw,False,False,False,False,mgm_fake_0094
channel_invariant_factorial_train_v1,channel_inv_0483__g726_24k,False,False,False,False,mgm_fake_0094
channel_invariant_factorial_train_v1,channel_inv_0484__clean,False,False,False,False,mgm_real_0025
channel_invariant_factorial_train_v1,channel_inv_0484__mulaw_numpy,False,False,False,False,mgm_real_0025
channel_invariant_factorial_train_v1,channel_inv_0484__fft_narrowband,False,False,False,False,mgm_real_0025
channel_invariant_factorial_train_v1,channel_inv_0485__clean,False,False,False,False,mgm_fake_0164
channel_invariant_factorial_train_v1,channel_inv_0485__random_bandpass,False,False,False,False,mgm_fake_0164
channel_invariant_factorial_train_v1,channel_inv_0485__mulaw_numpy,False,False,False,False,mgm_fake_0164
channel_invariant_factorial_train_v1,channel_inv_0486__clean,False,False,False,False,mgm_real_0093
channel_invariant_factorial_train_v1,channel_inv_0486__g726_24k,False,False,False,False,mgm_real_0093
channel_invariant_factorial_train_v1,channel_inv_0486__opus_nb_8k,False,False,False,False,mgm_real_0093
channel_invariant_factorial_train_v1,channel_inv_0487__clean,False,False,False,False,mgm_fake_0096
channel_invariant_factorial_train_v1,channel_inv_0487__resample8k,False,False,False,False,mgm_fake_0096
channel_invariant_factorial_train_v1,channel_inv_0487__pstn_bandpass,False,False,False,False,mgm_fake_0096
channel_invariant_factorial_train_v1,channel_inv_0488__clean,False,False,False,False,mgm_real_0027
channel_invariant_factorial_train_v1,channel_inv_0488__fft_narrowband,False,False,False,False,mgm_real_0027
channel_invariant_factorial_train_v1,channel_inv_0488__packetloss_opus_nb,False,False,False,False,mgm_real_0027
channel_invariant_factorial_train_v1,channel_inv_0489__clean,False,False,False,False,mgm_fake_0023
channel_invariant_factorial_train_v1,channel_inv_0489__g726_24k,False,False,False,False,mgm_fake_0023
channel_invariant_factorial_train_v1,channel_inv_0489__opus_nb_8k,False,False,False,False,mgm_fake_0023
channel_invariant_factorial_train_v1,channel_inv_0490__clean,False,False,False,False,mgm_real_0189
channel_invariant_factorial_train_v1,channel_inv_0490__g726_24k,False,False,False,False,mgm_real_0189
channel_invariant_factorial_train_v1,channel_inv_0490__opus_nb_8k,False,False,False,False,mgm_real_0189
channel_invariant_factorial_train_v1,channel_inv_0491__clean,False,False,False,False,mgm_fake_0197
channel_invariant_factorial_train_v1,channel_inv_0491__packetloss_g711,False,False,False,False,mgm_fake_0197
channel_invariant_factorial_train_v1,channel_inv_0491__resample8k,False,False,False,False,mgm_fake_0197
channel_invariant_factorial_train_v1,channel_inv_0492__clean,False,False,False,False,mgm_real_0231
channel_invariant_factorial_train_v1,channel_inv_0492__opus_nb_8k,False,False,False,False,mgm_real_0231
channel_invariant_factorial_train_v1,channel_inv_0492__opus_nb_12k,False,False,False,False,mgm_real_0231
channel_invariant_factorial_train_v1,channel_inv_0493__clean,False,False,False,False,mgm_fake_0136
channel_invariant_factorial_train_v1,channel_inv_0493__g711_ulaw,False,False,False,False,mgm_fake_0136
channel_invariant_factorial_train_v1,channel_inv_0493__g711_alaw,False,False,False,False,mgm_fake_0136
channel_invariant_factorial_train_v1,channel_inv_0494__clean,False,False,False,False,mgm_real_0017
channel_invariant_factorial_train_v1,channel_inv_0494__fft_narrowband,False,False,False,False,mgm_real_0017
channel_invariant_factorial_train_v1,channel_inv_0494__packetloss_opus_nb,False,False,False,False,mgm_real_0017
channel_invariant_factorial_train_v1,channel_inv_0495__clean,False,False,False,False,mgm_fake_0214
channel_invariant_factorial_train_v1,channel_inv_0495__g711_alaw,False,False,False,False,mgm_fake_0214
channel_invariant_factorial_train_v1,channel_inv_0495__g726_24k,False,False,False,False,mgm_fake_0214
channel_invariant_factorial_train_v1,channel_inv_0496__clean,False,False,False,False,mgm_real_0090
channel_invariant_factorial_train_v1,channel_inv_0496__g711_alaw,False,False,False,False,mgm_real_0090
channel_invariant_factorial_train_v1,channel_inv_0496__g726_24k,False,False,False,False,mgm_real_0090
channel_invariant_factorial_train_v1,channel_inv_0497__clean,False,False,False,False,mgm_fake_0135
channel_invariant_factorial_train_v1,channel_inv_0497__fft_narrowband,False,False,False,False,mgm_fake_0135
channel_invariant_factorial_train_v1,channel_inv_0497__packetloss_opus_nb,False,False,False,False,mgm_fake_0135
channel_invariant_factorial_train_v1,channel_inv_0498__clean,False,False,False,False,mgm_real_0099
channel_invariant_factorial_train_v1,channel_inv_0498__g726_24k,False,False,False,False,mgm_real_0099
channel_invariant_factorial_train_v1,channel_inv_0498__opus_nb_8k,False,False,False,False,mgm_real_0099
channel_invariant_factorial_train_v1,channel_inv_0499__clean,False,False,False,False,mgm_fake_0204
channel_invariant_factorial_train_v1,channel_inv_0499__packetloss_g711,False,False,False,False,mgm_fake_0204
channel_invariant_factorial_train_v1,channel_inv_0499__resample8k,False,False,False,False,mgm_fake_0204
channel_invariant_factorial_train_v1,channel_inv_0500__clean,False,False,False,False,mgm_real_0053
channel_invariant_factorial_train_v1,channel_inv_0500__opus_nb_8k,False,False,False,False,mgm_real_0053
channel_invariant_factorial_train_v1,channel_inv_0500__opus_nb_12k,False,False,False,False,mgm_real_0053
channel_invariant_factorial_train_v1,channel_inv_0501__clean,False,False,False,False,mgm_fake_0117
channel_invariant_factorial_train_v1,channel_inv_0501__opus_nb_12k,False,False,False,False,mgm_fake_0117
channel_invariant_factorial_train_v1,channel_inv_0501__random_bandpass,False,False,False,False,mgm_fake_0117
channel_invariant_factorial_train_v1,channel_inv_0502__clean,False,False,False,False,mgm_real_0129
channel_invariant_factorial_train_v1,channel_inv_0502__random_bandpass,False,False,False,False,mgm_real_0129
channel_invariant_factorial_train_v1,channel_inv_0502__mulaw_numpy,False,False,False,False,mgm_real_0129
channel_invariant_factorial_train_v1,channel_inv_0503__clean,False,False,False,False,mgm_fake_0097
channel_invariant_factorial_train_v1,channel_inv_0503__pstn_bandpass,False,False,False,False,mgm_fake_0097
channel_invariant_factorial_train_v1,channel_inv_0503__g711_ulaw,False,False,False,False,mgm_fake_0097
channel_invariant_factorial_train_v1,channel_inv_0504__clean,False,False,False,False,mgm_real_0023
channel_invariant_factorial_train_v1,channel_inv_0504__packetloss_opus_nb,False,False,False,False,mgm_real_0023
channel_invariant_factorial_train_v1,channel_inv_0504__packetloss_g711,False,False,False,False,mgm_real_0023
channel_invariant_factorial_train_v1,channel_inv_0505__clean,False,False,False,False,mgm_fake_0035
channel_invariant_factorial_train_v1,channel_inv_0505__g711_ulaw,False,False,False,False,mgm_fake_0035
channel_invariant_factorial_train_v1,channel_inv_0505__g711_alaw,False,False,False,False,mgm_fake_0035
channel_invariant_factorial_train_v1,channel_inv_0506__clean,False,False,False,False,mgm_real_0200
channel_invariant_factorial_train_v1,channel_inv_0506__packetloss_opus_nb,False,False,False,False,mgm_real_0200
channel_invariant_factorial_train_v1,channel_inv_0506__packetloss_g711,False,False,False,False,mgm_real_0200
channel_invariant_factorial_train_v1,channel_inv_0507__clean,False,False,False,False,mgm_fake_0193
channel_invariant_factorial_train_v1,channel_inv_0507__packetloss_g711,False,False,False,False,mgm_fake_0193
channel_invariant_factorial_train_v1,channel_inv_0507__resample8k,False,False,False,False,mgm_fake_0193
channel_invariant_factorial_train_v1,channel_inv_0508__clean,False,False,False,False,mgm_real_0159
channel_invariant_factorial_train_v1,channel_inv_0508__random_bandpass,False,False,False,False,mgm_real_0159
channel_invariant_factorial_train_v1,channel_inv_0508__mulaw_numpy,False,False,False,False,mgm_real_0159
channel_invariant_factorial_train_v1,channel_inv_0509__clean,False,False,False,False,mgm_fake_0159
channel_invariant_factorial_train_v1,channel_inv_0509__resample8k,False,False,False,False,mgm_fake_0159
channel_invariant_factorial_train_v1,channel_inv_0509__pstn_bandpass,False,False,False,False,mgm_fake_0159
channel_invariant_factorial_train_v1,channel_inv_0510__clean,False,False,False,False,mgm_real_0110
channel_invariant_factorial_train_v1,channel_inv_0510__fft_narrowband,False,False,False,False,mgm_real_0110
channel_invariant_factorial_train_v1,channel_inv_0510__packetloss_opus_nb,False,False,False,False,mgm_real_0110
channel_invariant_factorial_train_v1,channel_inv_0511__clean,False,False,False,False,mgm_fake_0211
channel_invariant_factorial_train_v1,channel_inv_0511__pstn_bandpass,False,False,False,False,mgm_fake_0211
channel_invariant_factorial_train_v1,channel_inv_0511__g711_ulaw,False,False,False,False,mgm_fake_0211
channel_invariant_factorial_train_v1,channel_inv_0512__clean,False,False,False,False,mgm_real_0081
channel_invariant_factorial_train_v1,channel_inv_0512__packetloss_g711,False,False,False,False,mgm_real_0081
channel_invariant_factorial_train_v1,channel_inv_0512__resample8k,False,False,False,False,mgm_real_0081
channel_invariant_factorial_train_v1,channel_inv_0513__clean,False,False,False,False,mgm_fake_0152
channel_invariant_factorial_train_v1,channel_inv_0513__g711_ulaw,False,False,False,False,mgm_fake_0152
channel_invariant_factorial_train_v1,channel_inv_0513__g711_alaw,False,False,False,False,mgm_fake_0152
channel_invariant_factorial_train_v1,channel_inv_0514__clean,False,False,False,False,mgm_real_0012
channel_invariant_factorial_train_v1,channel_inv_0514__g711_ulaw,False,False,False,False,mgm_real_0012
channel_invariant_factorial_train_v1,channel_inv_0514__g711_alaw,False,False,False,False,mgm_real_0012
channel_invariant_factorial_train_v1,channel_inv_0515__clean,False,False,False,False,mgm_fake_0144
channel_invariant_factorial_train_v1,channel_inv_0515__packetloss_opus_nb,False,False,False,False,mgm_fake_0144
channel_invariant_factorial_train_v1,channel_inv_0515__packetloss_g711,False,False,False,False,mgm_fake_0144
channel_invariant_factorial_train_v1,channel_inv_0516__clean,False,False,False,False,mgm_real_0116
channel_invariant_factorial_train_v1,channel_inv_0516__g726_24k,False,False,False,False,mgm_real_0116
channel_invariant_factorial_train_v1,channel_inv_0516__opus_nb_8k,False,False,False,False,mgm_real_0116
channel_invariant_factorial_train_v1,channel_inv_0517__clean,False,False,False,False,mgm_fake_0028
channel_invariant_factorial_train_v1,channel_inv_0517__opus_nb_12k,False,False,False,False,mgm_fake_0028
channel_invariant_factorial_train_v1,channel_inv_0517__random_bandpass,False,False,False,False,mgm_fake_0028
channel_invariant_factorial_train_v1,channel_inv_0518__clean,False,False,False,False,mgm_real_0009
channel_invariant_factorial_train_v1,channel_inv_0518__random_bandpass,False,False,False,False,mgm_real_0009
channel_invariant_factorial_train_v1,channel_inv_0518__mulaw_numpy,False,False,False,False,mgm_real_0009
channel_invariant_factorial_train_v1,channel_inv_0519__clean,False,False,False,False,mgm_fake_0092
channel_invariant_factorial_train_v1,channel_inv_0519__g711_alaw,False,False,False,False,mgm_fake_0092
channel_invariant_factorial_train_v1,channel_inv_0519__g726_24k,False,False,False,False,mgm_fake_0092
channel_invariant_factorial_train_v1,channel_inv_0520__clean,False,False,False,False,mgm_real_0056
channel_invariant_factorial_train_v1,channel_inv_0520__mulaw_numpy,False,False,False,False,mgm_real_0056
channel_invariant_factorial_train_v1,channel_inv_0520__fft_narrowband,False,False,False,False,mgm_real_0056
channel_invariant_factorial_train_v1,channel_inv_0521__clean,False,False,False,False,mgm_fake_0214
channel_invariant_factorial_train_v1,channel_inv_0521__packetloss_opus_nb,False,False,False,False,mgm_fake_0214
channel_invariant_factorial_train_v1,channel_inv_0521__packetloss_g711,False,False,False,False,mgm_fake_0214
channel_invariant_factorial_train_v1,channel_inv_0522__clean,False,False,False,False,mgm_real_0130
channel_invariant_factorial_train_v1,channel_inv_0522__packetloss_opus_nb,False,False,False,False,mgm_real_0130
channel_invariant_factorial_train_v1,channel_inv_0522__packetloss_g711,False,False,False,False,mgm_real_0130
channel_invariant_factorial_train_v1,channel_inv_0523__clean,False,False,False,False,mgm_fake_0059
channel_invariant_factorial_train_v1,channel_inv_0523__opus_nb_12k,False,False,False,False,mgm_fake_0059
channel_invariant_factorial_train_v1,channel_inv_0523__random_bandpass,False,False,False,False,mgm_fake_0059
channel_invariant_factorial_train_v1,channel_inv_0524__clean,False,False,False,False,mgm_real_0036
channel_invariant_factorial_train_v1,channel_inv_0524__opus_nb_12k,False,False,False,False,mgm_real_0036
channel_invariant_factorial_train_v1,channel_inv_0524__random_bandpass,False,False,False,False,mgm_real_0036
channel_invariant_factorial_train_v1,channel_inv_0525__clean,False,False,False,False,mgm_fake_0222
channel_invariant_factorial_train_v1,channel_inv_0525__g726_24k,False,False,False,False,mgm_fake_0222
channel_invariant_factorial_train_v1,channel_inv_0525__opus_nb_8k,False,False,False,False,mgm_fake_0222
channel_invariant_factorial_train_v1,channel_inv_0526__clean,False,False,False,False,mgm_real_0236
channel_invariant_factorial_train_v1,channel_inv_0526__random_bandpass,False,False,False,False,mgm_real_0236
channel_invariant_factorial_train_v1,channel_inv_0526__mulaw_numpy,False,False,False,False,mgm_real_0236
channel_invariant_factorial_train_v1,channel_inv_0527__clean,False,False,False,False,mgm_fake_0146
channel_invariant_factorial_train_v1,channel_inv_0527__random_bandpass,False,False,False,False,mgm_fake_0146
channel_invariant_factorial_train_v1,channel_inv_0527__mulaw_numpy,False,False,False,False,mgm_fake_0146
channel_invariant_factorial_train_v1,channel_inv_0528__clean,False,False,False,False,mgm_real_0213
channel_invariant_factorial_train_v1,channel_inv_0528__opus_nb_12k,False,False,False,False,mgm_real_0213
channel_invariant_factorial_train_v1,channel_inv_0528__random_bandpass,False,False,False,False,mgm_real_0213
channel_invariant_factorial_train_v1,channel_inv_0529__clean,False,False,False,False,mgm_fake_0191
channel_invariant_factorial_train_v1,channel_inv_0529__g711_alaw,False,False,False,False,mgm_fake_0191
channel_invariant_factorial_train_v1,channel_inv_0529__g726_24k,False,False,False,False,mgm_fake_0191
channel_invariant_factorial_train_v1,channel_inv_0530__clean,False,False,False,False,mgm_real_0199
channel_invariant_factorial_train_v1,channel_inv_0530__opus_nb_12k,False,False,False,False,mgm_real_0199
channel_invariant_factorial_train_v1,channel_inv_0530__random_bandpass,False,False,False,False,mgm_real_0199
channel_invariant_factorial_train_v1,channel_inv_0531__clean,False,False,False,False,mgm_fake_0014
channel_invariant_factorial_train_v1,channel_inv_0531__opus_nb_12k,False,False,False,False,mgm_fake_0014
channel_invariant_factorial_train_v1,channel_inv_0531__random_bandpass,False,False,False,False,mgm_fake_0014
channel_invariant_factorial_train_v1,channel_inv_0532__clean,False,False,False,False,mgm_real_0152
channel_invariant_factorial_train_v1,channel_inv_0532__g711_ulaw,False,False,False,False,mgm_real_0152
channel_invariant_factorial_train_v1,channel_inv_0532__g711_alaw,False,False,False,False,mgm_real_0152
channel_invariant_factorial_train_v1,channel_inv_0533__clean,False,False,False,False,mgm_fake_0213
channel_invariant_factorial_train_v1,channel_inv_0533__mulaw_numpy,False,False,False,False,mgm_fake_0213
channel_invariant_factorial_train_v1,channel_inv_0533__fft_narrowband,False,False,False,False,mgm_fake_0213
channel_invariant_factorial_train_v1,channel_inv_0534__clean,False,False,False,False,mgm_real_0038
channel_invariant_factorial_train_v1,channel_inv_0534__opus_nb_12k,False,False,False,False,mgm_real_0038
channel_invariant_factorial_train_v1,channel_inv_0534__random_bandpass,False,False,False,False,mgm_real_0038
channel_invariant_factorial_train_v1,channel_inv_0535__clean,False,False,False,False,mgm_fake_0041
channel_invariant_factorial_train_v1,channel_inv_0535__pstn_bandpass,False,False,False,False,mgm_fake_0041
channel_invariant_factorial_train_v1,channel_inv_0535__g711_ulaw,False,False,False,False,mgm_fake_0041
channel_invariant_factorial_train_v1,channel_inv_0536__clean,False,False,False,False,mgm_real_0107
channel_invariant_factorial_train_v1,channel_inv_0536__mulaw_numpy,False,False,False,False,mgm_real_0107
channel_invariant_factorial_train_v1,channel_inv_0536__fft_narrowband,False,False,False,False,mgm_real_0107
channel_invariant_factorial_train_v1,channel_inv_0537__clean,False,False,False,False,mgm_fake_0155
channel_invariant_factorial_train_v1,channel_inv_0537__g711_alaw,False,False,False,False,mgm_fake_0155
channel_invariant_factorial_train_v1,channel_inv_0537__g726_24k,False,False,False,False,mgm_fake_0155
channel_invariant_factorial_train_v1,channel_inv_0538__clean,False,False,False,False,mgm_real_0110
channel_invariant_factorial_train_v1,channel_inv_0538__packetloss_opus_nb,False,False,False,False,mgm_real_0110
channel_invariant_factorial_train_v1,channel_inv_0538__packetloss_g711,False,False,False,False,mgm_real_0110
channel_invariant_factorial_train_v1,channel_inv_0539__clean,False,False,False,False,mgm_fake_0084
channel_invariant_factorial_train_v1,channel_inv_0539__fft_narrowband,False,False,False,False,mgm_fake_0084
channel_invariant_factorial_train_v1,channel_inv_0539__packetloss_opus_nb,False,False,False,False,mgm_fake_0084
channel_invariant_factorial_train_v1,channel_inv_0540__clean,False,False,False,False,mgm_real_0107
channel_invariant_factorial_train_v1,channel_inv_0540__mulaw_numpy,False,False,False,False,mgm_real_0107
channel_invariant_factorial_train_v1,channel_inv_0540__fft_narrowband,False,False,False,False,mgm_real_0107
channel_invariant_factorial_train_v1,channel_inv_0541__clean,False,False,False,False,mgm_fake_0132
channel_invariant_factorial_train_v1,channel_inv_0541__g726_24k,False,False,False,False,mgm_fake_0132
channel_invariant_factorial_train_v1,channel_inv_0541__opus_nb_8k,False,False,False,False,mgm_fake_0132
channel_invariant_factorial_train_v1,channel_inv_0542__clean,False,False,False,False,mgm_real_0133
channel_invariant_factorial_train_v1,channel_inv_0542__g711_ulaw,False,False,False,False,mgm_real_0133
channel_invariant_factorial_train_v1,channel_inv_0542__g711_alaw,False,False,False,False,mgm_real_0133
channel_invariant_factorial_train_v1,channel_inv_0543__clean,False,False,False,False,mgm_fake_0158
channel_invariant_factorial_train_v1,channel_inv_0543__fft_narrowband,False,False,False,False,mgm_fake_0158
channel_invariant_factorial_train_v1,channel_inv_0543__packetloss_opus_nb,False,False,False,False,mgm_fake_0158
channel_invariant_factorial_train_v1,channel_inv_0544__clean,False,False,False,False,mgm_real_0094
channel_invariant_factorial_train_v1,channel_inv_0544__opus_nb_12k,False,False,False,False,mgm_real_0094
channel_invariant_factorial_train_v1,channel_inv_0544__random_bandpass,False,False,False,False,mgm_real_0094
channel_invariant_factorial_train_v1,channel_inv_0545__clean,False,False,False,False,mgm_fake_0160
channel_invariant_factorial_train_v1,channel_inv_0545__pstn_bandpass,False,False,False,False,mgm_fake_0160
channel_invariant_factorial_train_v1,channel_inv_0545__g711_ulaw,False,False,False,False,mgm_fake_0160
channel_invariant_factorial_train_v1,channel_inv_0546__clean,False,False,False,False,mgm_real_0058
channel_invariant_factorial_train_v1,channel_inv_0546__g711_alaw,False,False,False,False,mgm_real_0058
channel_invariant_factorial_train_v1,channel_inv_0546__g726_24k,False,False,False,False,mgm_real_0058
