MIX,FILE_W,VOICE_W,DATASET,N,FILE_N,VOICE_N,MUSIC_N,FILE_EER,VOICE_EER,MUSIC_EER,VOICE_AUC,MUSIC_AUC,ADS,CPS,SCORE
s10s11,0.2,0.15,combined,1600,1600,1150,1150,0.16313846153846157,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8332133779264215,0.9742396135265701,0.8473160014864363
s10s11,0.2,0.2,dev,400,400,350,350,0.20763636363636362,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7887532467532468,0.9947428571428572,0.8093522077922078
s10s11,0.2,0.2,factorial,400,400,350,350,0.22472727272727272,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.7836363636363637,0.9958571428571428,0.8048584415584417
s10s11,0.2,0.2,phone,1200,1200,800,800,0.15414285714285714,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8506785714285714,0.9703312500000001,0.8626438392857143
s10s11,0.2,0.2,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s10s11,0.2,0.2,combined,1600,1600,1150,1150,0.16313846153846157,0.18434782608695655,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.833561204013378,0.9742396135265701,0.8476290449646973
s10s11,0.2,0.25,dev,400,400,350,350,0.20763636363636362,0.2571428571428571,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7898961038961039,0.9947428571428572,0.8103807792207792
s10s11,0.2,0.25,factorial,400,400,350,350,0.22472727272727272,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.7836363636363637,0.9958571428571428,0.8048584415584417
s10s11,0.2,0.25,phone,1200,1200,800,800,0.15414285714285714,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8506785714285714,0.9703312500000001,0.8626438392857143
s10s11,0.2,0.25,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s10s11,0.2,0.25,combined,1600,1600,1150,1150,0.16313846153846157,0.18260869565217389,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8339090301003345,0.9742396135265701,0.847942088442958
s10s11,0.2,0.3,dev,400,400,350,350,0.20763636363636362,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7887532467532468,0.9947428571428572,0.8093522077922078
s10s11,0.2,0.3,factorial,400,400,350,350,0.22472727272727272,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7824935064935066,0.9958571428571428,0.8038298701298702
s10s11,0.2,0.3,phone,1200,1200,800,800,0.15414285714285714,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8511785714285713,0.9703312500000001,0.8630938392857143
s10s11,0.2,0.3,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s10s11,0.2,0.3,combined,1600,1600,1150,1150,0.16313846153846157,0.18086956521739128,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.834256856187291,0.9742396135265701,0.8482551319212188
s10s11,0.2,0.35,dev,400,400,350,350,0.20763636363636362,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7887532467532468,0.9947428571428572,0.8093522077922078
s10s11,0.2,0.35,factorial,400,400,350,350,0.22472727272727272,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7824935064935066,0.9958571428571428,0.8038298701298702
s10s11,0.2,0.35,phone,1200,1200,800,800,0.15414285714285714,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8511785714285713,0.9703312500000001,0.8630938392857143
s10s11,0.2,0.35,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s10s11,0.2,0.35,combined,1600,1600,1150,1150,0.16313846153846157,0.1791304347826087,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8346046822742474,0.9742396135265701,0.8485681753994798
s10s11,0.2,0.4,dev,400,400,350,350,0.20763636363636362,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7876103896103896,0.9947428571428572,0.8083236363636365
s10s11,0.2,0.4,factorial,400,400,350,350,0.22472727272727272,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7813506493506495,0.9958571428571428,0.8028012987012988
s10s11,0.2,0.4,phone,1200,1200,800,800,0.15414285714285714,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8511785714285713,0.9703312500000001,0.8630938392857143
s10s11,0.2,0.4,yue,124,124,108,124,0.09578804347826086,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8881409244974288,,
s10s11,0.2,0.4,combined,1600,1600,1150,1150,0.16313846153846157,0.17565217391304344,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8353003344481605,0.9742396135265701,0.8491942623560016
s10s11,0.25,0.0,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s10s11,0.25,0.0,factorial,400,400,350,350,0.20763636363636362,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7898961038961039,0.9958571428571428,0.8104922077922078
s10s11,0.25,0.0,phone,1200,1200,800,800,0.15000000000000002,0.16749999999999998,0.13749999999999998,0.956603125,0.9840593750000001,0.85025,0.9703312500000001,0.862258125
s10s11,0.25,0.0,yue,124,124,108,124,0.10122282608695654,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8854235331930809,,
s10s11,0.25,0.0,combined,1600,1600,1150,1150,0.161825641025641,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8331741360089187,0.9742396135265701,0.8472806837606839
s10s11,0.25,0.025,dev,400,400,350,350,0.21527272727272728,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7815064935064935,0.9947428571428572,0.8028301298701299
s10s11,0.25,0.025,factorial,400,400,350,350,0.20763636363636362,0.22857142857142854,0.20571428571428574,0.9928,0.9989142857142856,0.7887532467532468,0.9958571428571428,0.8094636363636364
s10s11,0.25,0.025,phone,1200,1200,800,800,0.15000000000000002,0.16500000000000004,0.13749999999999998,0.956603125,0.9840593750000001,0.8507499999999999,0.9703312500000001,0.8627081249999999
s10s11,0.25,0.025,yue,124,124,108,124,0.10122282608695654,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8854235331930809,,
s10s11,0.25,0.025,combined,1600,1600,1150,1150,0.161825641025641,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8331741360089187,0.9742396135265701,0.8472806837606839
s10s11,0.25,0.05,dev,400,400,350,350,0.21527272727272728,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7815064935064935,0.9947428571428572,0.8028301298701299
s10s11,0.25,0.05,factorial,400,400,350,350,0.20763636363636362,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7898961038961039,0.9958571428571428,0.8104922077922078
s10s11,0.25,0.05,phone,1200,1200,800,800,0.15000000000000002,0.16249999999999998,0.13749999999999998,0.956603125,0.9840593750000001,0.8512500000000001,0.9703312500000001,0.8631581250000001
s10s11,0.25,0.05,yue,124,124,108,124,0.10122282608695654,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8854235331930809,,
s10s11,0.25,0.05,combined,1600,1600,1150,1150,0.161825641025641,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8338697881828316,0.9742396135265701,0.8479067707172054
s10s11,0.25,0.075,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s10s11,0.25,0.075,factorial,400,400,350,350,0.20763636363636362,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7898961038961039,0.9958571428571428,0.8104922077922078
s10s11,0.25,0.075,phone,1200,1200,800,800,0.15000000000000002,0.16000000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.85175,0.9703312500000001,0.8636081250000001
s10s11,0.25,0.075,yue,124,124,108,124,0.10122282608695654,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8816735331930808,,
s10s11,0.25,0.075,combined,1600,1600,1150,1150,0.161825641025641,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8338697881828316,0.9742396135265701,0.8479067707172054
s10s11,0.25,0.1,dev,400,400,350,350,0.21527272727272728,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7803636363636364,0.9947428571428572,0.8018015584415585
s10s11,0.25,0.1,factorial,400,400,350,350,0.20763636363636362,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7898961038961039,0.9958571428571428,0.8104922077922078
s10s11,0.25,0.1,phone,1200,1200,800,800,0.15000000000000002,0.16000000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.85175,0.9703312500000001,0.8636081250000001
s10s11,0.25,0.1,yue,124,124,108,124,0.10122282608695654,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8816735331930808,,
s10s11,0.25,0.1,combined,1600,1600,1150,1150,0.161825641025641,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8338697881828316,0.9742396135265701,0.8479067707172054
s10s11,0.25,0.15,dev,400,400,350,350,0.21527272727272728,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7815064935064935,0.9947428571428572,0.8028301298701299
s10s11,0.25,0.15,factorial,400,400,350,350,0.20763636363636362,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.791038961038961,0.9958571428571428,0.8115207792207791
s10s11,0.25,0.15,phone,1200,1200,800,800,0.15000000000000002,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8527499999999999,0.9703312500000001,0.864508125
s10s11,0.25,0.15,yue,124,124,108,124,0.10122282608695654,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8854235331930809,,
s10s11,0.25,0.15,combined,1600,1600,1150,1150,0.161825641025641,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8338697881828316,0.9742396135265701,0.8479067707172054
s10s11,0.25,0.2,dev,400,400,350,350,0.21527272727272728,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7849350649350649,0.9947428571428572,0.8059158441558442
s10s11,0.25,0.2,factorial,400,400,350,350,0.20763636363636362,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.7921818181818181,0.9958571428571428,0.8125493506493506
s10s11,0.25,0.2,phone,1200,1200,800,800,0.15000000000000002,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8527499999999999,0.9703312500000001,0.864508125
s10s11,0.25,0.2,yue,124,124,108,124,0.10122282608695654,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8854235331930809,,
s10s11,0.25,0.2,combined,1600,1600,1150,1150,0.161825641025641,0.18434782608695655,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8342176142697881,0.9742396135265701,0.8482198141954664
s10s11,0.25,0.25,dev,400,400,350,350,0.21527272727272728,0.2571428571428571,0.18285714285714283,0.9962285714285715,0.993257142857143,0.786077922077922,0.9947428571428572,0.8069444155844155
s10s11,0.25,0.25,factorial,400,400,350,350,0.20763636363636362,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.7921818181818181,0.9958571428571428,0.8125493506493506
s10s11,0.25,0.25,phone,1200,1200,800,800,0.15000000000000002,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8527499999999999,0.9703312500000001,0.864508125
s10s11,0.25,0.25,yue,124,124,108,124,0.10122282608695654,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8854235331930809,,
s10s11,0.25,0.25,combined,1600,1600,1150,1150,0.161825641025641,0.18260869565217389,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8345654403567447,0.9742396135265701,0.8485328576737272
s10s11,0.25,0.3,dev,400,400,350,350,0.21527272727272728,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7849350649350649,0.9947428571428572,0.8059158441558442
s10s11,0.25,0.3,factorial,400,400,350,350,0.20763636363636362,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.791038961038961,0.9958571428571428,0.8115207792207791
s10s11,0.25,0.3,phone,1200,1200,800,800,0.15000000000000002,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8532500000000001,0.9703312500000001,0.8649581250000001
s10s11,0.25,0.3,yue,124,124,108,124,0.10122282608695654,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8854235331930809,,
s10s11,0.25,0.3,combined,1600,1600,1150,1150,0.161825641025641,0.18086956521739128,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8349132664437012,0.9742396135265701,0.8488459011519882
s10s11,0.25,0.35,dev,400,400,350,350,0.21527272727272728,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7849350649350649,0.9947428571428572,0.8059158441558442
s10s11,0.25,0.35,factorial,400,400,350,350,0.20763636363636362,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.791038961038961,0.9958571428571428,0.8115207792207791
s10s11,0.25,0.35,phone,1200,1200,800,800,0.15000000000000002,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8532500000000001,0.9703312500000001,0.8649581250000001
s10s11,0.25,0.35,yue,124,124,108,124,0.10122282608695654,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8854235331930809,,
s10s11,0.25,0.35,combined,1600,1600,1150,1150,0.161825641025641,0.1791304347826087,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8352610925306578,0.9742396135265701,0.849158944630249
s10s11,0.25,0.4,dev,400,400,350,350,0.21527272727272728,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7837922077922077,0.9947428571428572,0.8048872727272727
s10s11,0.25,0.4,factorial,400,400,350,350,0.20763636363636362,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7898961038961039,0.9958571428571428,0.8104922077922078
s10s11,0.25,0.4,phone,1200,1200,800,800,0.15000000000000002,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8532500000000001,0.9703312500000001,0.8649581250000001
s10s11,0.25,0.4,yue,124,124,108,124,0.10122282608695654,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8854235331930809,,
s10s11,0.25,0.4,combined,1600,1600,1150,1150,0.161825641025641,0.17565217391304344,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8359567447045708,0.9742396135265701,0.8497850315867708
s10s11,0.3,0.0,dev,400,400,350,350,0.20945454545454545,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7832727272727272,0.9947428571428572,0.8044197402597403
s10s11,0.3,0.0,factorial,400,400,350,350,0.19999999999999998,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7937142857142858,0.9958571428571428,0.8139285714285716
s10s11,0.3,0.0,phone,1200,1200,800,800,0.14414285714285713,0.16749999999999998,0.13749999999999998,0.956603125,0.9840593750000001,0.8531785714285713,0.9703312500000001,0.8648938392857143
s10s11,0.3,0.0,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.3,0.0,combined,1600,1600,1150,1150,0.16131282051282048,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8334305462653289,0.9742396135265701,0.8475114529914529
s10s11,0.3,0.025,dev,400,400,350,350,0.20945454545454545,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7844155844155843,0.9947428571428572,0.8054483116883117
s10s11,0.3,0.025,factorial,400,400,350,350,0.19999999999999998,0.22857142857142854,0.20571428571428574,0.9928,0.9989142857142856,0.7925714285714285,0.9958571428571428,0.8129
s10s11,0.3,0.025,phone,1200,1200,800,800,0.14414285714285713,0.16500000000000004,0.13749999999999998,0.956603125,0.9840593750000001,0.8536785714285715,0.9703312500000001,0.8653438392857145
s10s11,0.3,0.025,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.3,0.025,combined,1600,1600,1150,1150,0.16131282051282048,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8334305462653289,0.9742396135265701,0.8475114529914529
s10s11,0.3,0.05,dev,400,400,350,350,0.20945454545454545,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7844155844155843,0.9947428571428572,0.8054483116883117
s10s11,0.3,0.05,factorial,400,400,350,350,0.19999999999999998,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7937142857142858,0.9958571428571428,0.8139285714285716
s10s11,0.3,0.05,phone,1200,1200,800,800,0.14414285714285713,0.16249999999999998,0.13749999999999998,0.956603125,0.9840593750000001,0.8541785714285715,0.9703312500000001,0.8657938392857144
s10s11,0.3,0.05,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.3,0.05,combined,1600,1600,1150,1150,0.16131282051282048,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.834126198439242,0.9742396135265701,0.8481375399479747
s10s11,0.3,0.075,dev,400,400,350,350,0.20945454545454545,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7832727272727272,0.9947428571428572,0.8044197402597403
s10s11,0.3,0.075,factorial,400,400,350,350,0.19999999999999998,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7937142857142858,0.9958571428571428,0.8139285714285716
s10s11,0.3,0.075,phone,1200,1200,800,800,0.14414285714285713,0.16000000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8546785714285714,0.9703312500000001,0.8662438392857144
s10s11,0.3,0.075,yue,124,124,108,124,0.12228260869565216,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8711436418887332,,
s10s11,0.3,0.075,combined,1600,1600,1150,1150,0.16131282051282048,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.834126198439242,0.9742396135265701,0.8481375399479747
s10s11,0.3,0.1,dev,400,400,350,350,0.20945454545454545,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7832727272727272,0.9947428571428572,0.8044197402597403
s10s11,0.3,0.1,factorial,400,400,350,350,0.19999999999999998,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7937142857142858,0.9958571428571428,0.8139285714285716
s10s11,0.3,0.1,phone,1200,1200,800,800,0.14414285714285713,0.16000000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8546785714285714,0.9703312500000001,0.8662438392857144
s10s11,0.3,0.1,yue,124,124,108,124,0.12228260869565216,0.12083333333333335,0.14516129032258063,0.9837962962962963,,0.8711436418887332,,
s10s11,0.3,0.1,combined,1600,1600,1150,1150,0.16131282051282048,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.834126198439242,0.9742396135265701,0.8481375399479747
s10s11,0.3,0.15,dev,400,400,350,350,0.20945454545454545,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7844155844155843,0.9947428571428572,0.8054483116883117
s10s11,0.3,0.15,factorial,400,400,350,350,0.19999999999999998,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7948571428571429,0.9958571428571428,0.8149571428571429
s10s11,0.3,0.15,phone,1200,1200,800,800,0.14414285714285713,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8556785714285715,0.9703312500000001,0.8671438392857145
s10s11,0.3,0.15,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.3,0.15,combined,1600,1600,1150,1150,0.16131282051282048,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.834126198439242,0.9742396135265701,0.8481375399479747
s10s11,0.3,0.2,dev,400,400,350,350,0.20945454545454545,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7878441558441558,0.9947428571428572,0.808534025974026
s10s11,0.3,0.2,factorial,400,400,350,350,0.19999999999999998,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.796,0.9958571428571428,0.8159857142857143
s10s11,0.3,0.2,phone,1200,1200,800,800,0.14414285714285713,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8556785714285715,0.9703312500000001,0.8671438392857145
s10s11,0.3,0.2,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.3,0.2,combined,1600,1600,1150,1150,0.16131282051282048,0.18434782608695655,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8344740245261985,0.9742396135265701,0.8484505834262357
s10s11,0.3,0.25,dev,400,400,350,350,0.20945454545454545,0.2571428571428571,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7889870129870129,0.9947428571428572,0.8095625974025974
s10s11,0.3,0.25,factorial,400,400,350,350,0.19999999999999998,0.2114285714285714,0.20571428571428574,0.9928,0.9989142857142856,0.796,0.9958571428571428,0.8159857142857143
s10s11,0.3,0.25,phone,1200,1200,800,800,0.14414285714285713,0.15500000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8556785714285715,0.9703312500000001,0.8671438392857145
s10s11,0.3,0.25,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.3,0.25,combined,1600,1600,1150,1150,0.16131282051282048,0.18260869565217389,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8348218506131551,0.9742396135265701,0.8487636269044967
s10s11,0.3,0.3,dev,400,400,350,350,0.20945454545454545,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7878441558441558,0.9947428571428572,0.808534025974026
s10s11,0.3,0.3,factorial,400,400,350,350,0.19999999999999998,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7948571428571429,0.9958571428571428,0.8149571428571429
s10s11,0.3,0.3,phone,1200,1200,800,800,0.14414285714285713,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8561785714285715,0.9703312500000001,0.8675938392857144
s10s11,0.3,0.3,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.3,0.3,combined,1600,1600,1150,1150,0.16131282051282048,0.18086956521739128,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8351696767001116,0.9742396135265701,0.8490766703827575
s10s11,0.3,0.35,dev,400,400,350,350,0.20945454545454545,0.2628571428571429,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7878441558441558,0.9947428571428572,0.808534025974026
s10s11,0.3,0.35,factorial,400,400,350,350,0.19999999999999998,0.21714285714285717,0.20571428571428574,0.9928,0.9989142857142856,0.7948571428571429,0.9958571428571428,0.8149571428571429
s10s11,0.3,0.35,phone,1200,1200,800,800,0.14414285714285713,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8561785714285715,0.9703312500000001,0.8675938392857144
s10s11,0.3,0.35,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.3,0.35,combined,1600,1600,1150,1150,0.16131282051282048,0.1791304347826087,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.835517502787068,0.9742396135265701,0.8493897138610182
s10s11,0.3,0.4,dev,400,400,350,350,0.20945454545454545,0.26857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7867012987012987,0.9947428571428572,0.8075054545454545
s10s11,0.3,0.4,factorial,400,400,350,350,0.19999999999999998,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7937142857142858,0.9958571428571428,0.8139285714285716
s10s11,0.3,0.4,phone,1200,1200,800,800,0.14414285714285713,0.15249999999999997,0.13749999999999998,0.956603125,0.9840593750000001,0.8561785714285715,0.9703312500000001,0.8675938392857144
s10s11,0.3,0.4,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.3,0.4,combined,1600,1600,1150,1150,0.16131282051282048,0.17565217391304344,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.836213154960981,0.9742396135265701,0.85001580081754
s10s11,0.35,0.0,dev,400,400,350,350,0.2229090909090909,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7765454545454545,0.9947428571428572,0.7983651948051949
s10s11,0.35,0.0,factorial,400,400,350,350,0.19236363636363638,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7975324675324675,0.9958571428571428,0.8173649350649351
s10s11,0.35,0.0,phone,1200,1200,800,800,0.14,0.16749999999999998,0.13749999999999998,0.956603125,0.9840593750000001,0.8552500000000001,0.9703312500000001,0.8667581250000002
s10s11,0.35,0.0,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.35,0.0,combined,1600,1600,1150,1150,0.15817435897435894,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8349997770345596,0.9742396135265701,0.8489237606837607
s10s11,0.35,0.025,dev,400,400,350,350,0.2229090909090909,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7776883116883117,0.9947428571428572,0.7993937662337662
s10s11,0.35,0.025,factorial,400,400,350,350,0.19236363636363638,0.22857142857142854,0.20571428571428574,0.9928,0.9989142857142856,0.7963896103896104,0.9958571428571428,0.8163363636363636
s10s11,0.35,0.025,phone,1200,1200,800,800,0.14,0.16500000000000004,0.13749999999999998,0.956603125,0.9840593750000001,0.85575,0.9703312500000001,0.8672081250000001
s10s11,0.35,0.025,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.35,0.025,combined,1600,1600,1150,1150,0.15817435897435894,0.18956521739130439,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8349997770345596,0.9742396135265701,0.8489237606837607
s10s11,0.35,0.05,dev,400,400,350,350,0.2229090909090909,0.28,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7776883116883117,0.9947428571428572,0.7993937662337662
s10s11,0.35,0.05,factorial,400,400,350,350,0.19236363636363638,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7975324675324675,0.9958571428571428,0.8173649350649351
s10s11,0.35,0.05,phone,1200,1200,800,800,0.14,0.16249999999999998,0.13749999999999998,0.956603125,0.9840593750000001,0.85625,0.9703312500000001,0.8676581250000001
s10s11,0.35,0.05,yue,124,124,108,124,0.12228260869565216,0.10208333333333333,0.14516129032258063,0.9837962962962963,,0.8748936418887331,,
s10s11,0.35,0.05,combined,1600,1600,1150,1150,0.15817435897435894,0.18608695652173912,0.16000000000000003,0.9602415458937198,0.9882376811594205,0.8356954292084727,0.9742396135265701,0.8495498476402825
s10s11,0.35,0.075,dev,400,400,350,350,0.2229090909090909,0.2857142857142857,0.18285714285714283,0.9962285714285715,0.993257142857143,0.7765454545454545,0.9947428571428572,0.7983651948051949
s10s11,0.35,0.075,factorial,400,400,350,350,0.19236363636363638,0.22285714285714286,0.20571428571428574,0.9928,0.9989142857142856,0.7975324675324675,0.9958571428571428,0.8173649350649351
s10s11,0.35,0.075,phone,1200,1200,800,800,0.14,0.16000000000000003,0.13749999999999998,0.956603125,0.9840593750000001,0.8567499999999999,0.9703312500000001,0.868108125
