DATASET,ID,MODERN_FAKEPRINT_PROB
phone_factorial_1200_v1,voice_0043__phonefact_resample8k,1.3440847396850586e-05
phone_factorial_1200_v1,voice_0043__phonefact_g711_ulaw,1.7583370208740234e-06
phone_factorial_1200_v1,voice_0043__phonefact_g726_24k,1.5497207641601562e-06
phone_factorial_1200_v1,voice_0043__phonefact_opus_nb_8k,2.384185791015625e-07
phone_factorial_1200_v1,voice_0044__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0044__phonefact_g711_ulaw,1.1920928955078125e-07
phone_factorial_1200_v1,voice_0044__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0044__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0045__phonefact_resample8k,2.980232238769531e-07
phone_factorial_1200_v1,voice_0045__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0045__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0045__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0046__phonefact_resample8k,3.2782554626464844e-07
phone_factorial_1200_v1,voice_0046__phonefact_g711_ulaw,8.940696716308594e-08
phone_factorial_1200_v1,voice_0046__phonefact_g726_24k,7.152557373046875e-07
phone_factorial_1200_v1,voice_0046__phonefact_opus_nb_8k,2.980232238769531e-07
phone_factorial_1200_v1,voice_0047__phonefact_resample8k,0.003854900598526001
phone_factorial_1200_v1,voice_0047__phonefact_g711_ulaw,5.2809715270996094e-05
phone_factorial_1200_v1,voice_0047__phonefact_g726_24k,0.0005239546298980713
phone_factorial_1200_v1,voice_0047__phonefact_opus_nb_8k,2.9385089874267578e-05
phone_factorial_1200_v1,voice_0048__phonefact_resample8k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0048__phonefact_g711_ulaw,1.7881393432617188e-07
phone_factorial_1200_v1,voice_0048__phonefact_g726_24k,1.1920928955078125e-07
phone_factorial_1200_v1,voice_0048__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0049__phonefact_resample8k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0049__phonefact_g711_ulaw,6.258487701416016e-07
phone_factorial_1200_v1,voice_0049__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0049__phonefact_opus_nb_8k,3.635883331298828e-06
phone_factorial_1200_v1,voice_0100__phonefact_resample8k,2.7120113372802734e-06
phone_factorial_1200_v1,voice_0100__phonefact_g711_ulaw,2.682209014892578e-07
phone_factorial_1200_v1,voice_0100__phonefact_g726_24k,5.364418029785156e-07
phone_factorial_1200_v1,voice_0100__phonefact_opus_nb_8k,2.2351741790771484e-06
phone_factorial_1200_v1,voice_0101__phonefact_resample8k,3.5762786865234375e-07
phone_factorial_1200_v1,voice_0101__phonefact_g711_ulaw,2.384185791015625e-07
phone_factorial_1200_v1,voice_0101__phonefact_g726_24k,4.857778549194336e-06
phone_factorial_1200_v1,voice_0101__phonefact_opus_nb_8k,1.4901161193847656e-07
phone_factorial_1200_v1,voice_0102__phonefact_resample8k,5.960464477539063e-08
phone_factorial_1200_v1,voice_0102__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0102__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0102__phonefact_opus_nb_8k,5.364418029785156e-07
phone_factorial_1200_v1,voice_0103__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0103__phonefact_g711_ulaw,1.1920928955078125e-07
phone_factorial_1200_v1,voice_0103__phonefact_g726_24k,1.4901161193847656e-07
phone_factorial_1200_v1,voice_0103__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0104__phonefact_resample8k,1.5348196029663086e-05
phone_factorial_1200_v1,voice_0104__phonefact_g711_ulaw,4.00543212890625e-05
phone_factorial_1200_v1,voice_0104__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0104__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0105__phonefact_resample8k,1.1920928955078125e-07
phone_factorial_1200_v1,voice_0105__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0105__phonefact_g726_24k,3.039836883544922e-06
phone_factorial_1200_v1,voice_0105__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0106__phonefact_resample8k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0106__phonefact_g711_ulaw,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0106__phonefact_g726_24k,4.172325134277344e-07
phone_factorial_1200_v1,voice_0106__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0107__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0107__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0107__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0107__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0108__phonefact_resample8k,7.748603820800781e-07
phone_factorial_1200_v1,voice_0108__phonefact_g711_ulaw,2.7120113372802734e-06
phone_factorial_1200_v1,voice_0108__phonefact_g726_24k,2.0265579223632812e-06
phone_factorial_1200_v1,voice_0108__phonefact_opus_nb_8k,4.38690185546875e-05
phone_factorial_1200_v1,voice_0109__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0109__phonefact_g711_ulaw,3.2782554626464844e-07
phone_factorial_1200_v1,voice_0109__phonefact_g726_24k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0109__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0110__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0110__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0110__phonefact_g726_24k,7.748603820800781e-07
phone_factorial_1200_v1,voice_0110__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0111__phonefact_resample8k,5.960464477539063e-08
phone_factorial_1200_v1,voice_0111__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0111__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0111__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0112__phonefact_resample8k,6.854534149169922e-07
phone_factorial_1200_v1,voice_0112__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0112__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0112__phonefact_opus_nb_8k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0113__phonefact_resample8k,3.209710121154785e-05
phone_factorial_1200_v1,voice_0113__phonefact_g711_ulaw,1.9669532775878906e-06
phone_factorial_1200_v1,voice_0113__phonefact_g726_24k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0113__phonefact_opus_nb_8k,1.5556812286376953e-05
phone_factorial_1200_v1,voice_0114__phonefact_resample8k,2.592802047729492e-06
phone_factorial_1200_v1,voice_0114__phonefact_g711_ulaw,1.5795230865478516e-06
phone_factorial_1200_v1,voice_0114__phonefact_g726_24k,3.516674041748047e-06
phone_factorial_1200_v1,voice_0114__phonefact_opus_nb_8k,1.7285346984863281e-06
phone_factorial_1200_v1,voice_0115__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0115__phonefact_g711_ulaw,1.4901161193847656e-07
phone_factorial_1200_v1,voice_0115__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0115__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0116__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0116__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0116__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0116__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0117__phonefact_resample8k,5.960464477539063e-08
phone_factorial_1200_v1,voice_0117__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0117__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0117__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0118__phonefact_resample8k,8.940696716308594e-08
phone_factorial_1200_v1,voice_0118__phonefact_g711_ulaw,8.940696716308594e-08
phone_factorial_1200_v1,voice_0118__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0118__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0119__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0119__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0119__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0119__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0120__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0120__phonefact_g711_ulaw,5.960464477539062e-07
phone_factorial_1200_v1,voice_0120__phonefact_g726_24k,8.940696716308594e-08
phone_factorial_1200_v1,voice_0120__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0121__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0121__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0121__phonefact_g726_24k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0121__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0122__phonefact_resample8k,1.7881393432617188e-07
phone_factorial_1200_v1,voice_0122__phonefact_g711_ulaw,3.2782554626464844e-07
phone_factorial_1200_v1,voice_0122__phonefact_g726_24k,4.678964614868164e-06
phone_factorial_1200_v1,voice_0122__phonefact_opus_nb_8k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0123__phonefact_resample8k,1.519918441772461e-06
phone_factorial_1200_v1,voice_0123__phonefact_g711_ulaw,1.1920928955078125e-07
phone_factorial_1200_v1,voice_0123__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0123__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0124__phonefact_resample8k,1.1920928955078125e-07
phone_factorial_1200_v1,voice_0124__phonefact_g711_ulaw,1.7285346984863281e-06
phone_factorial_1200_v1,voice_0124__phonefact_g726_24k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0124__phonefact_opus_nb_8k,8.940696716308594e-08
phone_factorial_1200_v1,voice_0125__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0125__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0125__phonefact_g726_24k,2.0265579223632812e-06
phone_factorial_1200_v1,voice_0125__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0126__phonefact_resample8k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0126__phonefact_g711_ulaw,5.0067901611328125e-06
phone_factorial_1200_v1,voice_0126__phonefact_g726_24k,2.086162567138672e-07
phone_factorial_1200_v1,voice_0126__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0127__phonefact_resample8k,3.3080577850341797e-06
phone_factorial_1200_v1,voice_0127__phonefact_g711_ulaw,2.980232238769531e-07
phone_factorial_1200_v1,voice_0127__phonefact_g726_24k,2.115964889526367e-06
phone_factorial_1200_v1,voice_0127__phonefact_opus_nb_8k,8.940696716308594e-08
phone_factorial_1200_v1,voice_0128__phonefact_resample8k,8.940696716308594e-08
phone_factorial_1200_v1,voice_0128__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0128__phonefact_g726_24k,1.0728836059570312e-06
phone_factorial_1200_v1,voice_0128__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0129__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0129__phonefact_g711_ulaw,1.1920928955078125e-07
phone_factorial_1200_v1,voice_0129__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0129__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0130__phonefact_resample8k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0130__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0130__phonefact_g726_24k,2.086162567138672e-07
phone_factorial_1200_v1,voice_0130__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0131__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0131__phonefact_g711_ulaw,1.4901161193847656e-07
phone_factorial_1200_v1,voice_0131__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0131__phonefact_opus_nb_8k,8.940696716308594e-08
phone_factorial_1200_v1,voice_0132__phonefact_resample8k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0132__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0132__phonefact_g726_24k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0132__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0133__phonefact_resample8k,1.1920928955078125e-07
phone_factorial_1200_v1,voice_0133__phonefact_g711_ulaw,2.086162567138672e-07
phone_factorial_1200_v1,voice_0133__phonefact_g726_24k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0133__phonefact_opus_nb_8k,1.7881393432617188e-07
phone_factorial_1200_v1,voice_0134__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0134__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0134__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0134__phonefact_opus_nb_8k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0135__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0135__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0135__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0135__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0136__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0136__phonefact_g711_ulaw,1.7881393432617188e-07
phone_factorial_1200_v1,voice_0136__phonefact_g726_24k,1.4901161193847656e-07
phone_factorial_1200_v1,voice_0136__phonefact_opus_nb_8k,1.4901161193847656e-07
phone_factorial_1200_v1,voice_0137__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0137__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0137__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0137__phonefact_opus_nb_8k,1.4901161193847656e-07
phone_factorial_1200_v1,voice_0138__phonefact_resample8k,4.5180320739746094e-05
phone_factorial_1200_v1,voice_0138__phonefact_g711_ulaw,9.804964065551758e-06
phone_factorial_1200_v1,voice_0138__phonefact_g726_24k,3.8743019104003906e-07
phone_factorial_1200_v1,voice_0138__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0139__phonefact_resample8k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0139__phonefact_g711_ulaw,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0139__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0139__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0140__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0140__phonefact_g711_ulaw,4.500150680541992e-06
phone_factorial_1200_v1,voice_0140__phonefact_g726_24k,3.501772880554199e-05
phone_factorial_1200_v1,voice_0140__phonefact_opus_nb_8k,2.086162567138672e-07
phone_factorial_1200_v1,voice_0141__phonefact_resample8k,2.1457672119140625e-06
phone_factorial_1200_v1,voice_0141__phonefact_g711_ulaw,2.8431415557861328e-05
phone_factorial_1200_v1,voice_0141__phonefact_g726_24k,9.924173355102539e-06
phone_factorial_1200_v1,voice_0141__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0142__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0142__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0142__phonefact_g726_24k,8.046627044677734e-07
phone_factorial_1200_v1,voice_0142__phonefact_opus_nb_8k,3.5762786865234375e-07
phone_factorial_1200_v1,voice_0143__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0143__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0143__phonefact_g726_24k,7.033348083496094e-06
phone_factorial_1200_v1,voice_0143__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0144__phonefact_resample8k,8.940696716308594e-08
phone_factorial_1200_v1,voice_0144__phonefact_g711_ulaw,4.76837158203125e-07
phone_factorial_1200_v1,voice_0144__phonefact_g726_24k,7.152557373046875e-07
phone_factorial_1200_v1,voice_0144__phonefact_opus_nb_8k,1.4901161193847656e-07
phone_factorial_1200_v1,voice_0145__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0145__phonefact_g711_ulaw,8.940696716308594e-08
phone_factorial_1200_v1,voice_0145__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0145__phonefact_opus_nb_8k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0146__phonefact_resample8k,9.5367431640625e-07
phone_factorial_1200_v1,voice_0146__phonefact_g711_ulaw,3.2782554626464844e-06
phone_factorial_1200_v1,voice_0146__phonefact_g726_24k,2.9802322387695312e-08
phone_factorial_1200_v1,voice_0146__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0147__phonefact_resample8k,0.0
phone_factorial_1200_v1,voice_0147__phonefact_g711_ulaw,0.0
phone_factorial_1200_v1,voice_0147__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0147__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0148__phonefact_resample8k,4.172325134277344e-07
phone_factorial_1200_v1,voice_0148__phonefact_g711_ulaw,1.0132789611816406e-06
phone_factorial_1200_v1,voice_0148__phonefact_g726_24k,0.0
phone_factorial_1200_v1,voice_0148__phonefact_opus_nb_8k,0.0
phone_factorial_1200_v1,voice_0149__phonefact_resample8k,4.76837158203125e-07
phone_factorial_1200_v1,voice_0149__phonefact_g711_ulaw,0.00010004639625549316
phone_factorial_1200_v1,voice_0149__phonefact_g726_24k,1.800060272216797e-05
phone_factorial_1200_v1,voice_0149__phonefact_opus_nb_8k,8.940696716308594e-08
