BASE_ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,MIX_MODE,COMPONENT_CASE,EVAL_CELL,VOICE_SOURCE_KIND,VOICE_SOURCE_ID,VOICE_SPEAKER,VOICE_CONTENT_ID,VOICE_REFERENCE_ID,VOICE_REFERENCE_SPEAKER,VOICE_GENERATOR,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,VOICE_PARQUET_SHARD,REPLAY_PLAYER,REPLAY_RECORDER,REPLAY_DISTANCE,MUSIC_SOURCE_KIND,MUSIC_SOURCE_ID,MUSIC_GROUP_ID,MUSIC_GENERATOR,MUSIC_PLATFORM,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,SONICS_ORIGINAL_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,SNR_DB,OVERLAP_FRACTION,ORDER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE
atbv9_0107,1,0,1,1,1,mixed,sequential,RF,sequential__RF,echofake_real,echofake:EF_O_05083,a7ab81800594c903f0a146fcfa6db55dc3c5e23e11e1f479fa013c862e89fd62ff6e37575a84e3a6b2208adb94ac7e24f7e12920e0c59ca8039fec178c8274ea,common_voice_en_22248297.mp3,,,bonafide,EF_O_05083,echofake_voice/EF_O_05083.flac,open_set_eval-00000-of-00003.parquet,,,,fakemusiccaps_instrumental,FM_audioldm2_5ZX1-GAb7IM,fmc:5ZX1-GAb7IM,audioldm2,FakeMusicCaps,FM_audioldm2_5ZX1-GAb7IM,unmixed_dataset/eval/FM_audioldm2_5ZX1-GAb7IM.wav,,presence_only_semantic_pending_v9,,0.0,voice_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0108,1,1,0,1,1,mixed,sequential,FR,sequential__FR,echofake_replay,echofake:EF_O_19452,e50faef1662eb792503198d14b60bc687408d40fc0e7eae4c34ddeae6cdd2990751492b9c1393f719b2ecb4add42bc277eb937e62b864286847de3597c2ce8e7,common_voice_en_23818228.mp3,common_voice_en_23818228.mp3,48b0dcbefc40528fe1717bd2390a88f66682e932cafcb48a553a4912329ae8f1bec5cb011a8056db92aa0f270a556da978914f95164eb3d7ea9559ecc67ca863,replay:MaskGCT,EF_O_19452,echofake_voice/EF_O_19452.flac,open_set_eval-00002-of-00003.parquet,Edifier MR4 Powered Studio Monitor Speakers,MacBook Pro 14-inch 2021,30cm,fma_instrumental,076500,fma:76500,FMA,FMA,RM_076_076500,unmixed_dataset/eval/RM_076_076500.wav,,presence_only_semantic_pending_v9,,0.0,music_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0109,1,1,0,1,1,mixed,sequential,FR,sequential__FR,echofake_replay,echofake:EF_T_03522,e78a00d68ba95457d4d52e52f9ddb50f531c7506b5d103405166372d60cee2f156a64af9830a65ffe96247d16e08ed053af9db27ffc41f57596e9e5f0ae294af,common_voice_en_25815752.mp3,common_voice_en_25815752.mp3,3da990b3d9fca70dd6c31114a10c04fcc60659b1d4e23dbb9eb2c352da62dcbaf354959ddc9b876718a470b8817bd5f17c87bfa8d53e3436a60edaacd15f5a53,replay:LLaSA,EF_T_03522,echofake_voice/EF_T_03522.flac,dev-00000-of-00001.parquet,MacBook Pro 14-inch 2021,iPhone 13 mini,50cm,fma_instrumental,145610,fma:145610,FMA,FMA,RM_145_145610,unmixed_dataset/eval/RM_145_145610.wav,,presence_only_semantic_pending_v9,,0.0,music_first,0.2,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0110,1,1,0,1,1,mixed,sequential,FR,sequential__FR,echofake_replay,echofake:EF_T_03786,9b92fa4eb1088cfdccdde154d549e78cee4dd49f27588472b589219a870ed968f1e2506f0f3113cf0fe79f150dabeb298c79c76b5d294e5e696e1430395edf62,common_voice_en_19676391.mp3,common_voice_en_19676391.mp3,12abacd76d5f4b07ecd4af0fdec73a72616a0462d22447a97c5c1aac27f8c9e041ff5a49061d5a929f41e5e1c30c8ba8777e8042aa604a1d9f9615cf720dc3c5,replay:F5-TTS,EF_T_03786,echofake_voice/EF_T_03786.flac,dev-00000-of-00001.parquet,iPad Mini (7th generation),iPhone 13 mini,50cm,fma_instrumental,148781,fma:148781,FMA,FMA,RM_148_148781,unmixed_dataset/eval/RM_148_148781.wav,,presence_only_semantic_pending_v9,,0.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0111,1,1,0,1,1,mixed,sequential,FR,sequential__FR,echofake_replay,echofake:EF_O_24019,26df4893d79bcbbfead91bdac3e71958a4f04cf517540448b81d17158ad4085f46c89305cd0bf4dc7760447d38c842ead4e59f1065265846bf08e12351f2f1f0,common_voice_en_19010705.mp3,common_voice_en_19010705.mp3,cbe7050d140cf6d16b692c3e79047e3de11a0f174a1a61d1014025d5aa9b18c11be279dac112b01d4c3db1de77d8debb401a1e8e1c8ffee56fc311e42895cbfc,replay:FireRedTTS,EF_O_24019,echofake_voice/EF_O_24019.flac,open_set_eval-00002-of-00003.parquet,Xiaomi 13 Ultra,MacBook Pro 14-inch 2021,30cm,fma_instrumental,015439,fma:15439,FMA,FMA,RM_015_015439,unmixed_dataset/eval/RM_015_015439.wav,,presence_only_semantic_pending_v9,,0.0,music_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0112,1,1,0,1,1,mixed,sequential,FR,sequential__FR,echofake_replay,echofake:EF_O_19810,a68f7a8322ae676ad8256e2928e72816acf1105a03f8aff3d282e6f404ec37016ebecf7642ce3b1d1dfe468b2cc23da847f0bbd220782f328c7c4cb0bd6ed630,common_voice_en_18995386.mp3,common_voice_en_18995386.mp3,7b24e8484a798a8bd3dc1a760e70c495bf4bff4c5634a86157a08bb9623b848d668d63a2e4138f0060997cc6378f99d070d0bf8111fdbe5c7363a821191f6964,replay:CosyVoice2,EF_O_19810,echofake_voice/EF_O_19810.flac,open_set_eval-00002-of-00003.parquet,Edifier MR4 Powered Studio Monitor Speakers,MacBook Pro 14-inch 2021,30cm,fma_instrumental,030056,fma:30056,FMA,FMA,RM_030_030056,unmixed_dataset/eval/RM_030_030056.wav,,presence_only_semantic_pending_v9,,0.0,voice_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0113,1,1,0,1,1,mixed,sequential,FR,sequential__FR,echofake_replay,echofake:EF_O_19360,b4b1837f0045c112ae623dc858e155d70652ee4c21adc890dc55de08f5bee5dd9b9e89d2037db69b111c64569eff23f303fcfb86ddf240912bf4efc10af32ef3,common_voice_en_35723452.mp3,common_voice_en_35723452.mp3,995e028794f85b21f12ec5880ae7d8140e8c53b523cad6dcceee552ee4bd39ed59e266c62a70bb57ee2eab0d04acfc7ad71ba2edda18635b1e2f81153c241643,replay:IndexTTS,EF_O_19360,echofake_voice/EF_O_19360.flac,open_set_eval-00002-of-00003.parquet,Edifier MR4 Powered Studio Monitor Speakers,MacBook Pro 14-inch 2021,30cm,fma_instrumental,067637,fma:67637,FMA,FMA,RM_067_067637,unmixed_dataset/eval/RM_067_067637.wav,,presence_only_semantic_pending_v9,,0.0,voice_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0114,1,1,1,1,1,mixed,sequential,FF,sequential__FF,echofake_replay,echofake:EF_O_21730,be7ec154b8f7d6491e749304a7cbd6ca80393c9088735a701c932278794eb4e8146838493e38c0d59b2c1a2adfe9c9b653b9e7dd0ab2aead9b7d6714ad27950e,common_voice_en_20068420.mp3,common_voice_en_20068420.mp3,ee19f04066428d02cc8f2c96bc440108ff72546d515a6d502903e7d4d20753dde2f341a8403b98b0dab563c893e8879baac2a4fcf29f72a71a98f630abdf07a1,replay:OpenVoice-V2,EF_O_21730,echofake_voice/EF_O_21730.flac,open_set_eval-00002-of-00003.parquet,Edifier MR4 Powered Studio Monitor Speakers,MacBook Pro 14-inch 2021,30cm,fakemusiccaps_instrumental,FM_musicldm_2KGnpMYHBGI,fmc:2KGnpMYHBGI,musicldm,FakeMusicCaps,FM_musicldm_2KGnpMYHBGI,unmixed_dataset/eval/FM_musicldm_2KGnpMYHBGI.wav,,presence_only_semantic_pending_v9,,0.0,music_first,0.0,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0115,1,1,1,1,1,mixed,sequential,FF,sequential__FF,echofake_replay,echofake:EF_T_03090,a68fadba7d3da3006c0133368483ecf2a26b1c369333435ebeb962dab9fd16d2f5d57404f1da0d0a19aca63b3c56c0c74eb6399d6f441bb8c042c61526c48dd4,common_voice_en_24601818.mp3,common_voice_en_24601818.mp3,16ac8a63e482f48b1cbe684f62ab38c7d2537ef3fbcec2f00ca74ea1c8410e613eb7dd5cdbd66bd56ade28d4bd52b9f24dfe1788168721443e5e6866f92dee71,replay:XTTS-v2,EF_T_03090,echofake_voice/EF_T_03090.flac,dev-00000-of-00001.parquet,MacBook Pro 14-inch 2021,Samsung Galaxy A54,50cm,fakemusiccaps_instrumental,FM_MusicGen_medium_D3f5VIJYR7M,fmc:D3f5VIJYR7M,MusicGen_medium,FakeMusicCaps,FM_MusicGen_medium_D3f5VIJYR7M,unmixed_dataset/eval/FM_MusicGen_medium_D3f5VIJYR7M.wav,,presence_only_semantic_pending_v9,,0.0,music_first,0.2,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0116,1,1,1,1,1,mixed,sequential,FF,sequential__FF,echofake_replay,echofake:EF_T_03168,884090acf9ab2d19d651d0a5833adbd018e1e200ba205b718f41f2ad7fd2b22da25e39f93839f29eaec6530d35b25ef2be3f6ff492c2c4e8b9339faf542650a1,common_voice_en_23235745.mp3,common_voice_en_23235745.mp3,f90bac426847cc75c9337943ca3549153fca053b99cb5af488eafa7defefb2b037d1fab610b73ed6506d1dd9f003e80806299aab39e586227a740c9e5909d2e1,replay:OpenAudio-S1-mini,EF_T_03168,echofake_voice/EF_T_03168.flac,dev-00000-of-00001.parquet,MacBook Pro 14-inch 2021,Samsung Galaxy A54,15cm,fakemusiccaps_instrumental,FM_mustango_15z-gbPxdXg,fmc:15z-gbPxdXg,mustango,FakeMusicCaps,FM_mustango_15z-gbPxdXg,unmixed_dataset/eval/FM_mustango_15z-gbPxdXg.wav,,presence_only_semantic_pending_v9,,0.0,music_first,0.2,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0117,1,1,1,1,1,mixed,sequential,FF,sequential__FF,echofake_replay,echofake:EF_T_03678,651c22a4ae96691f98b760fc06670703c9b1d8b62bafd74aabdb52061c45bca7713ebf865b4350fa415658aaff98e117f9acbd43442bb810221ec0021b3ccbba,common_voice_en_28917680.mp3,common_voice_en_28917680.mp3,55e8921a6b0968107dcc6bad3e7cd2ab74b27ad0520581ce27448447a99607efd5832e2c5e81b00e15cd83db794f5f95160ef26013d6b647c7eb9737d7b78301,replay:StyleTTS2,EF_T_03678,echofake_voice/EF_T_03678.flac,dev-00000-of-00001.parquet,MacBook Pro 14-inch 2021,iPhone 13 mini,15cm,fakemusiccaps_instrumental,FM_stable_audio_open_EXRKJRL0TDU,fmc:EXRKJRL0TDU,stable_audio_open,FakeMusicCaps,FM_stable_audio_open_EXRKJRL0TDU,unmixed_dataset/eval/FM_stable_audio_open_EXRKJRL0TDU.wav,,presence_only_semantic_pending_v9,,0.0,music_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0118,1,1,1,1,1,mixed,sequential,FF,sequential__FF,echofake_replay,echofake:EF_T_03109,52c3ebcd2f794abf839e26354a42f5739fe7b0e7ba4641fae5cce5708143873d2f5b181115765a03fb3c168f4f7102f755bdf32431b1e0d041a299a80154e30f,common_voice_en_26324868.mp3,common_voice_en_26324868.mp3,6453b2f7a7f77e82f94f88b367b7f3dba07df0b2619a379233861aea978fdbb95c05d1e957cd8a576aa0ff64252102a95c6b9d760f2ff3e1604947cbe7fa5ce4,replay:SpeechT5,EF_T_03109,echofake_voice/EF_T_03109.flac,dev-00000-of-00001.parquet,MacBook Pro 14-inch 2021,Samsung Galaxy A54,15cm,fakemusiccaps_instrumental,FM_audioldm2_4VbXYuCz4M0,fmc:4VbXYuCz4M0,audioldm2,FakeMusicCaps,FM_audioldm2_4VbXYuCz4M0,unmixed_dataset/eval/FM_audioldm2_4VbXYuCz4M0.wav,,presence_only_semantic_pending_v9,,0.0,music_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
atbv9_0119,1,1,1,1,1,mixed,sequential,FF,sequential__FF,echofake_replay,echofake:EF_O_22194,ffee742c88330800db3bb0bc1464973a94827cf8e2da7115a7cb8a6c2318f1ab7b3d8a5d48bc8e8749ecb4a3b3d0b76dc0f2d6066666c5861b344cdf1da71e69,common_voice_en_31818283.mp3,common_voice_en_31818283.mp3,78ca0ffb2fcc4c3e052a9477b13abe24f6a280a551dc5153b4a1efd8b64adc6fd7bc406d4b4e94bf2876eab391106c45df5d5d0e9265e82eea9908d82a4ffc0f,replay:MaskGCT,EF_O_22194,echofake_voice/EF_O_22194.flac,open_set_eval-00002-of-00003.parquet,Xiaomi 13 Ultra,MacBook Pro 14-inch 2021,30cm,fakemusiccaps_instrumental,FM_musicldm_-DeAdhYKbGE,fmc:-DeAdhYKbGE,musicldm,FakeMusicCaps,FM_musicldm_-DeAdhYKbGE,unmixed_dataset/eval/FM_musicldm_-DeAdhYKbGE.wav,,presence_only_semantic_pending_v9,,0.0,voice_first,0.5,EchoFake_replay+MixFake_FMC_FMA_SONICS,all_prior_truth_speaker_song_source_and_render_hash_disjoint
