ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,VOICE_CASE,CONVERSATION_MODE,MUSIC_CASE,MUSIC_LAYOUT,SPLIT,FAKE_VOICE_FRACTION,MUSIC_FRACTION,VOICE_RANGES,MUSIC_RANGES,VOICE_FAKE_RANGES,MUSIC_FAKE_RANGES,FIRST_SOURCE_ID,FIRST_SOURCE_BANK,FIRST_GENERATOR,FIRST_GROUP,SECOND_SOURCE_ID,SECOND_SOURCE_BANK,SECOND_GENERATOR,SECOND_GROUP,MUSIC_SOURCE_ID,MUSIC_SOURCE_BANK,MUSIC_GENERATOR,MUSIC_GROUP,PARENT_ID,DURATION,ROLE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,PAIR_GROUP,VOICE_SOURCE_ID,VOICE_SOURCE_BANK,VOICE_GENERATOR,VOICE_GROUP,SNR_DB,VOICE_START,VOICE_END,MUSIC_START,MUSIC_END,CONDITION,SOURCE,CODEC,ORIGINAL_SPLIT,SOURCE_FILE,STRESS_VARIANT,SOURCE_BANK,MIXTURE_ID,CHANNEL,OVERLAP_FRACTION,ORDER,EXCLUDE_VOICE_PRESENCE
channel_inv_0249__random_bandpass,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0249__clean,5.323,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0249__random_bandpass.flac,voice_only,,,echofake_fake_0937,,,,,,,,,,,,,,,,channel_inv_0249,random_bandpass,,,False
channel_inv_0250__clean,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,6.571,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0250__clean.flac,voice_only,,,echofake_replay_bonafide_1256,,,,,,,,,,,,,,,,channel_inv_0250,clean,,,False
channel_inv_0250__g711_alaw,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0250__clean,6.571,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0250__g711_alaw.flac,voice_only,,,echofake_replay_bonafide_1256,,,,,,,,,,,,,,,,channel_inv_0250,g711_alaw,,,False
channel_inv_0250__g726_24k,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0250__clean,6.571,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0250__g726_24k.flac,voice_only,,,echofake_replay_bonafide_1256,,,,,,,,,,,,,,,,channel_inv_0250,g726_24k,,,False
channel_inv_0251__clean,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,5.099,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0251__clean.flac,voice_only,,,echofake_fake_0502,,,,,,,,,,,,,,,,channel_inv_0251,clean,,,False
channel_inv_0251__pstn_bandpass,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0251__clean,5.099,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0251__pstn_bandpass.flac,voice_only,,,echofake_fake_0502,,,,,,,,,,,,,,,,channel_inv_0251,pstn_bandpass,,,False
channel_inv_0251__g711_ulaw,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0251__clean,5.099,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0251__g711_ulaw.flac,voice_only,,,echofake_fake_0502,,,,,,,,,,,,,,,,channel_inv_0251,g711_ulaw,,,False
channel_inv_0252__clean,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,5.808,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0252__clean.flac,voice_only,,,echofake_bonafide_0082,,,,,,,,,,,,,,,,channel_inv_0252,clean,,,False
channel_inv_0252__g726_24k,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0252__clean,5.808,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0252__g726_24k.flac,voice_only,,,echofake_bonafide_0082,,,,,,,,,,,,,,,,channel_inv_0252,g726_24k,,,False
channel_inv_0252__opus_nb_8k,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0252__clean,5.808,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0252__opus_nb_8k.flac,voice_only,,,echofake_bonafide_0082,,,,,,,,,,,,,,,,channel_inv_0252,opus_nb_8k,,,False
channel_inv_0253__clean,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0253__clean.flac,voice_only,,,echofake_replay_fake_1726,,,,,,,,,,,,,,,,channel_inv_0253,clean,,,False
channel_inv_0253__pstn_bandpass,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0253__clean,4.0,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0253__pstn_bandpass.flac,voice_only,,,echofake_replay_fake_1726,,,,,,,,,,,,,,,,channel_inv_0253,pstn_bandpass,,,False
channel_inv_0253__g711_ulaw,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0253__clean,4.0,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0253__g711_ulaw.flac,voice_only,,,echofake_replay_fake_1726,,,,,,,,,,,,,,,,channel_inv_0253,g711_ulaw,,,False
channel_inv_0254__clean,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,7.083,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0254__clean.flac,voice_only,,,echofake_replay_bonafide_1411,,,,,,,,,,,,,,,,channel_inv_0254,clean,,,False
channel_inv_0254__mulaw_numpy,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0254__clean,7.083,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0254__mulaw_numpy.flac,voice_only,,,echofake_replay_bonafide_1411,,,,,,,,,,,,,,,,channel_inv_0254,mulaw_numpy,,,False
channel_inv_0254__fft_narrowband,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0254__clean,7.083,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0254__fft_narrowband.flac,voice_only,,,echofake_replay_bonafide_1411,,,,,,,,,,,,,,,,channel_inv_0254,fft_narrowband,,,False
channel_inv_0255__clean,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,6.955,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0255__clean.flac,voice_only,,,echofake_fake_0769,,,,,,,,,,,,,,,,channel_inv_0255,clean,,,False
channel_inv_0255__g711_ulaw,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0255__clean,6.955,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0255__g711_ulaw.flac,voice_only,,,echofake_fake_0769,,,,,,,,,,,,,,,,channel_inv_0255,g711_ulaw,,,False
channel_inv_0255__g711_alaw,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0255__clean,6.955,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0255__g711_alaw.flac,voice_only,,,echofake_fake_0769,,,,,,,,,,,,,,,,channel_inv_0255,g711_alaw,,,False
channel_inv_0256__clean,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,6.288,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0256__clean.flac,voice_only,,,echofake_bonafide_0389,,,,,,,,,,,,,,,,channel_inv_0256,clean,,,False
channel_inv_0256__pstn_bandpass,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0256__clean,6.288,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0256__pstn_bandpass.flac,voice_only,,,echofake_bonafide_0389,,,,,,,,,,,,,,,,channel_inv_0256,pstn_bandpass,,,False
channel_inv_0256__g711_ulaw,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0256__clean,6.288,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0256__g711_ulaw.flac,voice_only,,,echofake_bonafide_0389,,,,,,,,,,,,,,,,channel_inv_0256,g711_ulaw,,,False
channel_inv_0257__clean,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,4.272,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0257__clean.flac,voice_only,,,echofake_fake_0977,,,,,,,,,,,,,,,,channel_inv_0257,clean,,,False
channel_inv_0257__g726_24k,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0257__clean,4.273,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0257__g726_24k.flac,voice_only,,,echofake_fake_0977,,,,,,,,,,,,,,,,channel_inv_0257,g726_24k,,,False
channel_inv_0257__opus_nb_8k,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0257__clean,4.272,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0257__opus_nb_8k.flac,voice_only,,,echofake_fake_0977,,,,,,,,,,,,,,,,channel_inv_0257,opus_nb_8k,,,False
channel_inv_0258__clean,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,9.643,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0258__clean.flac,voice_only,,,echofake_replay_bonafide_1015,,,,,,,,,,,,,,,,channel_inv_0258,clean,,,False
channel_inv_0258__mulaw_numpy,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0258__clean,9.643,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0258__mulaw_numpy.flac,voice_only,,,echofake_replay_bonafide_1015,,,,,,,,,,,,,,,,channel_inv_0258,mulaw_numpy,,,False
channel_inv_0258__fft_narrowband,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0258__clean,9.643,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0258__fft_narrowband.flac,voice_only,,,echofake_replay_bonafide_1015,,,,,,,,,,,,,,,,channel_inv_0258,fft_narrowband,,,False
channel_inv_0259__clean,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,4.899,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0259__clean.flac,voice_only,,,echofake_fake_0768,,,,,,,,,,,,,,,,channel_inv_0259,clean,,,False
channel_inv_0259__opus_nb_12k,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0259__clean,4.899,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0259__opus_nb_12k.flac,voice_only,,,echofake_fake_0768,,,,,,,,,,,,,,,,channel_inv_0259,opus_nb_12k,,,False
channel_inv_0259__random_bandpass,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0259__clean,4.899,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0259__random_bandpass.flac,voice_only,,,echofake_fake_0768,,,,,,,,,,,,,,,,channel_inv_0259,random_bandpass,,,False
channel_inv_0260__clean,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,4.779,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0260__clean.flac,voice_only,,,echofake_replay_bonafide_1413,,,,,,,,,,,,,,,,channel_inv_0260,clean,,,False
channel_inv_0260__mulaw_numpy,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0260__clean,4.779,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0260__mulaw_numpy.flac,voice_only,,,echofake_replay_bonafide_1413,,,,,,,,,,,,,,,,channel_inv_0260,mulaw_numpy,,,False
channel_inv_0260__fft_narrowband,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0260__clean,4.779,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0260__fft_narrowband.flac,voice_only,,,echofake_replay_bonafide_1413,,,,,,,,,,,,,,,,channel_inv_0260,fft_narrowband,,,False
channel_inv_0261__clean,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,8.128,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0261__clean.flac,voice_only,,,echofake_fake_0780,,,,,,,,,,,,,,,,channel_inv_0261,clean,,,False
channel_inv_0261__g711_ulaw,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0261__clean,8.128,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0261__g711_ulaw.flac,voice_only,,,echofake_fake_0780,,,,,,,,,,,,,,,,channel_inv_0261,g711_ulaw,,,False
channel_inv_0261__g711_alaw,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0261__clean,8.128,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0261__g711_alaw.flac,voice_only,,,echofake_fake_0780,,,,,,,,,,,,,,,,channel_inv_0261,g711_alaw,,,False
channel_inv_0262__clean,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,4.267,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0262__clean.flac,voice_only,,,echofake_replay_bonafide_1254,,,,,,,,,,,,,,,,channel_inv_0262,clean,,,False
channel_inv_0262__g726_24k,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0262__clean,4.267,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0262__g726_24k.flac,voice_only,,,echofake_replay_bonafide_1254,,,,,,,,,,,,,,,,channel_inv_0262,g726_24k,,,False
channel_inv_0262__opus_nb_8k,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0262__clean,4.267,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0262__opus_nb_8k.flac,voice_only,,,echofake_replay_bonafide_1254,,,,,,,,,,,,,,,,channel_inv_0262,opus_nb_8k,,,False
channel_inv_0263__clean,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,5.12,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0263__clean.flac,voice_only,,,echofake_replay_fake_1605,,,,,,,,,,,,,,,,channel_inv_0263,clean,,,False
channel_inv_0263__g726_24k,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0263__clean,5.12,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0263__g726_24k.flac,voice_only,,,echofake_replay_fake_1605,,,,,,,,,,,,,,,,channel_inv_0263,g726_24k,,,False
channel_inv_0263__opus_nb_8k,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0263__clean,5.12,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0263__opus_nb_8k.flac,voice_only,,,echofake_replay_fake_1605,,,,,,,,,,,,,,,,channel_inv_0263,opus_nb_8k,,,False
channel_inv_0264__clean,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,6.997,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0264__clean.flac,voice_only,,,echofake_replay_bonafide_1134,,,,,,,,,,,,,,,,channel_inv_0264,clean,,,False
channel_inv_0264__mulaw_numpy,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0264__clean,6.997,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0264__mulaw_numpy.flac,voice_only,,,echofake_replay_bonafide_1134,,,,,,,,,,,,,,,,channel_inv_0264,mulaw_numpy,,,False
channel_inv_0264__fft_narrowband,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0264__clean,6.997,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0264__fft_narrowband.flac,voice_only,,,echofake_replay_bonafide_1134,,,,,,,,,,,,,,,,channel_inv_0264,fft_narrowband,,,False
channel_inv_0265__clean,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,8.184,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0265__clean.flac,voice_only,,,echofake_fake_0976,,,,,,,,,,,,,,,,channel_inv_0265,clean,,,False
channel_inv_0265__g711_ulaw,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0265__clean,8.184,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0265__g711_ulaw.flac,voice_only,,,echofake_fake_0976,,,,,,,,,,,,,,,,channel_inv_0265,g711_ulaw,,,False
channel_inv_0265__g711_alaw,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0265__clean,8.184,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0265__g711_alaw.flac,voice_only,,,echofake_fake_0976,,,,,,,,,,,,,,,,channel_inv_0265,g711_alaw,,,False
channel_inv_0266__clean,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,6.656,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0266__clean.flac,voice_only,,,echofake_replay_bonafide_1098,,,,,,,,,,,,,,,,channel_inv_0266,clean,,,False
channel_inv_0266__packetloss_opus_nb,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0266__clean,6.656,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0266__packetloss_opus_nb.flac,voice_only,,,echofake_replay_bonafide_1098,,,,,,,,,,,,,,,,channel_inv_0266,packetloss_opus_nb,,,False
channel_inv_0266__packetloss_g711,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0266__clean,6.656,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0266__packetloss_g711.flac,voice_only,,,echofake_replay_bonafide_1098,,,,,,,,,,,,,,,,channel_inv_0266,packetloss_g711,,,False
channel_inv_0267__clean,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,15.104,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0267__clean.flac,voice_only,,,echofake_replay_fake_1596,,,,,,,,,,,,,,,,channel_inv_0267,clean,,,False
channel_inv_0267__mulaw_numpy,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0267__clean,15.104,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0267__mulaw_numpy.flac,voice_only,,,echofake_replay_fake_1596,,,,,,,,,,,,,,,,channel_inv_0267,mulaw_numpy,,,False
channel_inv_0267__fft_narrowband,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0267__clean,15.104,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0267__fft_narrowband.flac,voice_only,,,echofake_replay_fake_1596,,,,,,,,,,,,,,,,channel_inv_0267,fft_narrowband,,,False
channel_inv_0268__clean,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,5.712,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0268__clean.flac,voice_only,,,echofake_bonafide_0343,,,,,,,,,,,,,,,,channel_inv_0268,clean,,,False
channel_inv_0268__packetloss_g711,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0268__clean,5.712,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0268__packetloss_g711.flac,voice_only,,,echofake_bonafide_0343,,,,,,,,,,,,,,,,channel_inv_0268,packetloss_g711,,,False
channel_inv_0268__resample8k,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0268__clean,5.712,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0268__resample8k.flac,voice_only,,,echofake_bonafide_0343,,,,,,,,,,,,,,,,channel_inv_0268,resample8k,,,False
channel_inv_0269__clean,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,6.56,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0269__clean.flac,voice_only,,,echofake_fake_0530,,,,,,,,,,,,,,,,channel_inv_0269,clean,,,False
channel_inv_0269__random_bandpass,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0269__clean,6.56,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0269__random_bandpass.flac,voice_only,,,echofake_fake_0530,,,,,,,,,,,,,,,,channel_inv_0269,random_bandpass,,,False
channel_inv_0269__mulaw_numpy,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0269__clean,6.56,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0269__mulaw_numpy.flac,voice_only,,,echofake_fake_0530,,,,,,,,,,,,,,,,channel_inv_0269,mulaw_numpy,,,False
channel_inv_0270__clean,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,4.096,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0270__clean.flac,voice_only,,,echofake_replay_bonafide_1367,,,,,,,,,,,,,,,,channel_inv_0270,clean,,,False
channel_inv_0270__mulaw_numpy,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0270__clean,4.096,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0270__mulaw_numpy.flac,voice_only,,,echofake_replay_bonafide_1367,,,,,,,,,,,,,,,,channel_inv_0270,mulaw_numpy,,,False
channel_inv_0270__fft_narrowband,0,0.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0270__clean,4.096,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0270__fft_narrowband.flac,voice_only,,,echofake_replay_bonafide_1367,,,,,,,,,,,,,,,,channel_inv_0270,fft_narrowband,,,False
channel_inv_0271__clean,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,,8.021,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0271__clean.flac,voice_only,,,echofake_replay_fake_1939,,,,,,,,,,,,,,,,channel_inv_0271,clean,,,False
channel_inv_0271__fft_narrowband,1,1.0,,1,0,voice,,,,,,,,,,,,,,,,,,,,,,,,channel_inv_0271__clean,8.021,,channel_invariant_factorial_train_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0271__fft_narrowband.flac,voice_only,,,echofake_replay_fake_1939,,,,,,,,,,,,,,,,channel_inv_0271,fft_narrowband,,,False
