DATASET,ID,MIXTURE_ID,MUSIC_SOURCE_ID,CHANNEL,MUSIC_FAKE,VOICE_PRESENT,MUSIC_SOURCE,MUSIC_GENERATOR,MUSIC_GROUP_ID,PATH,AUDIO_SHA256,EAT_VOICE,PANNS_VOICE,EAT_MUSIC,PANNS_MUSIC,LEARNED_VOICE_PRESENT,BOTH_VOICE_REVIEW,SEMANTIC_LEARNED_DISAGREEMENT
channel_invariant_factorial_train_v1,channel_inv_0162__clean,channel_inv_0162,mgm_real_0210,clean,0.0,0,FMA,real,146879,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0162__clean.flac,be8b9982bf0882b244487912901aabd743743e28795ec4bfb1e769d7c0727d24,0.024775447323918343,0.05641288682818413,0.8305384516716003,0.9122843742370605,0.014988952316343784,False,False
channel_invariant_factorial_train_v1,channel_inv_0162__opus_nb_12k,channel_inv_0162,mgm_real_0210,opus_nb_12k,0.0,0,FMA,real,146879,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0162__opus_nb_12k.flac,08af78898eed0ede63d78988911ae9c9b0520473429a5660ea8de1b5eb8c9292,0.028130803257226944,0.11197729408740997,0.9114187359809875,0.9544626474380493,0.006832576356828213,False,False
channel_invariant_factorial_train_v1,channel_inv_0162__random_bandpass,channel_inv_0162,mgm_real_0210,random_bandpass,0.0,0,FMA,real,146879,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0162__random_bandpass.flac,358812b561c01063a651fb51d55477ea9bc4075d962fa15c2b486639cd3edc00,0.02076544612646103,0.04988717660307884,0.8716438412666321,0.950206458568573,0.002803810639306903,False,False
channel_invariant_factorial_train_v1,channel_inv_0163__clean,channel_inv_0163,mgm_fake_0193,clean,1.0,0,SONICS-udio,udio-120s,sonics_5458,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0163__clean.flac,2545ac3efe1bce74a3daea278aa6816497a0dc041df4ee66532a036d12194ee3,0.10001318901777267,0.26600050926208496,0.8902128338813782,0.8449435234069824,0.006062157917767763,False,False
channel_invariant_factorial_train_v1,channel_inv_0163__fft_narrowband,channel_inv_0163,mgm_fake_0193,fft_narrowband,1.0,0,SONICS-udio,udio-120s,sonics_5458,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0163__fft_narrowband.flac,eaa299d8e91db8c20c02ab03eb8586c2e9a26547263be3d68b970d0f31e757d8,0.5060468316078186,0.782001793384552,0.940580427646637,0.9279070496559143,0.006773686036467552,True,True
channel_invariant_factorial_train_v1,channel_inv_0163__packetloss_opus_nb,channel_inv_0163,mgm_fake_0193,packetloss_opus_nb,1.0,0,SONICS-udio,udio-120s,sonics_5458,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0163__packetloss_opus_nb.flac,002bb320e1ce05cdd69b8138eca77de9bcab516ed2fbaf060d353cd571242315,0.32309582829475403,0.2654288113117218,0.9429803490638733,0.935801088809967,0.015202485956251621,False,False
channel_invariant_factorial_train_v1,channel_inv_0164__clean,channel_inv_0164,mgm_real_0157,clean,0.0,0,FMA,real,110448,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0164__clean.flac,12933bccbd08b1b9fdf24b79e1773ecb366d3d8b125614cb77d9fe55b24986dd,0.11800636351108551,0.11956403404474258,0.94882732629776,0.9099924564361572,0.5665662884712219,False,False
channel_invariant_factorial_train_v1,channel_inv_0164__mulaw_numpy,channel_inv_0164,mgm_real_0157,mulaw_numpy,0.0,0,FMA,real,110448,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0164__mulaw_numpy.flac,f59a9aa222f35a239abcadd64113c371a643741ecd4d5ea1519dfd17abcdcbf0,0.11537908762693405,0.14325357973575592,0.896647036075592,0.922035813331604,0.18530328571796417,False,False
channel_invariant_factorial_train_v1,channel_inv_0164__fft_narrowband,channel_inv_0164,mgm_real_0157,fft_narrowband,0.0,0,FMA,real,110448,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0164__fft_narrowband.flac,81c581858990ecfd9fb62d2cdf4912ef354f04d7fae8c0ffbdeb023bff7e16d6,0.11179916560649872,0.12540937960147858,0.8955557346343994,0.9425789713859558,0.171606183052063,False,False
channel_invariant_factorial_train_v1,channel_inv_0165__clean,channel_inv_0165,mgm_fake_0139,clean,1.0,0,SONICS-suno,chirp-v3.5,sonics_3764,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0165__clean.flac,d4d2286a36c30c90ec1fc72ab0012dab1d49969aedb072b61177571e60ba720d,0.24434448778629303,0.19389930367469788,0.8657272458076477,0.8012925982475281,0.04765021800994873,False,False
channel_invariant_factorial_train_v1,channel_inv_0165__opus_nb_8k,channel_inv_0165,mgm_fake_0139,opus_nb_8k,1.0,0,SONICS-suno,chirp-v3.5,sonics_3764,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0165__opus_nb_8k.flac,0f1e9bc3764746329411955508ce0267b7e3b2f0f554d185e0398867b99eb8d8,0.5444037318229675,0.2900707423686981,0.8995266556739807,0.8412710428237915,0.11768833547830582,False,False
channel_invariant_factorial_train_v1,channel_inv_0165__opus_nb_12k,channel_inv_0165,mgm_fake_0139,opus_nb_12k,1.0,0,SONICS-suno,chirp-v3.5,sonics_3764,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0165__opus_nb_12k.flac,41af0eeeff152d28813b6d96d697a4f23fb5fe3843d2254109aa69c3358b6453,0.39921191334724426,0.19726933538913727,0.9190014004707336,0.8511380553245544,0.07644384354352951,False,False
channel_invariant_factorial_train_v1,channel_inv_0166__clean,channel_inv_0166,mgm_real_0129,clean,0.0,0,FMA,real,046842,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0166__clean.flac,840ae39e8d9034966b1e3272794cfda71449715daa076b7b194cc98d5ae19e90,0.05634944885969162,0.1508815586566925,0.938545823097229,0.8910042643547058,0.061199851334095,False,False
channel_invariant_factorial_train_v1,channel_inv_0166__resample8k,channel_inv_0166,mgm_real_0129,resample8k,0.0,0,FMA,real,046842,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0166__resample8k.flac,b4e55013f95599b45ecfe385345f828b9c172c6904178f50a1962508d179ef5a,0.07592285424470901,0.17258119583129883,0.9260221719741821,0.8854401111602783,0.004157268442213535,False,False
channel_invariant_factorial_train_v1,channel_inv_0166__pstn_bandpass,channel_inv_0166,mgm_real_0129,pstn_bandpass,0.0,0,FMA,real,046842,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0166__pstn_bandpass.flac,37c2ab30d0689ff714a71c9b285bfcabf42b7aaee349fbd36bed3b4a47cb8a03,0.3780423700809479,0.4171271026134491,0.9222813248634338,0.8778055310249329,0.0038900566287338734,False,False
channel_invariant_factorial_train_v1,channel_inv_0167__clean,channel_inv_0167,mgm_fake_0111,clean,1.0,0,SONICS-suno,chirp-v3.5,sonics_162,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0167__clean.flac,95530627427bafe5dd6d3f4283cd2fb21f692e9a72a8d735cc28029ecf750da4,0.03493357449769974,0.03638859838247299,0.8157532215118408,0.9008371233940125,0.013245387934148312,False,False
channel_invariant_factorial_train_v1,channel_inv_0167__resample8k,channel_inv_0167,mgm_fake_0111,resample8k,1.0,0,SONICS-suno,chirp-v3.5,sonics_162,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0167__resample8k.flac,f96e7a1baceeb5e46bfe01ab0cc95458d8bc69c9d1e74d52931cc7a948f4928a,0.024760497733950615,0.059795163571834564,0.8331591486930847,0.860206127166748,0.005774904973804951,False,False
channel_invariant_factorial_train_v1,channel_inv_0167__pstn_bandpass,channel_inv_0167,mgm_fake_0111,pstn_bandpass,1.0,0,SONICS-suno,chirp-v3.5,sonics_162,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0167__pstn_bandpass.flac,de95562edc0b365891dce14edb647615216f901af0466449931553e2957bf165,0.1391635537147522,0.11047039926052094,0.9243292808532715,0.91204434633255,0.008002105168998241,False,False
channel_invariant_factorial_train_v1,channel_inv_0168__clean,channel_inv_0168,mgm_real_0164,clean,0.0,0,FMA,real,067638,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0168__clean.flac,997f4d5d8720f15b5cf3bd712f6daaaac084041354a1571d8f085703195f765b,0.013761075213551521,0.02160164900124073,0.9343859553337097,0.9129620790481567,0.021225005388259888,False,False
channel_invariant_factorial_train_v1,channel_inv_0168__pstn_bandpass,channel_inv_0168,mgm_real_0164,pstn_bandpass,0.0,0,FMA,real,067638,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0168__pstn_bandpass.flac,59f961182944cf6335e82af1132bb64a4c61d1f3e5615725e3d618e166f1e30f,0.05375560745596886,0.025470776483416557,0.9497758150100708,0.9447906017303467,0.00399401318281889,False,False
channel_invariant_factorial_train_v1,channel_inv_0168__g711_ulaw,channel_inv_0168,mgm_real_0164,g711_ulaw,0.0,0,FMA,real,067638,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0168__g711_ulaw.flac,bab0792ce38afc9419a4e7682f7cc0e50869978af22985bb64bc3216aa4d9eac,0.0751028060913086,0.028110429644584656,0.9649891257286072,0.917996883392334,0.00273138633929193,False,False
channel_invariant_factorial_train_v1,channel_inv_0169__clean,channel_inv_0169,mgm_fake_0077,clean,1.0,0,SONICS-udio,udio-120s,sonics_1985,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0169__clean.flac,3f8a34d6644797ad087512831941261dde543e884b475310b2a735dae1383531,0.04201097413897514,0.22450260818004608,0.814195454120636,0.8686397671699524,0.01790177822113037,False,False
channel_invariant_factorial_train_v1,channel_inv_0169__random_bandpass,channel_inv_0169,mgm_fake_0077,random_bandpass,1.0,0,SONICS-udio,udio-120s,sonics_1985,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0169__random_bandpass.flac,1eecea5fd035112a1edf665533e7b55bfb6157ea3c3a3efe5a0621c80cecbe32,0.6634742617607117,0.7649410367012024,0.9276461601257324,0.8593712449073792,0.004389641340821981,True,True
channel_invariant_factorial_train_v1,channel_inv_0169__mulaw_numpy,channel_inv_0169,mgm_fake_0077,mulaw_numpy,1.0,0,SONICS-udio,udio-120s,sonics_1985,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0169__mulaw_numpy.flac,53e086bb23548f542c5dd71be4f426488d9c565eac6793ed1fbc269b5213714a,0.5098421573638916,0.40745362639427185,0.9251497983932495,0.8492758870124817,0.00637678150087595,False,False
channel_invariant_factorial_train_v1,channel_inv_0170__clean,channel_inv_0170,mgm_real_0003,clean,0.0,0,FMA,real,116345,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0170__clean.flac,1fa54900c9020195c2770f125664a47049456520b356b2766b929c5c1fc483fa,0.06867003440856934,0.3535851836204529,0.7875819802284241,0.7519426941871643,0.2985305190086365,False,False
channel_invariant_factorial_train_v1,channel_inv_0170__g726_24k,channel_inv_0170,mgm_real_0003,g726_24k,0.0,0,FMA,real,116345,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0170__g726_24k.flac,73485e05b8928c7d6c57b80f9cc58218361f6399cf66fe51a0af393f8161cef1,0.3074612617492676,0.3392333388328552,0.6894091367721558,0.5360241532325745,0.0061868480406701565,False,False
channel_invariant_factorial_train_v1,channel_inv_0170__opus_nb_8k,channel_inv_0170,mgm_real_0003,opus_nb_8k,0.0,0,FMA,real,116345,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0170__opus_nb_8k.flac,6ccf623eb695e46320cdf39b85b58bcce3e2336017170d776f7129ffe80bf483,0.14549705386161804,0.2629610002040863,0.51430743932724,0.06962818652391434,0.04858427867293358,False,False
channel_invariant_factorial_train_v1,channel_inv_0171__clean,channel_inv_0171,mgm_fake_0239,clean,1.0,0,SONICS-suno,chirp-v3.5,sonics_1432,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0171__clean.flac,e3d230fd6bde7e09f89cb75401a3c94a42046cba2a5b81786546949eda8d145b,0.035160914063453674,0.1282745897769928,0.8451850414276123,0.8569858074188232,0.02733589895069599,False,False
channel_invariant_factorial_train_v1,channel_inv_0171__g711_alaw,channel_inv_0171,mgm_fake_0239,g711_alaw,1.0,0,SONICS-suno,chirp-v3.5,sonics_1432,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0171__g711_alaw.flac,ee5f5a5e6a278978f19ce55aa28164d3bb23dc20f451fe424f1c6869ba0b5751,0.05301117151975632,0.11258590221405029,0.9530114531517029,0.8903935551643372,0.017639240249991417,False,False
channel_invariant_factorial_train_v1,channel_inv_0171__g726_24k,channel_inv_0171,mgm_fake_0239,g726_24k,1.0,0,SONICS-suno,chirp-v3.5,sonics_1432,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0171__g726_24k.flac,ff2d94a9fa491cb3a78d29fc3f7f0d3f8c603f6d17e88ddf9362cb45273a716a,0.07063507288694382,0.1332067847251892,0.9670892953872681,0.9115223288536072,0.017424041405320168,False,False
channel_invariant_factorial_train_v1,channel_inv_0172__clean,channel_inv_0172,mgm_real_0015,clean,0.0,0,FMA,real,068851,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0172__clean.flac,049219b6dbc043918a9ef94d5c1c77ddc66be9e4c8c79bc36a1c1323a24e4ef5,0.011379054747521877,0.01900266483426094,0.7081935405731201,0.7691285014152527,0.0904640331864357,False,False
channel_invariant_factorial_train_v1,channel_inv_0172__g711_ulaw,channel_inv_0172,mgm_real_0015,g711_ulaw,0.0,0,FMA,real,068851,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0172__g711_ulaw.flac,bed27309d5c10363ba125a3ad5f251913c8cabd778d08e111121c12341431ec3,0.007961075752973557,0.015401163138449192,0.7025266885757446,0.7674901485443115,0.006838750094175339,False,False
channel_invariant_factorial_train_v1,channel_inv_0172__g711_alaw,channel_inv_0172,mgm_real_0015,g711_alaw,0.0,0,FMA,real,068851,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0172__g711_alaw.flac,fda67cd96d01a98f8aef323c6110a46c4f274c0c49c7d3cd741b91afc7d62747,0.008368846029043198,0.015476654283702374,0.6994631290435791,0.7749067544937134,0.0063345348462462425,False,False
channel_invariant_factorial_train_v1,channel_inv_0173__clean,channel_inv_0173,mgm_fake_0025,clean,1.0,0,SONICS-udio,udio-120s,sonics_335,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0173__clean.flac,7fa5405439423e864b5066fcc1069f0f7f33f3df16cf72bccf1f6313177764b9,0.5613711476325989,0.2044670581817627,0.9566308856010437,0.895702600479126,0.012200591154396534,False,False
channel_invariant_factorial_train_v1,channel_inv_0173__random_bandpass,channel_inv_0173,mgm_fake_0025,random_bandpass,1.0,0,SONICS-udio,udio-120s,sonics_335,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0173__random_bandpass.flac,3bfb2d5b8cea73d2427ebef989a8abfb961bb6d66a1647ced26c016fe982f86b,0.4103028178215027,0.7010484337806702,0.9689623117446899,0.8608677387237549,0.014136509038507938,False,False
channel_invariant_factorial_train_v1,channel_inv_0173__mulaw_numpy,channel_inv_0173,mgm_fake_0025,mulaw_numpy,1.0,0,SONICS-udio,udio-120s,sonics_335,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0173__mulaw_numpy.flac,dbe7e26636039f1b7408515fd2494fa011c6a122a7975b5a85b2a0517e03acb4,0.4155616760253906,0.6943066716194153,0.9679874181747437,0.8533641695976257,0.013957429677248001,False,False
channel_invariant_factorial_train_v1,channel_inv_0174__clean,channel_inv_0174,mgm_real_0079,clean,0.0,0,FMA,real,043022,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0174__clean.flac,8894a4ad0a534630dbd8fc88e547e5925d592d72ca7b82dec4cac1df36ab5a84,0.045078761875629425,0.14005258679389954,0.8975203037261963,0.8666666746139526,0.08047275245189667,False,False
channel_invariant_factorial_train_v1,channel_inv_0174__opus_nb_8k,channel_inv_0174,mgm_real_0079,opus_nb_8k,0.0,0,FMA,real,043022,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0174__opus_nb_8k.flac,15d02456679a1ac9b25d2e4a40eaddc4465cf5e4118d53ecbfc4ca1f3fdc7eac,0.2848970293998718,0.1935180127620697,0.938737690448761,0.8530915379524231,0.027098825201392174,False,False
channel_invariant_factorial_train_v1,channel_inv_0174__opus_nb_12k,channel_inv_0174,mgm_real_0079,opus_nb_12k,0.0,0,FMA,real,043022,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0174__opus_nb_12k.flac,38da22b249c68c66911416672bbdd2ac89a1ec8544faccc1c84734e8c5fea152,0.21784472465515137,0.49523502588272095,0.9478384256362915,0.9162055850028992,0.04146980494260788,False,False
channel_invariant_factorial_train_v1,channel_inv_0175__clean,channel_inv_0175,mgm_fake_0075,clean,1.0,0,SONICS-udio,udio-120s,sonics_2745,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0175__clean.flac,8368282b3902962aaf82dde1c941322a1ea957fc0762e905ca3ba39ba6765b1d,0.7579816579818726,0.7579270601272583,0.9534741044044495,0.9224955439567566,0.0037671776954084635,True,True
channel_invariant_factorial_train_v1,channel_inv_0175__g711_ulaw,channel_inv_0175,mgm_fake_0075,g711_ulaw,1.0,0,SONICS-udio,udio-120s,sonics_2745,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0175__g711_ulaw.flac,07414fc5ae9066a9e9faf5b9194892a2cf21d56832755394681e1073bb9a4da4,0.5647627115249634,0.7675055265426636,0.9589964747428894,0.922094464302063,0.004788051825016737,True,True
channel_invariant_factorial_train_v1,channel_inv_0175__g711_alaw,channel_inv_0175,mgm_fake_0075,g711_alaw,1.0,0,SONICS-udio,udio-120s,sonics_2745,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0175__g711_alaw.flac,e0fdf90446988a580eba49264eb4304cac903f151ffc7c2a3e79bc7111357590,0.5645435452461243,0.7692193984985352,0.959014892578125,0.9154977798461914,0.004740031901746988,True,True
channel_invariant_factorial_train_v1,channel_inv_0176__clean,channel_inv_0176,mgm_real_0007,clean,0.0,0,FMA,real,120194,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0176__clean.flac,6428dc4f8b303dbbe9a8359e26edb1c28b953cc60311351922cce5984987d95c,0.013626808300614357,0.07386007159948349,0.9376177191734314,0.8913240432739258,0.10263486951589584,False,False
channel_invariant_factorial_train_v1,channel_inv_0176__pstn_bandpass,channel_inv_0176,mgm_real_0007,pstn_bandpass,0.0,0,FMA,real,120194,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0176__pstn_bandpass.flac,d45822935f61825889dcf1fc2ecd63be8c0866a2945d5a9f22658dba850f2bf7,0.010793833993375301,0.039853524416685104,0.9614829421043396,0.9513362646102905,0.04325386509299278,False,False
channel_invariant_factorial_train_v1,channel_inv_0176__g711_ulaw,channel_inv_0176,mgm_real_0007,g711_ulaw,0.0,0,FMA,real,120194,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0176__g711_ulaw.flac,c0fd70af3c93ccf813178c0223ec634e80436b2a16c3076af63d53d0fc2f2377,0.011571749113500118,0.0536743625998497,0.9595323801040649,0.9377642869949341,0.025298580527305603,False,False
channel_invariant_factorial_train_v1,channel_inv_0177__clean,channel_inv_0177,mgm_fake_0221,clean,1.0,0,SONICS-udio,udio-120s,sonics_1996,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0177__clean.flac,aaa817827f4d985a2b90cbcbe578ffdb63dffde8d59a2b4a1e1d7a74cd4c844a,0.12694495916366577,0.7556489706039429,0.9514658451080322,0.8599436283111572,0.005990742240101099,False,False
channel_invariant_factorial_train_v1,channel_inv_0177__g726_24k,channel_inv_0177,mgm_fake_0221,g726_24k,1.0,0,SONICS-udio,udio-120s,sonics_1996,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0177__g726_24k.flac,859a0c06e0fcf5808e63899c421b480d8dcc2460aee9b9400b7b9ed39931beab,0.3481470048427582,0.7627192735671997,0.9495612978935242,0.8168743848800659,0.009667787700891495,False,False
channel_invariant_factorial_train_v1,channel_inv_0177__opus_nb_8k,channel_inv_0177,mgm_fake_0221,opus_nb_8k,1.0,0,SONICS-udio,udio-120s,sonics_1996,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0177__opus_nb_8k.flac,87f824a5386286d3b2e600ef816d29c0394c8c6dd0c9e30ea051c7a494002db6,0.6445247530937195,0.8813338875770569,0.9404543042182922,0.767189085483551,0.020990924909710884,True,True
channel_invariant_factorial_train_v1,channel_inv_0178__clean,channel_inv_0178,mgm_real_0025,clean,0.0,0,FMA,real,126234,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0178__clean.flac,f4c93f1e6069c9a936843b9beb4b8e06b6c19b324ea9e519b7027e1f7d4326f9,0.7045532464981079,0.8760330677032471,0.7211586833000183,0.8722115755081177,0.6098998188972473,True,False
channel_invariant_factorial_train_v1,channel_inv_0178__opus_nb_8k,channel_inv_0178,mgm_real_0025,opus_nb_8k,0.0,0,FMA,real,126234,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0178__opus_nb_8k.flac,8a9727ba338897ddd23eef6c897eb05437ab983952e6c856ac6c03343418e329,0.7641198039054871,0.828992486000061,0.8141353726387024,0.8225343823432922,0.46490612626075745,True,True
channel_invariant_factorial_train_v1,channel_inv_0178__opus_nb_12k,channel_inv_0178,mgm_real_0025,opus_nb_12k,0.0,0,FMA,real,126234,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0178__opus_nb_12k.flac,51bab91b4f7dd31116adcabf599e2db649efa3029a32755b46047a37d5843eee,0.7915733456611633,0.8409389853477478,0.826174259185791,0.8855469226837158,0.677401602268219,True,False
channel_invariant_factorial_train_v1,channel_inv_0179__clean,channel_inv_0179,mgm_fake_0017,clean,1.0,0,SONICS-udio,udio-120s,sonics_528,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0179__clean.flac,d236671aa000435e7e90d416be6be999299f9990a617335bb921f3dc449a3588,0.06521818041801453,0.12208038568496704,0.880982518196106,0.8911218643188477,0.007183489855378866,False,False
channel_invariant_factorial_train_v1,channel_inv_0179__g726_24k,channel_inv_0179,mgm_fake_0017,g726_24k,1.0,0,SONICS-udio,udio-120s,sonics_528,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0179__g726_24k.flac,f607cc43a5ff42ceb5faa7bd46e5554f1c1283bf0b052f289ce7906cf78bf963,0.12827101349830627,0.14273419976234436,0.947198748588562,0.8987219929695129,0.009503094479441643,False,False
channel_invariant_factorial_train_v1,channel_inv_0179__opus_nb_8k,channel_inv_0179,mgm_fake_0017,opus_nb_8k,1.0,0,SONICS-udio,udio-120s,sonics_528,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0179__opus_nb_8k.flac,62533d03e3c2e3fb0828795befeb703b995a2102b812bf513cf7fb89e6246d61,0.16386567056179047,0.24546051025390625,0.9426895976066589,0.811813235282898,0.011266391724348068,False,False
channel_invariant_factorial_train_v1,channel_inv_0180__clean,channel_inv_0180,mgm_real_0017,clean,0.0,0,FMA,real,122397,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0180__clean.flac,15106d614c1478466ceccea3950d82493d15e1caeea868b1f1eebe93657c5587,0.23289769887924194,0.36454156041145325,0.9316869974136353,0.8826674818992615,0.24344699084758759,False,False
channel_invariant_factorial_train_v1,channel_inv_0180__opus_nb_12k,channel_inv_0180,mgm_real_0017,opus_nb_12k,0.0,0,FMA,real,122397,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0180__opus_nb_12k.flac,18188fb072bdea3d3266b317ddd20d48e68424a805cb236c173d6eb650b35435,0.062416352331638336,0.1601887196302414,0.9682294130325317,0.9137852787971497,0.00920233316719532,False,False
channel_invariant_factorial_train_v1,channel_inv_0180__random_bandpass,channel_inv_0180,mgm_real_0017,random_bandpass,0.0,0,FMA,real,122397,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0180__random_bandpass.flac,a8bf544346c87ba9633963d397582dae50f47b0c37e2fb4c6f0a8596b7d3c6f4,0.12432815879583359,0.23655982315540314,0.944840133190155,0.9250054359436035,0.014481098391115665,False,False
channel_invariant_factorial_train_v1,channel_inv_0181__clean,channel_inv_0181,mgm_fake_0062,clean,1.0,0,SONICS-udio,udio-120s,sonics_2523,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/channel_invariant_factorial_train_v1/audio/channel_inv_0181__clean.flac,73858e8befd8483543febcec2e9bcd283563b1910a8a21d52e77bcdf06b608cc,0.5266783833503723,0.23408645391464233,0.8257009983062744,0.8890020251274109,0.02064366638660431,False,False
