ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,MIX_MODE,COMPONENT_CASE,EVAL_CELL,CHANNEL,SPLIT,VOICE_SOURCE_ID,VOICE_GENERATOR,VOICE_SPEAKER,MUSIC_SOURCE_ID,MUSIC_GENERATOR,MUSIC_GROUP_ID,SNR_DB,OVERLAP_FRACTION,ORDER,DURATION,FILE_EXTENSION
factorial_0727,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,noisy_flac,holdout,voice_real_byungchul_extra_02,bonafide,byungchul,efp_fake_098077_audioldm_05,audioldm,fma_098077,,,music_first,14.999,.flac
factorial_0728,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,clean_flac,holdout,voice_real_jian_target_00,bonafide,jian,efp_fake_145918_mubert_08,mubert,fma_145918,,,voice_first,14.686,.flac
factorial_0729,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,stereo_wav,holdout,voice_real_jian_extra_02,bonafide,jian,efp_fake_061493_songgen_08,songgen,fma_061493,,,voice_first,13.462,.wav
factorial_0730,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,mp3_64k,holdout,voice_real_jihye_target_00,bonafide,jihye,efp_fake_145918_elevenlabs_07,elevenlabs,fma_145918,,,music_first,15.527,.mp3
factorial_0731,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,ogg_48k,holdout,voice_real_byungchul_target_00,bonafide,byungchul,efp_fake_145918_brev_03,brev,fma_145918,,,voice_first,15.758,.ogg
factorial_0732,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,telephone_flac,holdout,voice_real_jihye_extra_00,bonafide,jihye,efp_fake_145918_udio_15,udio,fma_145918,,,music_first,14.007,.flac
factorial_0733,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,noisy_flac,holdout,voice_real_minji_extra_01,bonafide,minji,efp_fake_145918_suno_13,suno,fma_145918,,,music_first,18.264,.flac
factorial_0734,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,clean_flac,holdout,voice_real_byungchul_extra_01,bonafide,byungchul,efp_fake_145918_producer_11,producer,fma_145918,,,music_first,19.699,.flac
factorial_0735,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,stereo_wav,holdout,voice_real_minji_extra_00,bonafide,minji,efp_fake_145918_udio_16,udio,fma_145918,,,voice_first,13.359,.wav
factorial_0736,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,mp3_64k,holdout,voice_real_minji_extra_00,bonafide,minji,efp_fake_145918_brev_03,brev,fma_145918,,,music_first,13.359,.mp3
factorial_0737,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,ogg_48k,holdout,voice_real_jihye_extra_00,bonafide,jihye,efp_fake_145918_suno_14,suno,fma_145918,,,voice_first,14.307,.ogg
factorial_0738,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,telephone_flac,holdout,voice_real_jian_target_00,bonafide,jian,efp_fake_145918_suno_13,suno,fma_145918,,,voice_first,14.686,.flac
factorial_0739,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,noisy_flac,holdout,voice_real_byungchul_extra_01,bonafide,byungchul,efp_fake_098077_stableaudio_13,stableaudio,fma_098077,,,music_first,19.399,.flac
factorial_0740,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,clean_flac,holdout,voice_real_byungchul_extra_01,bonafide,byungchul,efp_fake_098077_stableaudio_12,stableaudio,fma_098077,,,music_first,19.699,.flac
factorial_0741,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,stereo_wav,holdout,voice_real_minji_extra_00,bonafide,minji,efp_fake_130129_acestep_00,acestep,fma_130129,,,music_first,13.059,.wav
factorial_0742,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,mp3_64k,holdout,voice_real_jihye_target_00,bonafide,jihye,efp_fake_061493_songgen_08,songgen,fma_061493,,,music_first,15.527,.mp3
factorial_0743,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,ogg_48k,holdout,voice_real_jihye_extra_01,bonafide,jihye,efp_fake_061493_audioldm_02,audioldm,fma_061493,,,music_first,14.525,.ogg
factorial_0744,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,telephone_flac,holdout,voice_real_jian_extra_02,bonafide,jian,efp_fake_098077_audioldm_03,audioldm,fma_098077,,,music_first,13.762,.flac
factorial_0745,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,noisy_flac,holdout,voice_real_minji_target_01,bonafide,minji,efp_fake_107616_audioldm_01,audioldm,fma_107616,,,music_first,17.376,.flac
factorial_0746,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,clean_flac,holdout,voice_real_byungchul_target_01,bonafide,byungchul,efp_fake_145918_brev_03,brev,fma_145918,,,voice_first,13.61,.flac
factorial_0747,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,stereo_wav,holdout,voice_real_jian_extra_00,bonafide,jian,efp_fake_061493_songgen_08,songgen,fma_061493,,,music_first,17.77,.wav
factorial_0748,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,mp3_64k,holdout,voice_real_minji_extra_02,bonafide,minji,efp_fake_145918_suno_13,suno,fma_145918,,,voice_first,19.559,.mp3
factorial_0749,1,0.0,1.0,1,1,mixed,sequential,voice_real__music_fake,sequential__voice_real__music_fake,ogg_48k,holdout,voice_real_hayoon_extra_00,bonafide,hayoon,efp_fake_127297_songgen_07,songgen,fma_127297,,,music_first,12.572,.ogg
factorial_0750,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,telephone_flac,holdout,voice_fake_f5tts_v1_base_jian_target_01,f5tts_v1_base,jian,efp_extra_real_140421,real,fma_140421,,,voice_first,12.0,.flac
factorial_0751,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,noisy_flac,holdout,voice_fake_cosyvoice3_0.5b_byungchul_target_00,cosyvoice3_0.5b,byungchul,efp_extra_real_069211,real,fma_069211,,,voice_first,19.08,.flac
factorial_0752,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,clean_flac,holdout,voice_fake_f5tts_v1_base_minji_target_02,f5tts_v1_base,minji,efp_extra_real_087186,real,fma_087186,,,music_first,15.488,.flac
factorial_0753,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,stereo_wav,holdout,voice_fake_qwen3tts_finetuned_1.7b_byungchul_target_00,qwen3tts_finetuned_1.7b,byungchul,efp_extra_real_135043,real,fma_135043,,,music_first,15.86,.wav
factorial_0754,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,mp3_64k,holdout,voice_fake_cosyvoice3_0.5b_jihye_target_02,cosyvoice3_0.5b,jihye,efp_extra_real_115767,real,fma_115767,,,music_first,20.0,.mp3
factorial_0755,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,ogg_48k,holdout,voice_fake_qwen3tts_finetuned_1.7b_hayoon_target_00,qwen3tts_finetuned_1.7b,hayoon,efp_extra_real_087186,real,fma_087186,,,voice_first,17.22,.ogg
factorial_0756,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,telephone_flac,holdout,voice_fake_qwen3tts_custom_0.6b_byungchul_target_01,qwen3tts_custom_0.6b,byungchul,efp_real_130129,real,fma_130129,,,voice_first,13.96,.flac
factorial_0757,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,noisy_flac,holdout,voice_fake_qwen3tts_custom_0.6b_jihye_target_00,qwen3tts_custom_0.6b,jihye,efp_real_145918,real,fma_145918,,,music_first,12.6,.flac
factorial_0758,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,clean_flac,holdout,voice_fake_qwen3tts_finetuned_1.7b_minji_target_00,qwen3tts_finetuned_1.7b,minji,efp_extra_real_121320,real,fma_121320,,,music_first,16.8,.flac
factorial_0759,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,stereo_wav,holdout,voice_fake_qwen3tts_custom_0.6b_hayoon_target_01,qwen3tts_custom_0.6b,hayoon,efp_extra_real_032326,real,fma_032326,,,voice_first,13.94,.wav
factorial_0760,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,mp3_64k,holdout,voice_fake_qwen3tts_custom_0.6b_byungchul_target_01,qwen3tts_custom_0.6b,byungchul,efp_extra_real_041568,real,fma_041568,,,music_first,14.26,.mp3
factorial_0761,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,ogg_48k,holdout,voice_fake_qwen3tts_custom_0.6b_jian_target_01,qwen3tts_custom_0.6b,jian,efp_extra_real_133446,real,fma_133446,,,voice_first,12.92,.ogg
factorial_0762,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,telephone_flac,holdout,voice_fake_qwen3tts_finetuned_1.7b_jihye_target_00,qwen3tts_finetuned_1.7b,jihye,efp_real_127297,real,fma_127297,,,music_first,12.0,.flac
factorial_0763,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,noisy_flac,holdout,voice_fake_f5tts_v1_base_jihye_target_00,f5tts_v1_base,jihye,efp_extra_real_068531,real,fma_068531,,,voice_first,12.128,.flac
factorial_0764,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,clean_flac,holdout,voice_fake_cosyvoice3_0.5b_byungchul_target_02,cosyvoice3_0.5b,byungchul,efp_extra_real_142096,real,fma_142096,,,voice_first,17.66,.flac
factorial_0765,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,stereo_wav,holdout,voice_fake_cosyvoice3_0.5b_jihye_target_02,cosyvoice3_0.5b,jihye,efp_real_130129,real,fma_130129,,,voice_first,20.2,.wav
factorial_0766,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,mp3_64k,holdout,voice_fake_qwen3tts_finetuned_1.7b_hayoon_target_02,qwen3tts_finetuned_1.7b,hayoon,efp_extra_real_148032,real,fma_148032,,,music_first,12.2,.mp3
factorial_0767,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,ogg_48k,holdout,voice_fake_qwen3tts_custom_0.6b_jian_target_01,qwen3tts_custom_0.6b,jian,efp_extra_real_144544,real,fma_144544,,,music_first,12.72,.ogg
factorial_0768,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,telephone_flac,holdout,voice_fake_qwen3tts_finetuned_1.7b_minji_target_01,qwen3tts_finetuned_1.7b,minji,efp_extra_real_126220,real,fma_126220,,,voice_first,16.12,.flac
factorial_0769,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,noisy_flac,holdout,voice_fake_cosyvoice3_0.5b_hayoon_target_00,cosyvoice3_0.5b,hayoon,efp_real_072070,real,fma_072070,,,music_first,18.14,.flac
factorial_0770,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,clean_flac,holdout,voice_fake_qwen3tts_custom_0.6b_jihye_target_02,qwen3tts_custom_0.6b,jihye,efp_extra_real_011781,real,fma_011781,,,voice_first,20.0,.flac
factorial_0771,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,stereo_wav,holdout,voice_fake_f5tts_v1_base_hayoon_target_01,f5tts_v1_base,hayoon,efp_extra_real_069768,real,fma_069768,,,voice_first,12.5,.wav
factorial_0772,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,mp3_64k,holdout,voice_fake_cosyvoice3_0.5b_hayoon_target_00,cosyvoice3_0.5b,hayoon,efp_extra_real_087186,real,fma_087186,,,voice_first,17.84,.mp3
factorial_0773,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,ogg_48k,holdout,voice_fake_qwen3tts_finetuned_1.7b_jihye_target_00,qwen3tts_finetuned_1.7b,jihye,efp_extra_real_084095,real,fma_084095,,,voice_first,12.2,.ogg
factorial_0774,1,1.0,0.0,1,1,mixed,sequential,voice_fake__music_real,sequential__voice_fake__music_real,telephone_flac,holdout,voice_fake_qwen3tts_finetuned_1.7b_minji_target_00,qwen3tts_finetuned_1.7b,minji,efp_extra_real_111871,real,fma_111871,,,music_first,17.3,.flac
factorial_0775,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,noisy_flac,holdout,voice_fake_f5tts_v1_base_hayoon_target_01,f5tts_v1_base,hayoon,efp_fake_145918_diffrhythm_05,diffrhythm,fma_145918,,,voice_first,12.2,.flac
factorial_0776,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,clean_flac,holdout,voice_fake_f5tts_v1_base_jihye_target_01,f5tts_v1_base,jihye,efp_fake_145918_brev_02,brev,fma_145918,,,voice_first,20.5,.flac
factorial_0777,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,stereo_wav,holdout,voice_fake_f5tts_v1_base_minji_target_02,f5tts_v1_base,minji,efp_fake_061491_audioldm_01,audioldm,fma_061491,,,voice_first,15.688,.wav
factorial_0778,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,mp3_64k,holdout,voice_fake_cosyvoice3_0.5b_minji_target_02,cosyvoice3_0.5b,minji,efp_fake_145918_mubert_08,mubert,fma_145918,,,voice_first,19.98,.mp3
factorial_0779,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,ogg_48k,holdout,voice_fake_qwen3tts_custom_0.6b_byungchul_target_00,qwen3tts_custom_0.6b,byungchul,efp_fake_145918_suno_13,suno,fma_145918,,,music_first,14.96,.ogg
factorial_0780,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,telephone_flac,holdout,voice_fake_qwen3tts_finetuned_1.7b_byungchul_target_00,qwen3tts_finetuned_1.7b,byungchul,efp_fake_098077_stableaudio_14,stableaudio,fma_098077,,,voice_first,15.56,.flac
factorial_0781,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,noisy_flac,holdout,voice_fake_qwen3tts_finetuned_1.7b_hayoon_target_02,qwen3tts_finetuned_1.7b,hayoon,efp_fake_145918_elevenlabs_06,elevenlabs,fma_145918,,,voice_first,12.5,.flac
factorial_0782,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,clean_flac,holdout,voice_fake_f5tts_v1_base_byungchul_target_02,f5tts_v1_base,byungchul,efp_fake_145918_mubert_08,mubert,fma_145918,,,music_first,18.621,.flac
factorial_0783,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,stereo_wav,holdout,voice_fake_f5tts_v1_base_hayoon_target_02,f5tts_v1_base,hayoon,efp_fake_145918_mubert_08,mubert,fma_145918,,,music_first,12.2,.wav
factorial_0784,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,mp3_64k,holdout,voice_fake_f5tts_v1_base_hayoon_target_01,f5tts_v1_base,hayoon,efp_fake_127297_songgen_07,songgen,fma_127297,,,voice_first,12.2,.mp3
factorial_0785,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,ogg_48k,holdout,voice_fake_cosyvoice3_0.5b_hayoon_target_02,cosyvoice3_0.5b,hayoon,efp_fake_145918_suno_14,suno,fma_145918,,,music_first,12.78,.ogg
factorial_0786,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,telephone_flac,holdout,voice_fake_cosyvoice3_0.5b_hayoon_target_01,cosyvoice3_0.5b,hayoon,efp_fake_145918_brev_02,brev,fma_145918,,,music_first,12.5,.flac
factorial_0787,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,noisy_flac,holdout,voice_fake_qwen3tts_custom_0.6b_minji_target_01,qwen3tts_custom_0.6b,minji,efp_fake_107616_diffrhythm_02,diffrhythm,fma_107616,,,music_first,18.52,.flac
factorial_0788,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,clean_flac,holdout,voice_fake_qwen3tts_custom_0.6b_minji_target_02,qwen3tts_custom_0.6b,minji,efp_fake_145918_producer_11,producer,fma_145918,,,music_first,20.0,.flac
factorial_0789,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,stereo_wav,holdout,voice_fake_qwen3tts_custom_0.6b_byungchul_target_01,qwen3tts_custom_0.6b,byungchul,efp_fake_098077_stableaudio_13,stableaudio,fma_098077,,,voice_first,14.26,.wav
factorial_0790,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,mp3_64k,holdout,voice_fake_qwen3tts_finetuned_1.7b_minji_target_02,qwen3tts_finetuned_1.7b,minji,efp_fake_127297_diffrhythm_03,diffrhythm,fma_127297,,,music_first,18.34,.mp3
factorial_0791,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,ogg_48k,holdout,voice_fake_qwen3tts_finetuned_1.7b_jian_target_00,qwen3tts_finetuned_1.7b,jian,efp_fake_127297_diffrhythm_03,diffrhythm,fma_127297,,,music_first,13.3,.ogg
factorial_0792,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,telephone_flac,holdout,voice_fake_f5tts_v1_base_minji_target_01,f5tts_v1_base,minji,efp_fake_061493_musicgen_06,musicgen,fma_061493,,,music_first,15.488,.flac
factorial_0793,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,noisy_flac,holdout,voice_fake_qwen3tts_custom_0.6b_hayoon_target_02,qwen3tts_custom_0.6b,hayoon,efp_fake_098077_stableaudio_13,stableaudio,fma_098077,,,music_first,13.4,.flac
factorial_0794,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,clean_flac,holdout,voice_fake_cosyvoice3_0.5b_byungchul_target_02,cosyvoice3_0.5b,byungchul,efp_fake_061491_stableaudio_08,stableaudio,fma_061491,,,voice_first,17.16,.flac
factorial_0795,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,stereo_wav,holdout,voice_fake_f5tts_v1_base_minji_target_00,f5tts_v1_base,minji,efp_fake_145918_udio_16,udio,fma_145918,,,voice_first,13.629,.wav
factorial_0796,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,mp3_64k,holdout,voice_fake_cosyvoice3_0.5b_minji_target_00,cosyvoice3_0.5b,minji,efp_fake_098077_acestep_00,acestep,fma_098077,,,voice_first,20.5,.mp3
factorial_0797,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,ogg_48k,holdout,voice_fake_cosyvoice3_0.5b_minji_target_01,cosyvoice3_0.5b,minji,efp_fake_145918_elevenlabs_07,elevenlabs,fma_145918,,,voice_first,16.8,.ogg
factorial_0798,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,telephone_flac,holdout,voice_fake_qwen3tts_custom_0.6b_minji_target_01,qwen3tts_custom_0.6b,minji,efp_fake_061493_diffrhythm_04,diffrhythm,fma_061493,,,music_first,18.82,.flac
factorial_0799,1,1.0,1.0,1,1,mixed,sequential,voice_fake__music_fake,sequential__voice_fake__music_fake,noisy_flac,holdout,voice_fake_cosyvoice3_0.5b_byungchul_target_00,cosyvoice3_0.5b,byungchul,efp_fake_145918_elevenlabs_06,elevenlabs,fma_145918,,,voice_first,19.08,.flac
