ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,VOICE_GENERATOR,MUSIC_GENERATOR,SNR_DB,ORIGINAL_SPLIT,SOURCE_FILE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,EVAL_CELL,CHANNEL,SPLIT,VOICE_SPEAKER,MUSIC_GROUP_ID,OVERLAP_FRACTION,ORDER,DURATION,FILE_EXTENSION,GENERATOR,GROUP_ID,VOCODER,SPEAKER,PARENT_ID,STRESS_VARIANT,CATEGORY,GENDER,AGE,VOICE_SCREEN,MUSIC_SCREEN,FMA_TRACK_ID,ORIGINAL_AUDIO,GENERATION_TYPE,GENRE,BASE_ID,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE,CELL_V57,LAYOUT_V57,CHANNEL_V57,VOICE_GENERATOR_V57,MUSIC_GENERATOR_V57,FILE_FAKE_PROB
mixed_0268__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0508,echoes_fake_0102,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0268__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0268,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9922878742218018
mixed_0269__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0565,echoes_fake_0185,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0269__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0269,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9970707893371582
mixed_0270__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0585,echoes_fake_0342,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0270__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0270,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9934197068214417
mixed_0271__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_bonafide_0135,echoes_fake_0379,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0271__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0271,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.7380433678627014
mixed_0272__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_bonafide_0176,echoes_fake_0052,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0272__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0272,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9749336838722229
mixed_0273__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_bonafide_0157,echoes_fake_0336,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0273__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0273,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9843553304672241
mixed_0274__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0474,echoes_fake_0501,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0274__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0274,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9913342595100403
mixed_0275__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_bonafide_0068,echoes_fake_0517,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0275__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0275,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9575827717781067
mixed_0276__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_bonafide_0046,echoes_fake_0182,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0276__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0276,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9932751655578613
mixed_0277__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_bonafide_0192,echoes_fake_0212,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0277__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0277,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.7253508567810059
mixed_0278__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0427,echoes_fake_0203,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0278__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0278,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9638963937759399
mixed_0279__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0432,echoes_fake_0314,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0279__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0279,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.936265766620636
mixed_0280__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0487,echoes_fake_0307,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0280__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0280,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.8291183114051819
mixed_0281__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0546,echoes_fake_0032,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0281__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0281,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9710448384284973
mixed_0282__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0585,echoes_fake_0383,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0282__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0282,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9878480434417725
mixed_0283__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0482,echoes_fake_0304,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0283__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0283,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.4927181899547577
mixed_0284__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_bonafide_0178,echoes_fake_0219,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0284__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0284,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9931167364120483
mixed_0285__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0425,echoes_fake_0424,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0285__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0285,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9941502213478088
mixed_0286__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0583,echoes_fake_0511,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0286__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0286,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9990236759185791
mixed_0287__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0570,echoes_fake_0078,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0287__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0287,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9694720506668091
mixed_0288__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_bonafide_0061,echoes_fake_0015,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0288__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0288,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.919413149356842
mixed_0289__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0580,echoes_fake_0197,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0289__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0289,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.46074816584587097
mixed_0290__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_bonafide_0024,echoes_fake_0578,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0290__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0290,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.8904125690460205
mixed_0291__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_bonafide_0141,echoes_fake_0075,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0291__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0291,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.8617786169052124
mixed_0292__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_bonafide_0018,echoes_fake_0024,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0292__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0292,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9774630069732666
mixed_0293__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0402,echoes_fake_0242,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0293__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0293,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.4679495096206665
mixed_0294__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_bonafide_0094,echoes_fake_0310,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0294__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0294,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.4540817439556122
mixed_0295__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_bonafide_0047,echoes_fake_0125,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0295__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0295,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.3293299674987793
mixed_0296__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0569,echoes_fake_0047,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0296__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0296,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9988986253738403
mixed_0297__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_bonafide_0186,echoes_fake_0561,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0297__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0297,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9721835255622864
mixed_0298__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_bonafide_0573,echoes_fake_0027,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0298__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0298,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.9951620697975159
mixed_0299__telephone8k,1,0.0,1.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_bonafide_0139,echoes_fake_0236,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0299__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0299,telephone8k,,,,,,,,,,,,,,,,,,,RF,sequential,telephone8k,real_unspecified,unknown_fake,0.04229036718606949
mixed_0300__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0729,echoes_real_0126,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0300__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0300,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.9992920160293579
mixed_0301__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0220,echoes_real_0083,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0301__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0301,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.8538802862167358
mixed_0302__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0737,echoes_real_0071,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0302__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0302,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.9996627569198608
mixed_0303__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0675,echoes_real_0066,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0303__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0303,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.9020158648490906
mixed_0304__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0782,echoes_real_0079,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0304__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0304,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.9457985758781433
mixed_0305__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0242,echoes_real_0107,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0305__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0305,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.99991774559021
mixed_0306__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0676,echoes_real_0175,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0306__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0306,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.8360993266105652
mixed_0307__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0216,echoes_real_0032,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0307__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0307,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.9991382360458374
mixed_0308__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0746,echoes_real_0117,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0308__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0308,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.9603027105331421
mixed_0309__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0625,echoes_real_0066,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0309__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0309,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.7485445737838745
mixed_0310__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0394,echoes_real_0080,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0310__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0310,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.6854766011238098
mixed_0311__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0606,echoes_real_0175,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0311__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0311,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.5552563667297363
mixed_0312__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0368,echoes_real_0037,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0312__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0312,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.9383497834205627
mixed_0313__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0243,echoes_real_0004,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0313__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0313,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.9999767541885376
mixed_0314__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0717,echoes_real_0064,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0314__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0314,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.8400048017501831
mixed_0315__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0312,echoes_real_0154,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0315__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0315,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.9999321699142456
mixed_0316__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0383,echoes_real_0134,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0316__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0316,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.9999730587005615
mixed_0317__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0320,echoes_real_0111,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0317__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0317,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.9304044842720032
mixed_0318__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0318,echoes_real_0103,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0318__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0318,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.9986472725868225
mixed_0319__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0692,echoes_real_0018,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0319__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0319,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.33138611912727356
mixed_0320__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0345,echoes_real_0139,,,6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0320__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0320,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.9999535083770752
mixed_0321__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_fake_0294,echoes_real_0083,,,-6.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0321__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0321,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.9989251494407654
mixed_0322__telephone8k,1,1.0,0.0,1,1,mixed,sequential,synthetic_mixture,flac16k,echofake_replay_fake_0638,echoes_real_0159,,,0.0,,,external_mixed_v1_telephone_v1,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/external_mixed_v1_telephone_v1/audio/mixed_0322__telephone8k.wav,,,,,,,,,,,,,,,,mixed_0322,telephone8k,,,,,,,,,,,,,,,,,,,FR,sequential,telephone8k,unknown_fake,real_unspecified,0.5946986079216003
