ID,FILE_FAKE,VOICE_FAKE,MUSIC_FAKE,VOICE_PRESENT,MUSIC_PRESENT,AUDIO_TYPE,CONDITION,SOURCE,CODEC,VOICE_SOURCE_ID,MUSIC_SOURCE_ID,VOICE_GENERATOR,MUSIC_GENERATOR,SNR_DB,ORIGINAL_SPLIT,SOURCE_FILE,DATASET,PATH,MIX_MODE,COMPONENT_CASE,EVAL_CELL,CHANNEL,SPLIT,VOICE_SPEAKER,MUSIC_GROUP_ID,OVERLAP_FRACTION,ORDER,DURATION,FILE_EXTENSION,GENERATOR,GROUP_ID,VOCODER,SPEAKER,PARENT_ID,STRESS_VARIANT,CATEGORY,GENDER,AGE,VOICE_SCREEN,MUSIC_SCREEN,FMA_TRACK_ID,ORIGINAL_AUDIO,GENERATION_TYPE,GENRE,BASE_ID,VOICE_ARCHIVE_ID,VOICE_ARCHIVE_MEMBER,MUSIC_VOCAL_SCREEN,MUSIC_ARCHIVE_ID,MUSIC_ARCHIVE_MEMBER,GAP_SECONDS,SOURCE_DATASET,PROVENANCE_MODE,CELL_V57,LAYOUT_V57,CHANNEL_V57,VOICE_GENERATOR_V57,MUSIC_GENERATOR_V57,FILE_FAKE_PROB
pmv3_0008__g722_wb,0,0.0,0.0,1,1,mixed,,,,LA_E_7412761,053462,bonafide,FMA,10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0008__g722_wb.flac,concurrent,RR,concurrent__RR,g722_wb,,LA_0012,fma:53462,1.0,music_first,8.0,,,,,,pmv3_0008,,,,,,,,,,,pmv3_0008,RS_ASVspoof_LA_E_7412761,unmixed_dataset/eval/RS_ASVspoof_LA_E_7412761.wav,unscreened_real_noncausal,RM_053_053462,unmixed_dataset/eval/RM_053_053462.wav,0.0,MixFake_official_eval,strict,RR,concurrent,g722_wb,bonafide,FMA,0.011453863233327866
pmv3_0008__opus_nb_8k,0,0.0,0.0,1,1,mixed,,,,LA_E_7412761,053462,bonafide,FMA,10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0008__opus_nb_8k.flac,concurrent,RR,concurrent__RR,opus_nb_8k,,LA_0012,fma:53462,1.0,music_first,8.0,,,,,,pmv3_0008,,,,,,,,,,,pmv3_0008,RS_ASVspoof_LA_E_7412761,unmixed_dataset/eval/RS_ASVspoof_LA_E_7412761.wav,unscreened_real_noncausal,RM_053_053462,unmixed_dataset/eval/RM_053_053462.wav,0.0,MixFake_official_eval,strict,RR,concurrent,opus_nb_8k,bonafide,FMA,0.08745996654033661
pmv3_0008__transcode_g711_opus,0,0.0,0.0,1,1,mixed,,,,LA_E_7412761,053462,bonafide,FMA,10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0008__transcode_g711_opus.flac,concurrent,RR,concurrent__RR,transcode_g711_opus,,LA_0012,fma:53462,1.0,music_first,8.0,,,,,,pmv3_0008,,,,,,,,,,,pmv3_0008,RS_ASVspoof_LA_E_7412761,unmixed_dataset/eval/RS_ASVspoof_LA_E_7412761.wav,unscreened_real_noncausal,RM_053_053462,unmixed_dataset/eval/RM_053_053462.wav,0.0,MixFake_official_eval,strict,RR,concurrent,transcode_g711_opus,bonafide,FMA,0.16715848445892334
pmv3_0009__clean,0,0.0,0.0,1,1,mixed,,,,LA_E_4046146,094462,bonafide,FMA,-10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0009__clean.flac,concurrent,RR,concurrent__RR,clean,,LA_0067,fma:94462,1.0,music_first,8.0,,,,,,pmv3_0009,,,,,,,,,,,pmv3_0009,RS_ASVspoof_LA_E_4046146,unmixed_dataset/eval/RS_ASVspoof_LA_E_4046146.wav,unscreened_real_noncausal,RM_094_094462,unmixed_dataset/eval/RM_094_094462.wav,0.0,MixFake_official_eval,strict,RR,concurrent,clean,bonafide,FMA,0.028157422319054604
pmv3_0009__g711_ulaw,0,0.0,0.0,1,1,mixed,,,,LA_E_4046146,094462,bonafide,FMA,-10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0009__g711_ulaw.flac,concurrent,RR,concurrent__RR,g711_ulaw,,LA_0067,fma:94462,1.0,music_first,8.0,,,,,,pmv3_0009,,,,,,,,,,,pmv3_0009,RS_ASVspoof_LA_E_4046146,unmixed_dataset/eval/RS_ASVspoof_LA_E_4046146.wav,unscreened_real_noncausal,RM_094_094462,unmixed_dataset/eval/RM_094_094462.wav,0.0,MixFake_official_eval,strict,RR,concurrent,g711_ulaw,bonafide,FMA,0.08804486691951752
pmv3_0009__g722_wb,0,0.0,0.0,1,1,mixed,,,,LA_E_4046146,094462,bonafide,FMA,-10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0009__g722_wb.flac,concurrent,RR,concurrent__RR,g722_wb,,LA_0067,fma:94462,1.0,music_first,8.0,,,,,,pmv3_0009,,,,,,,,,,,pmv3_0009,RS_ASVspoof_LA_E_4046146,unmixed_dataset/eval/RS_ASVspoof_LA_E_4046146.wav,unscreened_real_noncausal,RM_094_094462,unmixed_dataset/eval/RM_094_094462.wav,0.0,MixFake_official_eval,strict,RR,concurrent,g722_wb,bonafide,FMA,0.033201634883880615
pmv3_0009__opus_nb_8k,0,0.0,0.0,1,1,mixed,,,,LA_E_4046146,094462,bonafide,FMA,-10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0009__opus_nb_8k.flac,concurrent,RR,concurrent__RR,opus_nb_8k,,LA_0067,fma:94462,1.0,music_first,8.0,,,,,,pmv3_0009,,,,,,,,,,,pmv3_0009,RS_ASVspoof_LA_E_4046146,unmixed_dataset/eval/RS_ASVspoof_LA_E_4046146.wav,unscreened_real_noncausal,RM_094_094462,unmixed_dataset/eval/RM_094_094462.wav,0.0,MixFake_official_eval,strict,RR,concurrent,opus_nb_8k,bonafide,FMA,0.488843709230423
pmv3_0009__transcode_g711_opus,0,0.0,0.0,1,1,mixed,,,,LA_E_4046146,094462,bonafide,FMA,-10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0009__transcode_g711_opus.flac,concurrent,RR,concurrent__RR,transcode_g711_opus,,LA_0067,fma:94462,1.0,music_first,8.0,,,,,,pmv3_0009,,,,,,,,,,,pmv3_0009,RS_ASVspoof_LA_E_4046146,unmixed_dataset/eval/RS_ASVspoof_LA_E_4046146.wav,unscreened_real_noncausal,RM_094_094462,unmixed_dataset/eval/RM_094_094462.wav,0.0,MixFake_official_eval,strict,RR,concurrent,transcode_g711_opus,bonafide,FMA,0.383002370595932
pmv3_0010__clean,1,0.0,1.0,1,1,mixed,,,,LA_E_9548904,FM_audioldm2_NRWlHRvaDcQ,bonafide,audioldm2,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0010__clean.flac,concurrent,RF,concurrent__RF,clean,,LA_0035,fmc:NRWlHRvaDcQ,1.0,music_first,8.0,,,,,,pmv3_0010,,,,,,,,,,,pmv3_0010,RS_ASVspoof_LA_E_9548904,unmixed_dataset/eval/RS_ASVspoof_LA_E_9548904.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_audioldm2_NRWlHRvaDcQ,unmixed_dataset/eval/FM_audioldm2_NRWlHRvaDcQ.wav,0.0,MixFake_official_eval,strict,RF,concurrent,clean,bonafide,audioldm2,0.36876529455184937
pmv3_0010__g711_ulaw,1,0.0,1.0,1,1,mixed,,,,LA_E_9548904,FM_audioldm2_NRWlHRvaDcQ,bonafide,audioldm2,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0010__g711_ulaw.flac,concurrent,RF,concurrent__RF,g711_ulaw,,LA_0035,fmc:NRWlHRvaDcQ,1.0,music_first,8.0,,,,,,pmv3_0010,,,,,,,,,,,pmv3_0010,RS_ASVspoof_LA_E_9548904,unmixed_dataset/eval/RS_ASVspoof_LA_E_9548904.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_audioldm2_NRWlHRvaDcQ,unmixed_dataset/eval/FM_audioldm2_NRWlHRvaDcQ.wav,0.0,MixFake_official_eval,strict,RF,concurrent,g711_ulaw,bonafide,audioldm2,0.2825019359588623
pmv3_0010__g722_wb,1,0.0,1.0,1,1,mixed,,,,LA_E_9548904,FM_audioldm2_NRWlHRvaDcQ,bonafide,audioldm2,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0010__g722_wb.flac,concurrent,RF,concurrent__RF,g722_wb,,LA_0035,fmc:NRWlHRvaDcQ,1.0,music_first,8.0,,,,,,pmv3_0010,,,,,,,,,,,pmv3_0010,RS_ASVspoof_LA_E_9548904,unmixed_dataset/eval/RS_ASVspoof_LA_E_9548904.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_audioldm2_NRWlHRvaDcQ,unmixed_dataset/eval/FM_audioldm2_NRWlHRvaDcQ.wav,0.0,MixFake_official_eval,strict,RF,concurrent,g722_wb,bonafide,audioldm2,0.32566404342651367
pmv3_0010__opus_nb_8k,1,0.0,1.0,1,1,mixed,,,,LA_E_9548904,FM_audioldm2_NRWlHRvaDcQ,bonafide,audioldm2,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0010__opus_nb_8k.flac,concurrent,RF,concurrent__RF,opus_nb_8k,,LA_0035,fmc:NRWlHRvaDcQ,1.0,music_first,8.0,,,,,,pmv3_0010,,,,,,,,,,,pmv3_0010,RS_ASVspoof_LA_E_9548904,unmixed_dataset/eval/RS_ASVspoof_LA_E_9548904.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_audioldm2_NRWlHRvaDcQ,unmixed_dataset/eval/FM_audioldm2_NRWlHRvaDcQ.wav,0.0,MixFake_official_eval,strict,RF,concurrent,opus_nb_8k,bonafide,audioldm2,0.194712832570076
pmv3_0010__transcode_g711_opus,1,0.0,1.0,1,1,mixed,,,,LA_E_9548904,FM_audioldm2_NRWlHRvaDcQ,bonafide,audioldm2,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0010__transcode_g711_opus.flac,concurrent,RF,concurrent__RF,transcode_g711_opus,,LA_0035,fmc:NRWlHRvaDcQ,1.0,music_first,8.0,,,,,,pmv3_0010,,,,,,,,,,,pmv3_0010,RS_ASVspoof_LA_E_9548904,unmixed_dataset/eval/RS_ASVspoof_LA_E_9548904.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_audioldm2_NRWlHRvaDcQ,unmixed_dataset/eval/FM_audioldm2_NRWlHRvaDcQ.wav,0.0,MixFake_official_eval,strict,RF,concurrent,transcode_g711_opus,bonafide,audioldm2,0.12532396614551544
pmv3_0011__clean,1,0.0,1.0,1,1,mixed,,,,LA_E_2098989,FM_mustango_DLJGT99uEh4,bonafide,mustango,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0011__clean.flac,concurrent,RF,concurrent__RF,clean,,LA_0061,fmc:DLJGT99uEh4,1.0,voice_first,8.0,,,,,,pmv3_0011,,,,,,,,,,,pmv3_0011,RS_ASVspoof_LA_E_2098989,unmixed_dataset/eval/RS_ASVspoof_LA_E_2098989.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_mustango_DLJGT99uEh4,unmixed_dataset/eval/FM_mustango_DLJGT99uEh4.wav,0.0,MixFake_official_eval,strict,RF,concurrent,clean,bonafide,mustango,0.2330569177865982
pmv3_0011__g711_ulaw,1,0.0,1.0,1,1,mixed,,,,LA_E_2098989,FM_mustango_DLJGT99uEh4,bonafide,mustango,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0011__g711_ulaw.flac,concurrent,RF,concurrent__RF,g711_ulaw,,LA_0061,fmc:DLJGT99uEh4,1.0,voice_first,8.0,,,,,,pmv3_0011,,,,,,,,,,,pmv3_0011,RS_ASVspoof_LA_E_2098989,unmixed_dataset/eval/RS_ASVspoof_LA_E_2098989.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_mustango_DLJGT99uEh4,unmixed_dataset/eval/FM_mustango_DLJGT99uEh4.wav,0.0,MixFake_official_eval,strict,RF,concurrent,g711_ulaw,bonafide,mustango,0.3336814045906067
pmv3_0011__g722_wb,1,0.0,1.0,1,1,mixed,,,,LA_E_2098989,FM_mustango_DLJGT99uEh4,bonafide,mustango,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0011__g722_wb.flac,concurrent,RF,concurrent__RF,g722_wb,,LA_0061,fmc:DLJGT99uEh4,1.0,voice_first,8.0,,,,,,pmv3_0011,,,,,,,,,,,pmv3_0011,RS_ASVspoof_LA_E_2098989,unmixed_dataset/eval/RS_ASVspoof_LA_E_2098989.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_mustango_DLJGT99uEh4,unmixed_dataset/eval/FM_mustango_DLJGT99uEh4.wav,0.0,MixFake_official_eval,strict,RF,concurrent,g722_wb,bonafide,mustango,0.18238863348960876
pmv3_0011__opus_nb_8k,1,0.0,1.0,1,1,mixed,,,,LA_E_2098989,FM_mustango_DLJGT99uEh4,bonafide,mustango,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0011__opus_nb_8k.flac,concurrent,RF,concurrent__RF,opus_nb_8k,,LA_0061,fmc:DLJGT99uEh4,1.0,voice_first,8.0,,,,,,pmv3_0011,,,,,,,,,,,pmv3_0011,RS_ASVspoof_LA_E_2098989,unmixed_dataset/eval/RS_ASVspoof_LA_E_2098989.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_mustango_DLJGT99uEh4,unmixed_dataset/eval/FM_mustango_DLJGT99uEh4.wav,0.0,MixFake_official_eval,strict,RF,concurrent,opus_nb_8k,bonafide,mustango,0.39833614230155945
pmv3_0011__transcode_g711_opus,1,0.0,1.0,1,1,mixed,,,,LA_E_2098989,FM_mustango_DLJGT99uEh4,bonafide,mustango,5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0011__transcode_g711_opus.flac,concurrent,RF,concurrent__RF,transcode_g711_opus,,LA_0061,fmc:DLJGT99uEh4,1.0,voice_first,8.0,,,,,,pmv3_0011,,,,,,,,,,,pmv3_0011,RS_ASVspoof_LA_E_2098989,unmixed_dataset/eval/RS_ASVspoof_LA_E_2098989.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_mustango_DLJGT99uEh4,unmixed_dataset/eval/FM_mustango_DLJGT99uEh4.wav,0.0,MixFake_official_eval,strict,RF,concurrent,transcode_g711_opus,bonafide,mustango,0.23585379123687744
pmv3_0012__clean,1,0.0,1.0,1,1,mixed,,,,LA_E_7765886,FM_musicldm_S8fE5jNVchg,bonafide,musicldm,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0012__clean.flac,concurrent,RF,concurrent__RF,clean,,LA_0049,fmc:S8fE5jNVchg,1.0,music_first,8.0,,,,,,pmv3_0012,,,,,,,,,,,pmv3_0012,RS_ASVspoof_LA_E_7765886,unmixed_dataset/eval/RS_ASVspoof_LA_E_7765886.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_musicldm_S8fE5jNVchg,unmixed_dataset/eval/FM_musicldm_S8fE5jNVchg.wav,0.0,MixFake_official_eval,strict,RF,concurrent,clean,bonafide,musicldm,0.8563952445983887
pmv3_0012__g711_ulaw,1,0.0,1.0,1,1,mixed,,,,LA_E_7765886,FM_musicldm_S8fE5jNVchg,bonafide,musicldm,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0012__g711_ulaw.flac,concurrent,RF,concurrent__RF,g711_ulaw,,LA_0049,fmc:S8fE5jNVchg,1.0,music_first,8.0,,,,,,pmv3_0012,,,,,,,,,,,pmv3_0012,RS_ASVspoof_LA_E_7765886,unmixed_dataset/eval/RS_ASVspoof_LA_E_7765886.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_musicldm_S8fE5jNVchg,unmixed_dataset/eval/FM_musicldm_S8fE5jNVchg.wav,0.0,MixFake_official_eval,strict,RF,concurrent,g711_ulaw,bonafide,musicldm,0.8007698655128479
pmv3_0012__g722_wb,1,0.0,1.0,1,1,mixed,,,,LA_E_7765886,FM_musicldm_S8fE5jNVchg,bonafide,musicldm,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0012__g722_wb.flac,concurrent,RF,concurrent__RF,g722_wb,,LA_0049,fmc:S8fE5jNVchg,1.0,music_first,8.0,,,,,,pmv3_0012,,,,,,,,,,,pmv3_0012,RS_ASVspoof_LA_E_7765886,unmixed_dataset/eval/RS_ASVspoof_LA_E_7765886.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_musicldm_S8fE5jNVchg,unmixed_dataset/eval/FM_musicldm_S8fE5jNVchg.wav,0.0,MixFake_official_eval,strict,RF,concurrent,g722_wb,bonafide,musicldm,0.7933842539787292
pmv3_0012__opus_nb_8k,1,0.0,1.0,1,1,mixed,,,,LA_E_7765886,FM_musicldm_S8fE5jNVchg,bonafide,musicldm,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0012__opus_nb_8k.flac,concurrent,RF,concurrent__RF,opus_nb_8k,,LA_0049,fmc:S8fE5jNVchg,1.0,music_first,8.0,,,,,,pmv3_0012,,,,,,,,,,,pmv3_0012,RS_ASVspoof_LA_E_7765886,unmixed_dataset/eval/RS_ASVspoof_LA_E_7765886.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_musicldm_S8fE5jNVchg,unmixed_dataset/eval/FM_musicldm_S8fE5jNVchg.wav,0.0,MixFake_official_eval,strict,RF,concurrent,opus_nb_8k,bonafide,musicldm,0.8262179493904114
pmv3_0012__transcode_g711_opus,1,0.0,1.0,1,1,mixed,,,,LA_E_7765886,FM_musicldm_S8fE5jNVchg,bonafide,musicldm,-5.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0012__transcode_g711_opus.flac,concurrent,RF,concurrent__RF,transcode_g711_opus,,LA_0049,fmc:S8fE5jNVchg,1.0,music_first,8.0,,,,,,pmv3_0012,,,,,,,,,,,pmv3_0012,RS_ASVspoof_LA_E_7765886,unmixed_dataset/eval/RS_ASVspoof_LA_E_7765886.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_musicldm_S8fE5jNVchg,unmixed_dataset/eval/FM_musicldm_S8fE5jNVchg.wav,0.0,MixFake_official_eval,strict,RF,concurrent,transcode_g711_opus,bonafide,musicldm,0.863185703754425
pmv3_0013__clean,1,0.0,1.0,1,1,mixed,,,,LA_E_2517084,FM_stable_audio_open_RD8kf4453cY,bonafide,stable_audio_open,10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0013__clean.flac,concurrent,RF,concurrent__RF,clean,,LA_0042,fmc:RD8kf4453cY,1.0,music_first,8.0,,,,,,pmv3_0013,,,,,,,,,,,pmv3_0013,RS_ASVspoof_LA_E_2517084,unmixed_dataset/eval/RS_ASVspoof_LA_E_2517084.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_stable_audio_open_RD8kf4453cY,unmixed_dataset/eval/FM_stable_audio_open_RD8kf4453cY.wav,0.0,MixFake_official_eval,strict,RF,concurrent,clean,bonafide,stable_audio_open,0.13046181201934814
pmv3_0013__g711_ulaw,1,0.0,1.0,1,1,mixed,,,,LA_E_2517084,FM_stable_audio_open_RD8kf4453cY,bonafide,stable_audio_open,10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0013__g711_ulaw.flac,concurrent,RF,concurrent__RF,g711_ulaw,,LA_0042,fmc:RD8kf4453cY,1.0,music_first,8.0,,,,,,pmv3_0013,,,,,,,,,,,pmv3_0013,RS_ASVspoof_LA_E_2517084,unmixed_dataset/eval/RS_ASVspoof_LA_E_2517084.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_stable_audio_open_RD8kf4453cY,unmixed_dataset/eval/FM_stable_audio_open_RD8kf4453cY.wav,0.0,MixFake_official_eval,strict,RF,concurrent,g711_ulaw,bonafide,stable_audio_open,0.2089317888021469
pmv3_0013__g722_wb,1,0.0,1.0,1,1,mixed,,,,LA_E_2517084,FM_stable_audio_open_RD8kf4453cY,bonafide,stable_audio_open,10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0013__g722_wb.flac,concurrent,RF,concurrent__RF,g722_wb,,LA_0042,fmc:RD8kf4453cY,1.0,music_first,8.0,,,,,,pmv3_0013,,,,,,,,,,,pmv3_0013,RS_ASVspoof_LA_E_2517084,unmixed_dataset/eval/RS_ASVspoof_LA_E_2517084.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_stable_audio_open_RD8kf4453cY,unmixed_dataset/eval/FM_stable_audio_open_RD8kf4453cY.wav,0.0,MixFake_official_eval,strict,RF,concurrent,g722_wb,bonafide,stable_audio_open,0.11899950355291367
pmv3_0013__opus_nb_8k,1,0.0,1.0,1,1,mixed,,,,LA_E_2517084,FM_stable_audio_open_RD8kf4453cY,bonafide,stable_audio_open,10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0013__opus_nb_8k.flac,concurrent,RF,concurrent__RF,opus_nb_8k,,LA_0042,fmc:RD8kf4453cY,1.0,music_first,8.0,,,,,,pmv3_0013,,,,,,,,,,,pmv3_0013,RS_ASVspoof_LA_E_2517084,unmixed_dataset/eval/RS_ASVspoof_LA_E_2517084.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_stable_audio_open_RD8kf4453cY,unmixed_dataset/eval/FM_stable_audio_open_RD8kf4453cY.wav,0.0,MixFake_official_eval,strict,RF,concurrent,opus_nb_8k,bonafide,stable_audio_open,0.36962029337882996
pmv3_0013__transcode_g711_opus,1,0.0,1.0,1,1,mixed,,,,LA_E_2517084,FM_stable_audio_open_RD8kf4453cY,bonafide,stable_audio_open,10.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0013__transcode_g711_opus.flac,concurrent,RF,concurrent__RF,transcode_g711_opus,,LA_0042,fmc:RD8kf4453cY,1.0,music_first,8.0,,,,,,pmv3_0013,,,,,,,,,,,pmv3_0013,RS_ASVspoof_LA_E_2517084,unmixed_dataset/eval/RS_ASVspoof_LA_E_2517084.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_stable_audio_open_RD8kf4453cY,unmixed_dataset/eval/FM_stable_audio_open_RD8kf4453cY.wav,0.0,MixFake_official_eval,strict,RF,concurrent,transcode_g711_opus,bonafide,stable_audio_open,0.3784196972846985
pmv3_0014__clean,1,0.0,1.0,1,1,mixed,,,,LA_E_9881923,FM_MusicGen_medium_T_d82v2g93w,bonafide,MusicGen_medium,0.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0014__clean.flac,concurrent,RF,concurrent__RF,clean,,LA_0047,fmc:T_d82v2g93w,1.0,music_first,8.0,,,,,,pmv3_0014,,,,,,,,,,,pmv3_0014,RS_ASVspoof_LA_E_9881923,unmixed_dataset/eval/RS_ASVspoof_LA_E_9881923.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_MusicGen_medium_T_d82v2g93w,unmixed_dataset/eval/FM_MusicGen_medium_T_d82v2g93w.wav,0.0,MixFake_official_eval,strict,RF,concurrent,clean,bonafide,MusicGen_medium,0.9988827109336853
pmv3_0014__g711_ulaw,1,0.0,1.0,1,1,mixed,,,,LA_E_9881923,FM_MusicGen_medium_T_d82v2g93w,bonafide,MusicGen_medium,0.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0014__g711_ulaw.flac,concurrent,RF,concurrent__RF,g711_ulaw,,LA_0047,fmc:T_d82v2g93w,1.0,music_first,8.0,,,,,,pmv3_0014,,,,,,,,,,,pmv3_0014,RS_ASVspoof_LA_E_9881923,unmixed_dataset/eval/RS_ASVspoof_LA_E_9881923.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_MusicGen_medium_T_d82v2g93w,unmixed_dataset/eval/FM_MusicGen_medium_T_d82v2g93w.wav,0.0,MixFake_official_eval,strict,RF,concurrent,g711_ulaw,bonafide,MusicGen_medium,0.9699791669845581
pmv3_0014__g722_wb,1,0.0,1.0,1,1,mixed,,,,LA_E_9881923,FM_MusicGen_medium_T_d82v2g93w,bonafide,MusicGen_medium,0.0,,,codec_mixed_dev_v4,/home/nas_main/kyudanjung/DAVIANspeech/data/eval/codec_mixed_dev_v4/audio/pmv3_0014__g722_wb.flac,concurrent,RF,concurrent__RF,g722_wb,,LA_0047,fmc:T_d82v2g93w,1.0,music_first,8.0,,,,,,pmv3_0014,,,,,,,,,,,pmv3_0014,RS_ASVspoof_LA_E_9881923,unmixed_dataset/eval/RS_ASVspoof_LA_E_9881923.wav,musiccaps_explicit_instrumental_or_no_vocal_no_positive_voice_v1,FM_MusicGen_medium_T_d82v2g93w,unmixed_dataset/eval/FM_MusicGen_medium_T_d82v2g93w.wav,0.0,MixFake_official_eval,strict,RF,concurrent,g722_wb,bonafide,MusicGen_medium,0.9978610873222351
