DATASET,ID
telephone_mixed_train_v1,mixed_train_0697__telephone8k
telephone_mixed_train_v1,mixed_train_0698__telephone8k
telephone_mixed_train_v1,mixed_train_0699__telephone8k
telephone_mixed_train_v1,mixed_train_0700__telephone8k
telephone_mixed_train_v1,mixed_train_0701__telephone8k
telephone_mixed_train_v1,mixed_train_0702__telephone8k
telephone_mixed_train_v1,mixed_train_0703__telephone8k
telephone_mixed_train_v1,mixed_train_0704__telephone8k
telephone_mixed_train_v1,mixed_train_0705__telephone8k
telephone_mixed_train_v1,mixed_train_0706__telephone8k
telephone_mixed_train_v1,mixed_train_0707__telephone8k
telephone_mixed_train_v1,mixed_train_0708__telephone8k
telephone_mixed_train_v1,mixed_train_0709__telephone8k
telephone_mixed_train_v1,mixed_train_0710__telephone8k
telephone_mixed_train_v1,mixed_train_0711__telephone8k
telephone_mixed_train_v1,mixed_train_0712__telephone8k
telephone_mixed_train_v1,mixed_train_0713__telephone8k
telephone_mixed_train_v1,mixed_train_0714__telephone8k
telephone_mixed_train_v1,mixed_train_0715__telephone8k
telephone_mixed_train_v1,mixed_train_0716__telephone8k
telephone_mixed_train_v1,mixed_train_0717__telephone8k
telephone_mixed_train_v1,mixed_train_0718__telephone8k
telephone_mixed_train_v1,mixed_train_0719__telephone8k
telephone_mixed_train_v1,mixed_train_0720__telephone8k
telephone_mixed_train_v1,mixed_train_0721__telephone8k
telephone_mixed_train_v1,mixed_train_0722__telephone8k
telephone_mixed_train_v1,mixed_train_0723__telephone8k
telephone_mixed_train_v1,mixed_train_0724__telephone8k
telephone_mixed_train_v1,mixed_train_0725__telephone8k
telephone_mixed_train_v1,mixed_train_0726__telephone8k
telephone_mixed_train_v1,mixed_train_0727__telephone8k
telephone_mixed_train_v1,mixed_train_0728__telephone8k
telephone_mixed_train_v1,mixed_train_0729__telephone8k
telephone_mixed_train_v1,mixed_train_0730__telephone8k
telephone_mixed_train_v1,mixed_train_0731__telephone8k
telephone_mixed_train_v1,mixed_train_0732__telephone8k
telephone_mixed_train_v1,mixed_train_0733__telephone8k
telephone_mixed_train_v1,mixed_train_0734__telephone8k
telephone_mixed_train_v1,mixed_train_0735__telephone8k
telephone_mixed_train_v1,mixed_train_0736__telephone8k
telephone_mixed_train_v1,mixed_train_0737__telephone8k
telephone_mixed_train_v1,mixed_train_0738__telephone8k
telephone_mixed_train_v1,mixed_train_0739__telephone8k
telephone_mixed_train_v1,mixed_train_0740__telephone8k
telephone_mixed_train_v1,mixed_train_0741__telephone8k
telephone_mixed_train_v1,mixed_train_0742__telephone8k
telephone_mixed_train_v1,mixed_train_0743__telephone8k
telephone_mixed_train_v1,mixed_train_0744__telephone8k
telephone_mixed_train_v1,mixed_train_0745__telephone8k
telephone_mixed_train_v1,mixed_train_0746__telephone8k
telephone_mixed_train_v1,mixed_train_0747__telephone8k
telephone_mixed_train_v1,mixed_train_0748__telephone8k
telephone_mixed_train_v1,mixed_train_0749__telephone8k
telephone_mixed_train_v1,mixed_train_0750__telephone8k
telephone_mixed_train_v1,mixed_train_0751__telephone8k
telephone_mixed_train_v1,mixed_train_0752__telephone8k
telephone_mixed_train_v1,mixed_train_0753__telephone8k
telephone_mixed_train_v1,mixed_train_0754__telephone8k
telephone_mixed_train_v1,mixed_train_0755__telephone8k
telephone_mixed_train_v1,mixed_train_0756__telephone8k
telephone_mixed_train_v1,mixed_train_0757__telephone8k
telephone_mixed_train_v1,mixed_train_0758__telephone8k
telephone_mixed_train_v1,mixed_train_0759__telephone8k
telephone_mixed_train_v1,mixed_train_0760__telephone8k
telephone_mixed_train_v1,mixed_train_0761__telephone8k
telephone_mixed_train_v1,mixed_train_0762__telephone8k
telephone_mixed_train_v1,mixed_train_0763__telephone8k
telephone_mixed_train_v1,mixed_train_0764__telephone8k
telephone_mixed_train_v1,mixed_train_0765__telephone8k
telephone_mixed_train_v1,mixed_train_0766__telephone8k
telephone_mixed_train_v1,mixed_train_0767__telephone8k
telephone_mixed_train_v1,mixed_train_0768__telephone8k
telephone_mixed_train_v1,mixed_train_0769__telephone8k
telephone_mixed_train_v1,mixed_train_0770__telephone8k
telephone_mixed_train_v1,mixed_train_0771__telephone8k
telephone_mixed_train_v1,mixed_train_0772__telephone8k
telephone_mixed_train_v1,mixed_train_0773__telephone8k
telephone_mixed_train_v1,mixed_train_0774__telephone8k
telephone_mixed_train_v1,mixed_train_0775__telephone8k
telephone_mixed_train_v1,mixed_train_0776__telephone8k
telephone_mixed_train_v1,mixed_train_0777__telephone8k
telephone_mixed_train_v1,mixed_train_0778__telephone8k
telephone_mixed_train_v1,mixed_train_0779__telephone8k
telephone_mixed_train_v1,mixed_train_0780__telephone8k
telephone_mixed_train_v1,mixed_train_0781__telephone8k
telephone_mixed_train_v1,mixed_train_0782__telephone8k
telephone_mixed_train_v1,mixed_train_0783__telephone8k
telephone_mixed_train_v1,mixed_train_0784__telephone8k
telephone_mixed_train_v1,mixed_train_0785__telephone8k
telephone_mixed_train_v1,mixed_train_0786__telephone8k
telephone_mixed_train_v1,mixed_train_0787__telephone8k
telephone_mixed_train_v1,mixed_train_0788__telephone8k
telephone_mixed_train_v1,mixed_train_0789__telephone8k
telephone_mixed_train_v1,mixed_train_0790__telephone8k
telephone_mixed_train_v1,mixed_train_0791__telephone8k
telephone_mixed_train_v1,mixed_train_0792__telephone8k
telephone_mixed_train_v1,mixed_train_0793__telephone8k
telephone_mixed_train_v1,mixed_train_0794__telephone8k
telephone_mixed_train_v1,mixed_train_0795__telephone8k
telephone_mixed_train_v1,mixed_train_0796__telephone8k
telephone_mixed_train_v1,mixed_train_0797__telephone8k
telephone_mixed_train_v1,mixed_train_0798__telephone8k
telephone_mixed_train_v1,mixed_train_0799__telephone8k
telephone_mixed_train_v1,mix_devvoice_0000__telephone8k
telephone_mixed_train_v1,mix_devvoice_0001__telephone8k
telephone_mixed_train_v1,mix_devvoice_0002__telephone8k
telephone_mixed_train_v1,mix_devvoice_0003__telephone8k
telephone_mixed_train_v1,mix_devvoice_0004__telephone8k
telephone_mixed_train_v1,mix_devvoice_0005__telephone8k
telephone_mixed_train_v1,mix_devvoice_0006__telephone8k
telephone_mixed_train_v1,mix_devvoice_0007__telephone8k
telephone_mixed_train_v1,mix_devvoice_0008__telephone8k
telephone_mixed_train_v1,mix_devvoice_0009__telephone8k
telephone_mixed_train_v1,mix_devvoice_0010__telephone8k
telephone_mixed_train_v1,mix_devvoice_0011__telephone8k
telephone_mixed_train_v1,mix_devvoice_0012__telephone8k
telephone_mixed_train_v1,mix_devvoice_0013__telephone8k
telephone_mixed_train_v1,mix_devvoice_0014__telephone8k
telephone_mixed_train_v1,mix_devvoice_0015__telephone8k
telephone_mixed_train_v1,mix_devvoice_0016__telephone8k
telephone_mixed_train_v1,mix_devvoice_0017__telephone8k
telephone_mixed_train_v1,mix_devvoice_0018__telephone8k
telephone_mixed_train_v1,mix_devvoice_0019__telephone8k
telephone_mixed_train_v1,mix_devvoice_0020__telephone8k
telephone_mixed_train_v1,mix_devvoice_0021__telephone8k
telephone_mixed_train_v1,mix_devvoice_0022__telephone8k
telephone_mixed_train_v1,mix_devvoice_0023__telephone8k
telephone_mixed_train_v1,mix_devvoice_0024__telephone8k
telephone_mixed_train_v1,mix_devvoice_0025__telephone8k
telephone_mixed_train_v1,mix_devvoice_0026__telephone8k
telephone_mixed_train_v1,mix_devvoice_0027__telephone8k
telephone_mixed_train_v1,mix_devvoice_0028__telephone8k
telephone_mixed_train_v1,mix_devvoice_0029__telephone8k
telephone_mixed_train_v1,mix_devvoice_0030__telephone8k
telephone_mixed_train_v1,mix_devvoice_0031__telephone8k
telephone_mixed_train_v1,mix_devvoice_0032__telephone8k
telephone_mixed_train_v1,mix_devvoice_0033__telephone8k
telephone_mixed_train_v1,mix_devvoice_0034__telephone8k
telephone_mixed_train_v1,mix_devvoice_0035__telephone8k
telephone_mixed_train_v1,mix_devvoice_0036__telephone8k
telephone_mixed_train_v1,mix_devvoice_0037__telephone8k
telephone_mixed_train_v1,mix_devvoice_0038__telephone8k
telephone_mixed_train_v1,mix_devvoice_0039__telephone8k
telephone_mixed_train_v1,mix_devvoice_0040__telephone8k
telephone_mixed_train_v1,mix_devvoice_0041__telephone8k
telephone_mixed_train_v1,mix_devvoice_0042__telephone8k
telephone_mixed_train_v1,mix_devvoice_0043__telephone8k
telephone_mixed_train_v1,mix_devvoice_0044__telephone8k
telephone_mixed_train_v1,mix_devvoice_0045__telephone8k
telephone_mixed_train_v1,mix_devvoice_0046__telephone8k
telephone_mixed_train_v1,mix_devvoice_0047__telephone8k
telephone_mixed_train_v1,mix_devvoice_0048__telephone8k
telephone_mixed_train_v1,mix_devvoice_0049__telephone8k
telephone_mixed_train_v1,mix_devvoice_0050__telephone8k
telephone_mixed_train_v1,mix_devvoice_0051__telephone8k
telephone_mixed_train_v1,mix_devvoice_0052__telephone8k
telephone_mixed_train_v1,mix_devvoice_0053__telephone8k
telephone_mixed_train_v1,mix_devvoice_0054__telephone8k
telephone_mixed_train_v1,mix_devvoice_0055__telephone8k
telephone_mixed_train_v1,mix_devvoice_0056__telephone8k
telephone_mixed_train_v1,mix_devvoice_0057__telephone8k
telephone_mixed_train_v1,mix_devvoice_0058__telephone8k
telephone_mixed_train_v1,mix_devvoice_0059__telephone8k
telephone_mixed_train_v1,mix_devvoice_0060__telephone8k
telephone_mixed_train_v1,mix_devvoice_0061__telephone8k
telephone_mixed_train_v1,mix_devvoice_0062__telephone8k
telephone_mixed_train_v1,mix_devvoice_0063__telephone8k
telephone_mixed_train_v1,mix_devvoice_0064__telephone8k
telephone_mixed_train_v1,mix_devvoice_0065__telephone8k
telephone_mixed_train_v1,mix_devvoice_0066__telephone8k
telephone_mixed_train_v1,mix_devvoice_0067__telephone8k
telephone_mixed_train_v1,mix_devvoice_0068__telephone8k
telephone_mixed_train_v1,mix_devvoice_0069__telephone8k
telephone_mixed_train_v1,mix_devvoice_0070__telephone8k
telephone_mixed_train_v1,mix_devvoice_0071__telephone8k
telephone_mixed_train_v1,mix_devvoice_0072__telephone8k
telephone_mixed_train_v1,mix_devvoice_0073__telephone8k
telephone_mixed_train_v1,mix_devvoice_0074__telephone8k
telephone_mixed_train_v1,mix_devvoice_0075__telephone8k
telephone_mixed_train_v1,mix_devvoice_0076__telephone8k
telephone_mixed_train_v1,mix_devvoice_0077__telephone8k
telephone_mixed_train_v1,mix_devvoice_0078__telephone8k
telephone_mixed_train_v1,mix_devvoice_0079__telephone8k
telephone_mixed_train_v1,mix_devvoice_0080__telephone8k
telephone_mixed_train_v1,mix_devvoice_0081__telephone8k
telephone_mixed_train_v1,mix_devvoice_0082__telephone8k
telephone_mixed_train_v1,mix_devvoice_0083__telephone8k
telephone_mixed_train_v1,mix_devvoice_0084__telephone8k
telephone_mixed_train_v1,mix_devvoice_0085__telephone8k
telephone_mixed_train_v1,mix_devvoice_0086__telephone8k
telephone_mixed_train_v1,mix_devvoice_0087__telephone8k
telephone_mixed_train_v1,mix_devvoice_0088__telephone8k
telephone_mixed_train_v1,mix_devvoice_0089__telephone8k
telephone_mixed_train_v1,mix_devvoice_0090__telephone8k
telephone_mixed_train_v1,mix_devvoice_0091__telephone8k
telephone_mixed_train_v1,mix_devvoice_0092__telephone8k
telephone_mixed_train_v1,mix_devvoice_0093__telephone8k
telephone_mixed_train_v1,mix_devvoice_0094__telephone8k
telephone_mixed_train_v1,mix_devvoice_0095__telephone8k
telephone_mixed_train_v1,mix_devvoice_0096__telephone8k
telephone_mixed_train_v1,mix_devvoice_0097__telephone8k
telephone_mixed_train_v1,mix_devvoice_0098__telephone8k
telephone_mixed_train_v1,mix_devvoice_0099__telephone8k
telephone_mixed_train_v1,mix_devvoice_0200__telephone8k
telephone_mixed_train_v1,mix_devvoice_0201__telephone8k
telephone_mixed_train_v1,mix_devvoice_0202__telephone8k
telephone_mixed_train_v1,mix_devvoice_0203__telephone8k
telephone_mixed_train_v1,mix_devvoice_0204__telephone8k
telephone_mixed_train_v1,mix_devvoice_0205__telephone8k
telephone_mixed_train_v1,mix_devvoice_0206__telephone8k
telephone_mixed_train_v1,mix_devvoice_0207__telephone8k
telephone_mixed_train_v1,mix_devvoice_0208__telephone8k
telephone_mixed_train_v1,mix_devvoice_0209__telephone8k
telephone_mixed_train_v1,mix_devvoice_0210__telephone8k
telephone_mixed_train_v1,mix_devvoice_0211__telephone8k
telephone_mixed_train_v1,mix_devvoice_0212__telephone8k
telephone_mixed_train_v1,mix_devvoice_0213__telephone8k
telephone_mixed_train_v1,mix_devvoice_0214__telephone8k
telephone_mixed_train_v1,mix_devvoice_0215__telephone8k
telephone_mixed_train_v1,mix_devvoice_0216__telephone8k
telephone_mixed_train_v1,mix_devvoice_0217__telephone8k
telephone_mixed_train_v1,mix_devvoice_0218__telephone8k
telephone_mixed_train_v1,mix_devvoice_0219__telephone8k
telephone_mixed_train_v1,mix_devvoice_0220__telephone8k
telephone_mixed_train_v1,mix_devvoice_0221__telephone8k
telephone_mixed_train_v1,mix_devvoice_0222__telephone8k
telephone_mixed_train_v1,mix_devvoice_0223__telephone8k
telephone_mixed_train_v1,mix_devvoice_0224__telephone8k
telephone_mixed_train_v1,mix_devvoice_0225__telephone8k
telephone_mixed_train_v1,mix_devvoice_0226__telephone8k
telephone_mixed_train_v1,mix_devvoice_0227__telephone8k
telephone_mixed_train_v1,mix_devvoice_0228__telephone8k
telephone_mixed_train_v1,mix_devvoice_0229__telephone8k
telephone_mixed_train_v1,mix_devvoice_0230__telephone8k
telephone_mixed_train_v1,mix_devvoice_0231__telephone8k
telephone_mixed_train_v1,mix_devvoice_0232__telephone8k
telephone_mixed_train_v1,mix_devvoice_0233__telephone8k
telephone_mixed_train_v1,mix_devvoice_0234__telephone8k
telephone_mixed_train_v1,mix_devvoice_0235__telephone8k
telephone_mixed_train_v1,mix_devvoice_0236__telephone8k
telephone_mixed_train_v1,mix_devvoice_0237__telephone8k
telephone_mixed_train_v1,mix_devvoice_0238__telephone8k
telephone_mixed_train_v1,mix_devvoice_0239__telephone8k
telephone_mixed_train_v1,mix_devvoice_0240__telephone8k
telephone_mixed_train_v1,mix_devvoice_0241__telephone8k
telephone_mixed_train_v1,mix_devvoice_0242__telephone8k
telephone_mixed_train_v1,mix_devvoice_0243__telephone8k
telephone_mixed_train_v1,mix_devvoice_0244__telephone8k
telephone_mixed_train_v1,mix_devvoice_0245__telephone8k
telephone_mixed_train_v1,mix_devvoice_0246__telephone8k
telephone_mixed_train_v1,mix_devvoice_0247__telephone8k
telephone_mixed_train_v1,mix_devvoice_0248__telephone8k
telephone_mixed_train_v1,mix_devvoice_0249__telephone8k
telephone_mixed_train_v1,mix_devvoice_0250__telephone8k
telephone_mixed_train_v1,mix_devvoice_0251__telephone8k
telephone_mixed_train_v1,mix_devvoice_0252__telephone8k
telephone_mixed_train_v1,mix_devvoice_0253__telephone8k
telephone_mixed_train_v1,mix_devvoice_0254__telephone8k
telephone_mixed_train_v1,mix_devvoice_0255__telephone8k
telephone_mixed_train_v1,mix_devvoice_0256__telephone8k
telephone_mixed_train_v1,mix_devvoice_0257__telephone8k
telephone_mixed_train_v1,mix_devvoice_0258__telephone8k
telephone_mixed_train_v1,mix_devvoice_0259__telephone8k
telephone_mixed_train_v1,mix_devvoice_0260__telephone8k
telephone_mixed_train_v1,mix_devvoice_0261__telephone8k
telephone_mixed_train_v1,mix_devvoice_0262__telephone8k
telephone_mixed_train_v1,mix_devvoice_0263__telephone8k
telephone_mixed_train_v1,mix_devvoice_0264__telephone8k
telephone_mixed_train_v1,mix_devvoice_0265__telephone8k
telephone_mixed_train_v1,mix_devvoice_0266__telephone8k
telephone_mixed_train_v1,mix_devvoice_0267__telephone8k
telephone_mixed_train_v1,mix_devvoice_0268__telephone8k
telephone_mixed_train_v1,mix_devvoice_0269__telephone8k
telephone_mixed_train_v1,mix_devvoice_0270__telephone8k
telephone_mixed_train_v1,mix_devvoice_0271__telephone8k
telephone_mixed_train_v1,mix_devvoice_0272__telephone8k
telephone_mixed_train_v1,mix_devvoice_0273__telephone8k
telephone_mixed_train_v1,mix_devvoice_0274__telephone8k
telephone_mixed_train_v1,mix_devvoice_0275__telephone8k
telephone_mixed_train_v1,mix_devvoice_0276__telephone8k
telephone_mixed_train_v1,mix_devvoice_0277__telephone8k
telephone_mixed_train_v1,mix_devvoice_0278__telephone8k
telephone_mixed_train_v1,mix_devvoice_0279__telephone8k
telephone_mixed_train_v1,mix_devvoice_0280__telephone8k
telephone_mixed_train_v1,mix_devvoice_0281__telephone8k
telephone_mixed_train_v1,mix_devvoice_0282__telephone8k
telephone_mixed_train_v1,mix_devvoice_0283__telephone8k
telephone_mixed_train_v1,mix_devvoice_0284__telephone8k
telephone_mixed_train_v1,mix_devvoice_0285__telephone8k
telephone_mixed_train_v1,mix_devvoice_0286__telephone8k
telephone_mixed_train_v1,mix_devvoice_0287__telephone8k
telephone_mixed_train_v1,mix_devvoice_0288__telephone8k
telephone_mixed_train_v1,mix_devvoice_0289__telephone8k
telephone_mixed_train_v1,mix_devvoice_0290__telephone8k
telephone_mixed_train_v1,mix_devvoice_0291__telephone8k
telephone_mixed_train_v1,mix_devvoice_0292__telephone8k
telephone_mixed_train_v1,mix_devvoice_0293__telephone8k
telephone_mixed_train_v1,mix_devvoice_0294__telephone8k
telephone_mixed_train_v1,mix_devvoice_0295__telephone8k
telephone_mixed_train_v1,mix_devvoice_0296__telephone8k
telephone_mixed_train_v1,mix_devvoice_0297__telephone8k
telephone_mixed_train_v1,mix_devvoice_0298__telephone8k
telephone_mixed_train_v1,mix_devvoice_0299__telephone8k
telephone_mixed_train_v1,mix_devvoice_0300__telephone8k
telephone_mixed_train_v1,mix_devvoice_0301__telephone8k
telephone_mixed_train_v1,mix_devvoice_0302__telephone8k
telephone_mixed_train_v1,mix_devvoice_0303__telephone8k
telephone_mixed_train_v1,mix_devvoice_0304__telephone8k
telephone_mixed_train_v1,mix_devvoice_0305__telephone8k
telephone_mixed_train_v1,mix_devvoice_0306__telephone8k
telephone_mixed_train_v1,mix_devvoice_0307__telephone8k
telephone_mixed_train_v1,mix_devvoice_0308__telephone8k
telephone_mixed_train_v1,mix_devvoice_0309__telephone8k
telephone_mixed_train_v1,mix_devvoice_0310__telephone8k
telephone_mixed_train_v1,mix_devvoice_0311__telephone8k
telephone_mixed_train_v1,mix_devvoice_0312__telephone8k
telephone_mixed_train_v1,mix_devvoice_0313__telephone8k
telephone_mixed_train_v1,mix_devvoice_0314__telephone8k
telephone_mixed_train_v1,mix_devvoice_0315__telephone8k
telephone_mixed_train_v1,mix_devvoice_0316__telephone8k
telephone_mixed_train_v1,mix_devvoice_0317__telephone8k
telephone_mixed_train_v1,mix_devvoice_0318__telephone8k
telephone_mixed_train_v1,mix_devvoice_0319__telephone8k
telephone_mixed_train_v1,mix_devvoice_0320__telephone8k
telephone_mixed_train_v1,mix_devvoice_0321__telephone8k
telephone_mixed_train_v1,mix_devvoice_0322__telephone8k
telephone_mixed_train_v1,mix_devvoice_0323__telephone8k
telephone_mixed_train_v1,mix_devvoice_0324__telephone8k
telephone_mixed_train_v1,mix_devvoice_0325__telephone8k
telephone_mixed_train_v1,mix_devvoice_0326__telephone8k
telephone_mixed_train_v1,mix_devvoice_0327__telephone8k
telephone_mixed_train_v1,mix_devvoice_0328__telephone8k
telephone_mixed_train_v1,mix_devvoice_0329__telephone8k
telephone_mixed_train_v1,mix_devvoice_0330__telephone8k
telephone_mixed_train_v1,mix_devvoice_0331__telephone8k
telephone_mixed_train_v1,mix_devvoice_0332__telephone8k
telephone_mixed_train_v1,mix_devvoice_0333__telephone8k
telephone_mixed_train_v1,mix_devvoice_0334__telephone8k
telephone_mixed_train_v1,mix_devvoice_0335__telephone8k
telephone_mixed_train_v1,mix_devvoice_0336__telephone8k
telephone_mixed_train_v1,mix_devvoice_0337__telephone8k
telephone_mixed_train_v1,mix_devvoice_0338__telephone8k
telephone_mixed_train_v1,mix_devvoice_0339__telephone8k
telephone_mixed_train_v1,mix_devvoice_0340__telephone8k
telephone_mixed_train_v1,mix_devvoice_0341__telephone8k
telephone_mixed_train_v1,mix_devvoice_0342__telephone8k
telephone_mixed_train_v1,mix_devvoice_0343__telephone8k
telephone_mixed_train_v1,mix_devvoice_0344__telephone8k
telephone_mixed_train_v1,mix_devvoice_0345__telephone8k
telephone_mixed_train_v1,mix_devvoice_0346__telephone8k
telephone_mixed_train_v1,mix_devvoice_0347__telephone8k
telephone_mixed_train_v1,mix_devvoice_0348__telephone8k
telephone_mixed_train_v1,mix_devvoice_0349__telephone8k
telephone_mixed_train_v1,mix_devvoice_0350__telephone8k
telephone_mixed_train_v1,mix_devvoice_0351__telephone8k
telephone_mixed_train_v1,mix_devvoice_0352__telephone8k
telephone_mixed_train_v1,mix_devvoice_0353__telephone8k
telephone_mixed_train_v1,mix_devvoice_0354__telephone8k
telephone_mixed_train_v1,mix_devvoice_0355__telephone8k
telephone_mixed_train_v1,mix_devvoice_0356__telephone8k
telephone_mixed_train_v1,mix_devvoice_0357__telephone8k
telephone_mixed_train_v1,mix_devvoice_0358__telephone8k
telephone_mixed_train_v1,mix_devvoice_0359__telephone8k
telephone_mixed_train_v1,mix_devvoice_0360__telephone8k
telephone_mixed_train_v1,mix_devvoice_0361__telephone8k
telephone_mixed_train_v1,mix_devvoice_0362__telephone8k
telephone_mixed_train_v1,mix_devvoice_0363__telephone8k
telephone_mixed_train_v1,mix_devvoice_0364__telephone8k
telephone_mixed_train_v1,mix_devvoice_0365__telephone8k
telephone_mixed_train_v1,mix_devvoice_0366__telephone8k
telephone_mixed_train_v1,mix_devvoice_0367__telephone8k
telephone_mixed_train_v1,mix_devvoice_0368__telephone8k
telephone_mixed_train_v1,mix_devvoice_0369__telephone8k
telephone_mixed_train_v1,mix_devvoice_0370__telephone8k
telephone_mixed_train_v1,mix_devvoice_0371__telephone8k
telephone_mixed_train_v1,mix_devvoice_0372__telephone8k
telephone_mixed_train_v1,mix_devvoice_0373__telephone8k
telephone_mixed_train_v1,mix_devvoice_0374__telephone8k
telephone_mixed_train_v1,mix_devvoice_0375__telephone8k
telephone_mixed_train_v1,mix_devvoice_0376__telephone8k
telephone_mixed_train_v1,mix_devvoice_0377__telephone8k
telephone_mixed_train_v1,mix_devvoice_0378__telephone8k
telephone_mixed_train_v1,mix_devvoice_0379__telephone8k
telephone_mixed_train_v1,mix_devvoice_0380__telephone8k
telephone_mixed_train_v1,mix_devvoice_0381__telephone8k
telephone_mixed_train_v1,mix_devvoice_0382__telephone8k
telephone_mixed_train_v1,mix_devvoice_0383__telephone8k
telephone_mixed_train_v1,mix_devvoice_0384__telephone8k
telephone_mixed_train_v1,mix_devvoice_0385__telephone8k
telephone_mixed_train_v1,mix_devvoice_0386__telephone8k
telephone_mixed_train_v1,mix_devvoice_0387__telephone8k
telephone_mixed_train_v1,mix_devvoice_0388__telephone8k
telephone_mixed_train_v1,mix_devvoice_0389__telephone8k
telephone_mixed_train_v1,mix_devvoice_0390__telephone8k
telephone_mixed_train_v1,mix_devvoice_0391__telephone8k
telephone_mixed_train_v1,mix_devvoice_0392__telephone8k
telephone_mixed_train_v1,mix_devvoice_0393__telephone8k
telephone_mixed_train_v1,mix_devvoice_0394__telephone8k
telephone_mixed_train_v1,mix_devvoice_0395__telephone8k
telephone_mixed_train_v1,mix_devvoice_0396__telephone8k
telephone_mixed_train_v1,mix_devvoice_0397__telephone8k
telephone_mixed_train_v1,mix_devvoice_0398__telephone8k
telephone_mixed_train_v1,mix_devvoice_0399__telephone8k
telephone_mixed_train_v1,mix_devvoice_0400__telephone8k
telephone_mixed_train_v1,mix_devvoice_0401__telephone8k
telephone_mixed_train_v1,mix_devvoice_0402__telephone8k
telephone_mixed_train_v1,mix_devvoice_0403__telephone8k
telephone_mixed_train_v1,mix_devvoice_0404__telephone8k
telephone_mixed_train_v1,mix_devvoice_0405__telephone8k
telephone_mixed_train_v1,mix_devvoice_0406__telephone8k
telephone_mixed_train_v1,mix_devvoice_0407__telephone8k
telephone_mixed_train_v1,mix_devvoice_0408__telephone8k
telephone_mixed_train_v1,mix_devvoice_0409__telephone8k
telephone_mixed_train_v1,mix_devvoice_0410__telephone8k
telephone_mixed_train_v1,mix_devvoice_0411__telephone8k
telephone_mixed_train_v1,mix_devvoice_0412__telephone8k
telephone_mixed_train_v1,mix_devvoice_0413__telephone8k
telephone_mixed_train_v1,mix_devvoice_0414__telephone8k
telephone_mixed_train_v1,mix_devvoice_0415__telephone8k
telephone_mixed_train_v1,mix_devvoice_0416__telephone8k
telephone_mixed_train_v1,mix_devvoice_0417__telephone8k
telephone_mixed_train_v1,mix_devvoice_0418__telephone8k
telephone_mixed_train_v1,mix_devvoice_0419__telephone8k
telephone_mixed_train_v1,mix_devvoice_0420__telephone8k
telephone_mixed_train_v1,mix_devvoice_0421__telephone8k
telephone_mixed_train_v1,mix_devvoice_0422__telephone8k
telephone_mixed_train_v1,mix_devvoice_0423__telephone8k
telephone_mixed_train_v1,mix_devvoice_0424__telephone8k
telephone_mixed_train_v1,mix_devvoice_0425__telephone8k
telephone_mixed_train_v1,mix_devvoice_0426__telephone8k
telephone_mixed_train_v1,mix_devvoice_0427__telephone8k
telephone_mixed_train_v1,mix_devvoice_0428__telephone8k
telephone_mixed_train_v1,mix_devvoice_0429__telephone8k
telephone_mixed_train_v1,mix_devvoice_0430__telephone8k
telephone_mixed_train_v1,mix_devvoice_0431__telephone8k
telephone_mixed_train_v1,mix_devvoice_0432__telephone8k
telephone_mixed_train_v1,mix_devvoice_0433__telephone8k
telephone_mixed_train_v1,mix_devvoice_0434__telephone8k
telephone_mixed_train_v1,mix_devvoice_0435__telephone8k
telephone_mixed_train_v1,mix_devvoice_0436__telephone8k
telephone_mixed_train_v1,mix_devvoice_0437__telephone8k
telephone_mixed_train_v1,mix_devvoice_0438__telephone8k
telephone_mixed_train_v1,mix_devvoice_0439__telephone8k
telephone_mixed_train_v1,mix_devvoice_0440__telephone8k
telephone_mixed_train_v1,mix_devvoice_0441__telephone8k
telephone_mixed_train_v1,mix_devvoice_0442__telephone8k
telephone_mixed_train_v1,mix_devvoice_0443__telephone8k
telephone_mixed_train_v1,mix_devvoice_0444__telephone8k
telephone_mixed_train_v1,mix_devvoice_0445__telephone8k
telephone_mixed_train_v1,mix_devvoice_0446__telephone8k
telephone_mixed_train_v1,mix_devvoice_0447__telephone8k
telephone_mixed_train_v1,mix_devvoice_0448__telephone8k
telephone_mixed_train_v1,mix_devvoice_0449__telephone8k
telephone_mixed_train_v1,mix_devvoice_0450__telephone8k
telephone_mixed_train_v1,mix_devvoice_0451__telephone8k
telephone_mixed_train_v1,mix_devvoice_0452__telephone8k
telephone_mixed_train_v1,mix_devvoice_0453__telephone8k
telephone_mixed_train_v1,mix_devvoice_0454__telephone8k
telephone_mixed_train_v1,mix_devvoice_0455__telephone8k
telephone_mixed_train_v1,mix_devvoice_0456__telephone8k
telephone_mixed_train_v1,mix_devvoice_0457__telephone8k
telephone_mixed_train_v1,mix_devvoice_0458__telephone8k
telephone_mixed_train_v1,mix_devvoice_0459__telephone8k
telephone_mixed_train_v1,mix_devvoice_0460__telephone8k
telephone_mixed_train_v1,mix_devvoice_0461__telephone8k
telephone_mixed_train_v1,mix_devvoice_0462__telephone8k
telephone_mixed_train_v1,mix_devvoice_0463__telephone8k
telephone_mixed_train_v1,mix_devvoice_0464__telephone8k
telephone_mixed_train_v1,mix_devvoice_0465__telephone8k
telephone_mixed_train_v1,mix_devvoice_0466__telephone8k
telephone_mixed_train_v1,mix_devvoice_0467__telephone8k
telephone_mixed_train_v1,mix_devvoice_0468__telephone8k
telephone_mixed_train_v1,mix_devvoice_0469__telephone8k
